phonemes,phoneme_onset,phoneme_offset,words,word_onset,word_offset
p,135.86,136.01,op,135.83,136.01
e:,136.01,136.18,eens,136.01,136.33
n,136.18,136.23,eens,136.01,136.33
s,136.23,136.33,eens,136.01,136.33
O,136.33,136.49,onder,136.33,136.61
n,136.49,136.55,onder,136.33,136.61
d,136.55,136.58,onder,136.33,136.61
@,136.58,136.61,onder,136.33,136.61
d,136.61,136.68,den,136.61,136.74
E,136.68,136.74,den,136.61,136.74
b,136.8,136.83,boom,136.8,137.06
o:,136.83,137.01,boom,136.8,137.06
m,137.01,137.06,boom,136.8,137.06
t,137.12,137.15,tot,137.12,137.26
O,137.15,137.21,tot,137.12,137.26
t,137.21,137.26,tot,137.12,137.26
z,137.26,137.33,zijn,137.26,137.37
Ei,137.33,137.37,zijn,137.26,137.37
x,137.37,137.48,groote,137.37,137.85
r,137.48,137.52,groote,137.37,137.85
o:,137.52,137.74,groote,137.37,137.85
t,137.74,137.81,groote,137.37,137.85
@,137.81,137.85,groote,137.37,137.85
v,137.85,137.92,verbazing,137.85,138.48
@,137.92,137.96,verbazing,137.85,138.48
b,137.96,138.04,verbazing,137.85,138.48
a:,138.04,138.25,verbazing,137.85,138.48
z,138.25,138.36,verbazing,137.85,138.48
I,138.36,138.41,verbazing,137.85,138.48
N,138.41,138.48,verbazing,137.85,138.48
@,138.48,138.52,een,138.48,138.56
N,138.52,138.56,een,138.48,138.56
t,138.63,138.67,tafel,138.63,139.15
a:,138.67,138.85,tafel,138.63,139.15
f,138.85,138.98,tafel,138.63,139.15
@,138.98,139.01,tafel,138.63,139.15
l,139.01,139.15,tafel,138.63,139.15
d,139.68,139.73,die,139.68,139.79
i,139.73,139.79,die,139.68,139.79
r,139.79,139.91,rijkelijk,139.79,140.32
Ei,139.91,140.06,rijkelijk,139.79,140.32
k,140.06,140.19,rijkelijk,139.79,140.32
l,140.19,140.25,rijkelijk,139.79,140.32
@,140.25,140.29,rijkelijk,139.79,140.32
g,140.29,140.32,rijkelijk,139.79,140.32
b,140.32,140.37,bezet,140.32,140.67
@,140.37,140.41,bezet,140.32,140.67
z,140.41,140.52,bezet,140.32,140.67
E,140.52,140.61,bezet,140.32,140.67
t,140.61,140.67,bezet,140.32,140.67
w,140.67,140.71,was,140.67,140.84
A,140.71,140.77,was,140.67,140.84
s,140.77,140.84,was,140.67,140.84
m,140.84,140.89,met,140.84,140.97
E,140.89,140.92,met,140.84,140.97
t,140.92,140.97,met,140.84,140.97
s,140.97,141.03,spijzen,140.97,141.46
p,141.03,141.08,spijzen,140.97,141.46
Ei,141.08,141.32,spijzen,140.97,141.46
s,141.32,141.4,spijzen,140.97,141.46
@,141.4,141.46,spijzen,140.97,141.46
n,142.69,142.72,Nu,142.69,142.76
y,142.72,142.76,Nu,142.69,142.76
I,143.23,143.45,is,143.23,143.52
z,143.45,143.52,is,143.23,143.52
m,143.52,143.58,mijn,143.52,143.71
@,143.58,143.66,mijn,143.52,143.71
n,143.66,143.71,mijn,143.52,143.71
w,143.71,143.76,wensch,143.71,143.94
A,143.76,143.79,wensch,143.71,143.94
n,143.79,143.86,wensch,143.71,143.94
S,143.86,143.94,wensch,143.71,143.94
t,143.94,144.01,toch,143.94,144.09
O,144.01,144.06,toch,143.94,144.09
x,144.06,144.09,toch,143.94,144.09
@,144.09,144.12,eens,144.09,144.18
n,144.12,144.15,eens,144.09,144.18
s,144.15,144.18,eens,144.09,144.18
f,144.18,144.21,vervuld,144.18,144.56
@,144.21,144.24,vervuld,144.18,144.56
r,144.24,144.27,vervuld,144.18,144.56
v,144.27,144.35,vervuld,144.18,144.56
Y,144.35,144.39,vervuld,144.18,144.56
l,144.39,144.51,vervuld,144.18,144.56
t,144.51,144.56,vervuld,144.18,144.56
x,144.56,144.64,geworden,144.56,145.06
@,144.64,144.68,geworden,144.56,145.06
w,144.68,144.73,geworden,144.56,145.06
O,144.73,144.85,geworden,144.56,145.06
r,144.85,144.91,geworden,144.56,145.06
d,144.91,144.95,geworden,144.56,145.06
@,144.95,145.06,geworden,144.56,145.06
d,145.36,145.4,dacht,145.36,145.62
A,145.4,145.46,dacht,145.36,145.62
x,145.46,145.54,dacht,145.36,145.62
t,145.54,145.62,dacht,145.36,145.62
Ei,145.62,145.86,hij,145.62,145.86
E,146.32,146.42,en,146.32,146.42
s,146.42,146.54,zonder,146.42,146.76
O,146.54,146.66,zonder,146.42,146.76
n,146.66,146.69,zonder,146.42,146.76
d,146.69,146.72,zonder,146.42,146.76
@,146.72,146.76,zonder,146.42,146.76
t,146.76,146.86,te,146.76,146.9
@,146.86,146.9,te,146.76,146.9
f,146.9,147.0,vragen,146.9,147.39
r,147.0,147.03,vragen,146.9,147.39
a:,147.03,147.2,vragen,146.9,147.39
x,147.2,147.32,vragen,146.9,147.39
@,147.32,147.39,vragen,146.9,147.39
w,147.39,147.42,wie,147.39,147.54
i,147.42,147.54,wie,147.39,147.54
t,147.54,147.6,het,147.54,147.6
e:,147.6,147.75,eten,147.6,147.86
t,147.75,147.83,eten,147.6,147.86
@,147.83,147.86,eten,147.6,147.86
x,147.86,147.94,gebracht,147.86,148.43
@,147.94,147.97,gebracht,147.86,148.43
b,147.97,148.08,gebracht,147.86,148.43
r,148.08,148.13,gebracht,147.86,148.43
A,148.13,148.22,gebracht,147.86,148.43
x,148.22,148.35,gebracht,147.86,148.43
t,148.35,148.43,gebracht,147.86,148.43
E,148.77,148.85,en,148.77,148.91
n,148.85,148.91,en,148.77,148.91
w,148.91,148.94,wie,148.91,149.04
i,148.94,149.04,wie,148.91,149.04
t,149.04,149.11,het,149.04,149.11
x,149.11,149.19,gekookt,149.11,149.63
@,149.19,149.22,gekookt,149.11,149.63
k,149.22,149.35,gekookt,149.11,149.63
o:,149.35,149.54,gekookt,149.11,149.63
k,149.54,149.58,gekookt,149.11,149.63
t,149.58,149.63,gekookt,149.11,149.63
h,149.63,149.66,had,149.63,149.88
A,149.66,149.8,had,149.63,149.88
t,149.8,149.88,had,149.63,149.88
x,150.31,150.34,ging,150.31,150.47
I,150.34,150.43,ging,150.31,150.47
N,150.43,150.47,ging,150.31,150.47
Ei,150.47,150.53,hij,150.47,150.53
n,150.53,150.6,naar,150.53,150.75
a:,150.6,150.71,naar,150.53,150.75
r,150.71,150.75,naar,150.53,150.75
@,150.75,150.83,het,150.75,150.86
t,150.83,150.86,het,150.75,150.86
t,150.86,150.89,tafeltje,150.86,151.41
a:,150.89,151.07,tafeltje,150.86,151.41
f,151.07,151.15,tafeltje,150.86,151.41
@,151.15,151.18,tafeltje,150.86,151.41
l,151.18,151.21,tafeltje,150.86,151.41
t,151.21,151.28,tafeltje,150.86,151.41
j,151.28,151.33,tafeltje,150.86,151.41
@,151.33,151.41,tafeltje,150.86,151.41
E,151.74,151.82,en,151.74,151.89499
N,151.82,151.89499,en,151.74,151.89499
A,151.89499,152.02998,at,151.89499,152.36
t,152.02998,152.13,at,151.89499,152.36
@,152.13,152.36,at,151.89499,152.36
t,152.36,152.39,tot,152.36,152.5
O,152.39,152.46,tot,152.36,152.5
t,152.46,152.5,tot,152.36,152.5
Ei,152.5,152.6,hij,152.5,152.6
v,152.6,152.67,verzadigd,152.6,153.13
@,152.67,152.7,verzadigd,152.6,153.13
z,152.7,152.81,verzadigd,152.6,153.13
a:,152.81,152.95,verzadigd,152.6,153.13
d,152.95,152.98,verzadigd,152.6,153.13
@,152.98,153.02,verzadigd,152.6,153.13
x,153.02,153.07,verzadigd,152.6,153.13
t,153.07,153.13,verzadigd,152.6,153.13
w,153.13,153.17,was,153.13,153.49
A,153.17,153.26,was,153.13,153.49
s,153.26,153.49,was,153.13,153.49
t,155.15,155.18,Toen,155.15,155.24
Y,155.18,155.21,Toen,155.15,155.24
n,155.21,155.24,Toen,155.15,155.24
h,156.27,156.37,hij,156.27,156.48
Ei,156.37,156.48,hij,156.27,156.48
k,156.48,156.53,klaar,156.48,156.76
l,156.53,156.56,klaar,156.48,156.76
a:,156.56,156.7,klaar,156.48,156.76
r,156.7,156.76,klaar,156.48,156.76
w,156.76,156.79,was,156.76,156.93
A,156.79,156.85,was,156.76,156.93
s,156.85,156.93,was,156.76,156.93
t,156.93,156.96,dacht,156.93,157.15
A,156.96,157.01,dacht,156.93,157.15
x,157.01,157.1,dacht,156.93,157.15
t,157.1,157.15,dacht,156.93,157.15
h,157.15,157.18,hij,157.15,157.43
Ei,157.18,157.43,hij,157.15,157.43
t,157.58,157.62,Het,157.58,157.62
z,157.85,157.92,zou,157.85,158.0
Au,157.92,158.0,zou,157.85,158.0
t,158.0,158.04,toch,158.0,158.1
O,158.04,158.07,toch,158.0,158.1
x,158.07,158.1,toch,158.0,158.1
j,158.17,158.24,jammer,158.17,158.39
A,158.24,158.3,jammer,158.17,158.39
m,158.3,158.36,jammer,158.17,158.39
@,158.36,158.39,jammer,158.17,158.39
z,158.39,158.5,zijn,158.39,158.78
Ei,158.5,158.78,zijn,158.39,158.78
A,158.78,158.86,als,158.78,158.92
s,158.86,158.92,als,158.78,158.92
t,158.92,158.96,dat,158.92,159.07
A,158.96,159.01,dat,158.92,159.07
t,159.01,159.07,dat,158.92,159.07
m,159.07,159.13,mooie,159.07,159.29
o:,159.13,159.22,mooie,159.07,159.29
j,159.22,159.29,mooie,159.07,159.29
t,159.35,159.38,tafellakentje,159.35,160.2
a:,159.38,159.54,tafellakentje,159.35,160.2
f,159.54,159.64,tafellakentje,159.35,160.2
@,159.64,159.67,tafellakentje,159.35,160.2
l,159.67,159.73,tafellakentje,159.35,160.2
a:,159.73,159.88,tafellakentje,159.35,160.2
k,159.88,159.96,tafellakentje,159.35,160.2
@,159.96,160.0,tafellakentje,159.35,160.2
t,160.0,160.08,tafellakentje,159.35,160.2
j,160.08,160.13,tafellakentje,159.35,160.2
@,160.13,160.16,tafellakentje,159.35,160.2
n,160.16,160.2,tafellakentje,159.35,160.2
h,160.2,160.24,hier,160.2,160.43
i,160.24,160.38,hier,160.2,160.43
r,160.38,160.43,hier,160.2,160.43
I,160.43,160.46,in,160.43,160.49
n,160.46,160.49,in,160.43,160.49
t,160.49,160.54,het,160.49,160.54
b,160.54,160.62,bosch,160.54,160.79
O,160.62,160.71,bosch,160.54,160.79
s,160.71,160.79,bosch,160.54,160.79
b,160.79,160.86,bleef,160.79,161.09499
l,160.86,160.91,bleef,160.79,161.09499
e:,160.91,161.02,bleef,160.79,161.09499
f,161.02,161.09499,bleef,160.79,161.09499
l,161.09499,161.12998,liggen,161.09499,161.31
I,161.12998,161.2,liggen,161.09499,161.31
G,161.2,161.28,liggen,161.09499,161.31
@,161.28,161.31,liggen,161.09499,161.31
p,161.31,161.4,bederven,161.31,162.15
@,161.4,161.46,bederven,161.31,162.15
n,161.46,161.53,bederven,161.31,162.15
d,161.53,161.7,bederven,161.31,162.15
E,161.7,161.88,bederven,161.31,162.15
r,161.88,161.93,bederven,161.31,162.15
f,161.93,162.03,bederven,161.31,162.15
@,162.03,162.15,bederven,161.31,162.15
E,163.0,163.07,en,163.0,163.11
n,163.07,163.11,en,163.0,163.11
Ei,163.11,163.18,hij,163.11,163.18
v,163.18,163.29,vouwde,163.18,163.56
Au,163.29,163.48,vouwde,163.18,163.56
d,163.48,163.51,vouwde,163.18,163.56
@,163.51,163.56,vouwde,163.18,163.56
@,163.56,163.59,het,163.56,163.62
t,163.59,163.62,het,163.56,163.62
n,163.62,163.65,netjes,163.62,163.98
E,163.65,163.76,netjes,163.62,163.98
t,163.76,163.82,netjes,163.62,163.98
j,163.82,163.85,netjes,163.62,163.98
@,163.85,163.88,netjes,163.62,163.98
z,163.88,163.98,netjes,163.62,163.98
O,163.98,164.07,op,163.98,164.17
p,164.07,164.17,op,163.98,164.17
E,164.17,164.22,en,164.17,164.22
s,164.22,164.3,stak,164.22,164.5
t,164.3,164.35,stak,164.22,164.5
A,164.35,164.42,stak,164.22,164.5
k,164.42,164.5,stak,164.22,164.5
@,164.5,164.55,het,164.5,164.61
t,164.55,164.61,het,164.5,164.61
I,164.61,164.65,in,164.61,164.7
n,164.65,164.7,in,164.61,164.7
z,164.7,164.73,zijn,164.7,164.77
Ei,164.73,164.77,zijn,164.7,164.77
z,164.77,164.89,zak,164.77,165.12
A,164.89,164.98,zak,164.77,165.12
k,164.98,165.12,zak,164.77,165.12
d,166.16,166.22,Daarna,166.16,166.42
a:,166.22,166.31,Daarna,166.16,166.42
r,166.31,166.34,Daarna,166.16,166.42
n,166.34,166.38,Daarna,166.16,166.42
a:,166.38,166.42,Daarna,166.16,166.42
x,166.42,166.52,ging,166.42,166.64
I,166.52,166.56,ging,166.42,166.64
N,166.56,166.64,ging,166.42,166.64
Ei,166.64,166.68,hij,166.64,166.68
f,166.68,166.82,verder,166.68,167.09
E,166.82,166.92,verder,166.68,167.09
d,166.92,166.97,verder,166.68,167.09
@,166.97,167.04,verder,166.68,167.09
r,167.04,167.09,verder,166.68,167.09
E,167.09,167.15,en,167.09,167.15
s,167.15,167.29,’s,167.15,167.29
a:,167.29,167.47,avonds,167.29,167.79
v,167.47,167.52,avonds,167.29,167.79
O,167.52,167.57,avonds,167.29,167.79
n,167.57,167.66,avonds,167.29,167.79
s,167.66,167.79,avonds,167.29,167.79
t,167.79,167.82,toen,167.79,167.96
u,167.82,167.89,toen,167.79,167.96
n,167.89,167.96,toen,167.79,167.96
Ei,167.96,168.06,hij,167.96,168.06
w,168.06,168.11,weêr,168.06,168.18
e:,168.11,168.15,weêr,168.06,168.18
r,168.15,168.18,weêr,168.06,168.18
h,168.18,168.21,hongerig,168.18,168.55
O,168.21,168.25,hongerig,168.18,168.55
N,168.25,168.36,hongerig,168.18,168.55
@,168.36,168.39,hongerig,168.18,168.55
r,168.39,168.43,hongerig,168.18,168.55
@,168.43,168.49,hongerig,168.18,168.55
x,168.49,168.55,hongerig,168.18,168.55
w,168.55,168.6,werd,168.55,168.83
E,168.6,168.7,werd,168.55,168.83
r,168.7,168.79,werd,168.55,168.83
t,168.79,168.83,werd,168.55,168.83
w,169.2,169.24,wilde,169.2,169.46
I,169.24,169.29,wilde,169.2,169.46
l,169.29,169.37,wilde,169.2,169.46
d,169.37,169.41,wilde,169.2,169.46
@,169.41,169.46,wilde,169.2,169.46
h,169.46,169.49,hij,169.46,169.55
Ei,169.49,169.55,hij,169.46,169.55
z,169.55,169.63,zijn,169.55,169.67
Ei,169.63,169.67,zijn,169.55,169.67
t,169.74,169.77,tafellakentje,169.74,170.53
a:,169.77,169.93,tafellakentje,169.74,170.53
f,169.93,170.03,tafellakentje,169.74,170.53
@,170.03,170.06,tafellakentje,169.74,170.53
l,170.06,170.11,tafellakentje,169.74,170.53
a:,170.11,170.25,tafellakentje,169.74,170.53
k,170.25,170.32,tafellakentje,169.74,170.53
@,170.32,170.36,tafellakentje,169.74,170.53
t,170.36,170.43,tafellakentje,169.74,170.53
j,170.43,170.5,tafellakentje,169.74,170.53
@,170.5,170.53,tafellakentje,169.74,170.53
e:,170.53,170.63,eens,170.53,170.75
n,170.63,170.67,eens,170.53,170.75
z,170.67,170.75,eens,170.53,170.75
O,170.75,170.78,op,170.75,170.82
b,170.78,170.82,op,170.75,170.82
t,170.82,170.88,de,170.82,170.92
@,170.88,170.92,de,170.82,170.92
p,170.92,171.0,proef,170.92,171.2
r,171.0,171.04,proef,170.92,171.2
u,171.04,171.09,proef,170.92,171.2
f,171.09,171.2,proef,170.92,171.2
s,171.2,171.26,stellen,171.2,171.49
t,171.26,171.3,stellen,171.2,171.49
@,171.3,171.43,stellen,171.2,171.49
l,171.43,171.46,stellen,171.2,171.49
@,171.46,171.49,stellen,171.2,171.49
h,172.92,172.96,hij,172.92,173.06
Ei,172.96,173.06,hij,172.92,173.06
l,173.06,173.14,legde,173.06,173.47
E,173.14,173.25,legde,173.06,173.47
G,173.25,173.36,legde,173.06,173.47
d,173.36,173.39,legde,173.06,173.47
@,173.39,173.47,legde,173.06,173.47
t,173.47,173.52,het,173.47,173.52
9y,173.52,173.8,uit,173.52,173.95
t,173.8,173.95,uit,173.52,173.95
E,174.09,174.16,en,174.09,174.19
n,174.16,174.19,en,174.09,174.19
z,174.19,174.32,zeide,174.19,174.8
Ei,174.32,174.56,zeide,174.19,174.8
d,174.56,174.6,zeide,174.19,174.8
@,174.6,174.74,zeide,174.19,174.8
m,174.74,174.8,zeide,174.19,174.8
n,175.54,175.66,nu,175.54,175.8
y,175.66,175.8,nu,175.54,175.8
w,175.8,175.84,wensch,175.8,176.14
A,175.84,175.93,wensch,175.8,176.14
n,175.93,176.01,wensch,175.8,176.14
S,176.01,176.14,wensch,175.8,176.14
I,176.14,176.21,ik,176.14,176.25
k,176.21,176.25,ik,176.14,176.25
t,176.61,176.68,dat,176.61,176.81
A,176.68,176.71,dat,176.61,176.81
t,176.71,176.81,dat,176.61,176.81
j,176.81,176.9,je,176.81,176.9
w,176.9,176.93,weêr,176.9,177.08
e:,176.93,177.08,weêr,176.9,177.08
m,177.19,177.22,met,177.19,177.37
E,177.22,177.27,met,177.19,177.37
d,177.27,177.37,met,177.19,177.37
l,177.37,177.42,lekker,177.37,177.61
E,177.42,177.48,lekker,177.37,177.61
k,177.48,177.58,lekker,177.37,177.61
@,177.58,177.61,lekker,177.37,177.61
e:,177.61,177.8,eten,177.61,177.91
t,177.8,177.88,eten,177.61,177.91
@,177.88,177.91,eten,177.61,177.91
G,177.91,177.99,gedekt,177.91,178.18
@,177.99,178.02,gedekt,177.91,178.18
d,178.02,178.09,gedekt,177.91,178.18
E,178.09,178.15,gedekt,177.91,178.18
k,178.15,178.18,gedekt,177.91,178.18
w,178.29,178.33,wordt,178.29,178.61
O,178.33,178.42,wordt,178.29,178.61
r,178.42,178.5,wordt,178.29,178.61
t,178.5,178.61,wordt,178.29,178.61
E,180.11,180.17,en,180.11,180.22
n,180.17,180.22,en,180.11,180.22
Ei,180.22,180.26,hij,180.22,180.26
h,180.26,180.37,had,180.26,180.5
A,180.37,180.43,had,180.26,180.5
t,180.43,180.5,had,180.26,180.5
n,180.5,180.53,niet,180.5,180.63
i,180.53,180.57,niet,180.5,180.63
t,180.57,180.63,niet,180.5,180.63
9y,180.63,180.79,uitgesproken,180.63,181.37
t,180.79,180.85,uitgesproken,180.63,181.37
x,180.85,180.92,uitgesproken,180.63,181.37
@,180.92,180.95,uitgesproken,180.63,181.37
s,180.95,181.02,uitgesproken,180.63,181.37
p,181.02,181.12,uitgesproken,180.63,181.37
r,181.12,181.16,uitgesproken,180.63,181.37
o:,181.16,181.31,uitgesproken,180.63,181.37
k,181.31,181.37,uitgesproken,180.63,181.37
O,181.37,181.49,of,181.37,181.56
f,181.49,181.56,of,181.37,181.56
@,181.56,181.59,er,181.56,181.59
s,181.59,181.68,stonden,181.59,181.89
t,181.68,181.72,stonden,181.59,181.89
O,181.72,181.77,stonden,181.59,181.89
n,181.77,181.82,stonden,181.59,181.89
d,181.82,181.85,stonden,181.59,181.89
@,181.85,181.89,stonden,181.59,181.89
f,181.89,182.08,vele,181.89,182.34
e:,182.08,182.27,vele,181.89,182.34
l,182.27,182.31,vele,181.89,182.34
@,182.31,182.34,vele,181.89,182.34
s,182.34,182.42,schotels,182.34,182.85
x,182.42,182.51,schotels,182.34,182.85
o:,182.51,182.69,schotels,182.34,182.85
t,182.69,182.72,schotels,182.34,182.85
@,182.72,182.75,schotels,182.34,182.85
l,182.75,182.78,schotels,182.34,182.85
s,182.78,182.85,schotels,182.34,182.85
O,182.85,182.97,op,182.85,183.04
p,182.97,183.04,op,182.85,183.04
m,183.36,183.39,met,183.36,183.48
E,183.39,183.42,met,183.36,183.48
t,183.42,183.48,met,183.36,183.48
@,183.48,183.51,het,183.48,183.59
t,183.51,183.59,het,183.48,183.59
h,183.59,183.77,heerlijkste,183.59,184.14
e:,183.77,183.84,heerlijkste,183.59,184.14
r,183.84,183.87,heerlijkste,183.59,184.14
l,183.87,183.91,heerlijkste,183.59,184.14
@,183.91,183.95,heerlijkste,183.59,184.14
k,183.95,184.0,heerlijkste,183.59,184.14
s,184.0,184.07,heerlijkste,183.59,184.14
t,184.07,184.11,heerlijkste,183.59,184.14
@,184.11,184.14,heerlijkste,183.59,184.14
e:,184.14,184.39,eten,184.14,184.58
t,184.39,184.5,eten,184.14,184.58
@,184.5,184.58,eten,184.14,184.58
z,184.87,184.98,zoodat,184.87,185.18
u,184.98,185.02,zoodat,184.87,185.18
d,185.02,185.07,zoodat,184.87,185.18
A,185.07,185.14,zoodat,184.87,185.18
d,185.14,185.18,zoodat,184.87,185.18
@,185.18,185.22,het,185.18,185.26
t,185.22,185.26,het,185.18,185.26
h,185.31,185.47,heelemaal,185.31,185.74
e:,185.47,185.56,heelemaal,185.31,185.74
l,185.56,185.59,heelemaal,185.31,185.74
@,185.59,185.62,heelemaal,185.31,185.74
m,185.62,185.68,heelemaal,185.31,185.74
A,185.68,185.71,heelemaal,185.31,185.74
l,185.71,185.74,heelemaal,185.31,185.74
v,185.74,185.81,vol,185.74,186.15
O,185.81,185.87,vol,185.74,186.15
l,185.87,186.1,vol,185.74,186.15
@,186.1,186.15,vol,185.74,186.15
w,188.1,188.14,was,188.1,188.28
A,188.14,188.25,was,188.1,188.28
s,188.25,188.28,was,188.1,188.28
n,188.78,188.86,Nu,188.78,189.05
y,188.86,189.05,Nu,188.78,189.05
m,189.05,189.12,merk,189.05,189.4
E,189.12,189.32,merk,189.05,189.4
r,189.32,189.36,merk,189.05,189.4
k,189.36,189.4,merk,189.05,189.4
I,189.4,189.52,ik,189.4,189.58
k,189.52,189.58,ik,189.4,189.58
I,189.58,189.65,in,189.58,189.69
n,189.65,189.69,in,189.58,189.69
w,189.69,189.72,welke,189.69,189.94
E,189.72,189.81,welke,189.69,189.94
l,189.81,189.84,welke,189.69,189.94
k,189.84,189.91,welke,189.69,189.94
@,189.91,189.94,welke,189.69,189.94
k,189.94,190.03,keuken,189.94,190.22
9:,190.03,190.16,keuken,189.94,190.22
k,190.16,190.19,keuken,189.94,190.22
@,190.19,190.22,keuken,189.94,190.22
E,190.22,190.35,er,190.22,190.38
r,190.35,190.38,er,190.22,190.38
f,190.38,190.45,voor,190.38,190.49
O,190.45,190.49,voor,190.38,190.49
m,190.49,190.56,mij,190.49,190.67
Ei,190.56,190.67,mij,190.49,190.67
G,190.67,190.72,gekookt,190.67,191.08
@,190.72,190.78,gekookt,190.67,191.08
k,190.78,190.84,gekookt,190.67,191.08
o:,190.84,191.01,gekookt,190.67,191.08
k,191.01,191.05,gekookt,190.67,191.08
t,191.05,191.08,gekookt,190.67,191.08
w,191.08,191.12,wordt,191.08,191.44
O,191.12,191.22,wordt,191.08,191.44
r,191.22,191.29,wordt,191.08,191.44
t,191.29,191.44,wordt,191.08,191.44
j,191.8,191.92,jij,191.8,192.03
Ei,191.92,192.03,jij,191.8,192.03
s,192.03,192.13,zult,192.03,192.3
Y,192.13,192.16,zult,192.03,192.3
l,192.16,192.26,zult,192.03,192.3
t,192.26,192.3,zult,192.03,192.3
m,192.3,192.33,mij,192.3,192.43
Ei,192.33,192.43,mij,192.3,192.43
l,192.43,192.52,liever,192.43,192.68
i,192.52,192.6,liever,192.43,192.68
v,192.6,192.64,liever,192.43,192.68
@,192.64,192.68,liever,192.43,192.68
z,192.68,192.76,zijn,192.68,192.97
Ei,192.76,192.93,zijn,192.68,192.97
n,192.93,192.97,zijn,192.68,192.97
d,192.97,193.0,dan,192.97,193.08
A,193.0,193.03,dan,192.97,193.08
n,193.03,193.08,dan,192.97,193.08
@,193.08,193.11,een,193.08,193.16
n,193.11,193.16,een,193.08,193.16
b,193.16,193.21,berg,193.16,193.51
E,193.21,193.36,berg,193.16,193.51
r,193.36,193.4,berg,193.16,193.51
x,193.4,193.51,berg,193.16,193.51
s,193.51,193.62,zilver,193.51,193.9
I,193.62,193.65,zilver,193.51,193.9
l,193.65,193.8,zilver,193.51,193.9
v,193.8,193.84,zilver,193.51,193.9
@,193.84,193.87,zilver,193.51,193.9
r,193.87,193.9,zilver,193.51,193.9
O,193.9,193.95,of,193.9,194.02
f,193.95,194.02,of,193.9,194.02
x,194.02,194.1,goud,194.02,194.45
Au,194.1,194.31,goud,194.02,194.45
t,194.31,194.45,goud,194.02,194.45
w,195.13,195.17,Want,195.13,195.28
A,195.17,195.21,Want,195.13,195.28
n,195.21,195.24,Want,195.13,195.28
t,195.24,195.28,Want,195.13,195.28
Ei,195.28,195.38,hij,195.28,195.38
z,195.38,195.48,zag,195.38,195.64
A,195.48,195.55,zag,195.38,195.64
x,195.55,195.64,zag,195.38,195.64
w,195.64,195.69,wel,195.64,195.93
E,195.69,195.76,wel,195.64,195.93
l,195.76,195.93,wel,195.64,195.93
t,195.93,195.98,dat,195.93,196.11
A,195.98,196.07,dat,195.93,196.11
d,196.07,196.11,dat,195.93,196.11
@,196.11,196.16,het,196.11,196.24
t,196.16,196.24,het,196.11,196.24
@,196.24,196.27,een,196.24,196.31
N,196.27,196.31,een,196.24,196.31
t,196.31,196.39,tafeltje,196.31,196.81
a:,196.39,196.57,tafeltje,196.31,196.81
f,196.57,196.61,tafeltje,196.31,196.81
@,196.61,196.64,tafeltje,196.31,196.81
l,196.64,196.67,tafeltje,196.31,196.81
t,196.67,196.7,tafeltje,196.31,196.81
j,196.7,196.75,tafeltje,196.31,196.81
@,196.75,196.78,tafeltje,196.31,196.81
n,196.78,196.81,tafeltje,196.31,196.81
d,196.81,196.85,dek,196.81,197.04499
E,196.85,196.93,dek,196.81,197.04499
k,196.93,197.04499,dek,196.81,197.04499
d,197.04499,197.08998,je,197.04499,197.14
j,197.08998,197.14,je,197.04499,197.14
w,197.14,197.19,was,197.14,197.55
A,197.19,197.33,was,197.14,197.55
s,197.33,197.55,was,197.14,197.55
m,199.21,199.26,Maar,199.21,199.35
a:,199.26,199.31,Maar,199.21,199.35
r,199.31,199.35,Maar,199.21,199.35
E,199.35,199.39,het,199.35,199.42
d,199.39,199.42,het,199.35,199.42
t,199.51,199.55,tafeltje,199.51,200.09
a:,199.55,199.72,tafeltje,199.51,200.09
f,199.72,199.83,tafeltje,199.51,200.09
@,199.83,199.86,tafeltje,199.51,200.09
l,199.86,199.89,tafeltje,199.51,200.09
t,199.89,199.94,tafeltje,199.51,200.09
j,199.94,200.0,tafeltje,199.51,200.09
@,200.0,200.09,tafeltje,199.51,200.09
w,200.09,200.17,was,200.09,200.32
A,200.17,200.23,was,200.09,200.32
z,200.23,200.32,was,200.09,200.32
@,200.32,200.35,hem,200.32,200.43
m,200.35,200.43,hem,200.32,200.43
t,200.43,200.48,toch,200.43,200.59
O,200.48,200.53,toch,200.43,200.59
x,200.53,200.59,toch,200.43,200.59
n,200.59,200.7,nog,200.59,200.76
O,200.7,200.73,nog,200.59,200.76
G,200.73,200.76,nog,200.59,200.76
n,200.76,200.79,niet,200.76,200.87
i,200.79,200.83,niet,200.76,200.87
t,200.83,200.87,niet,200.76,200.87
x,200.87,200.98,genoeg,200.87,201.32
@,200.98,201.01,genoeg,200.87,201.32
n,201.01,201.08,genoeg,200.87,201.32
u,201.08,201.21,genoeg,200.87,201.32
x,201.21,201.32,genoeg,200.87,201.32
O,201.32,201.43,om,201.32,201.46
m,201.43,201.46,om,201.32,201.46
@,201.46,201.51,er,201.46,201.56
r,201.51,201.56,er,201.46,201.56
r,201.56,201.6,rustig,201.56,201.88
Y,201.6,201.64,rustig,201.56,201.88
s,201.64,201.79,rustig,201.56,201.88
@,201.79,201.82,rustig,201.56,201.88
x,201.82,201.88,rustig,201.56,201.88
m,201.88,201.96,mee,201.88,202.01
e:,201.96,202.01,mee,201.88,202.01
t,202.08,202.11,thuis,202.08,202.36
9y,202.11,202.28,thuis,202.08,202.36
s,202.28,202.36,thuis,202.08,202.36
t,202.36,202.41,te,202.36,202.45
