,Language,Word Entropy,hemisphere,subject,model,accuracy
55,French,High,Left,sub-008,equal_signal_acoustic+phonemes+surprisal+entrop,0.00027837575760517817
56,French,High,Right,sub-009,equal_signal_acoustic+phonemes+surprisal+entrop,0.0002494639642455004
57,French,High,Left,sub-009,equal_signal_acoustic+phonemes+surprisal+entrop,0.0002964899749790632
58,French,High,Right,sub-010,equal_signal_acoustic+phonemes+surprisal+entrop,0.0005597149526693323
59,French,High,Left,sub-010,equal_signal_acoustic+phonemes+surprisal+entrop,0.00035705899997725676
60,French,High,Right,sub-011,equal_signal_acoustic+phonemes+surprisal+entrop,0.00033552169679692916
61,French,High,Left,sub-011,equal_signal_acoustic+phonemes+surprisal+entrop,0.00029064347286682983
62,French,High,Right,sub-013,equal_signal_acoustic+phonemes+surprisal+entrop,0.0004885296724241884
63,French,High,Left,sub-013,equal_signal_acoustic+phonemes+surprisal+entrop,0.00016487576587878212
64,French,High,Right,sub-014,equal_signal_acoustic+phonemes+surprisal+entrop,0.0008880176334218294
65,French,High,Left,sub-014,equal_signal_acoustic+phonemes+surprisal+entrop,0.0009051205825261362
66,French,High,Right,sub-015,equal_signal_acoustic+phonemes+surprisal+entrop,8.31139356032226e-05
67,French,High,Left,sub-015,equal_signal_acoustic+phonemes+surprisal+entrop,0.0003051328744574763
68,French,High,Right,sub-017,equal_signal_acoustic+phonemes+surprisal+entrop,0.001286935485726214
69,French,High,Left,sub-017,equal_signal_acoustic+phonemes+surprisal+entrop,0.0004257382346521871
70,French,High,Right,sub-018,equal_signal_acoustic+phonemes+surprisal+entrop,0.0002182341174232313
71,French,High,Left,sub-018,equal_signal_acoustic+phonemes+surprisal+entrop,0.00022793337115902047
72,French,High,Right,sub-019,equal_signal_acoustic+phonemes+surprisal+entrop,0.0003901661260964102
73,French,High,Left,sub-019,equal_signal_acoustic+phonemes+surprisal+entrop,0.00047591086532572716
74,French,High,Right,sub-020,equal_signal_acoustic+phonemes+surprisal+entrop,0.00016545611232858518
75,French,High,Left,sub-020,equal_signal_acoustic+phonemes+surprisal+entrop,0.0001849872538336712
76,French,High,Right,sub-021,equal_signal_acoustic+phonemes+surprisal+entrop,0.00041697539852302674
77,French,High,Left,sub-021,equal_signal_acoustic+phonemes+surprisal+entrop,0.00033177902097178196
78,French,High,Right,sub-023,equal_signal_acoustic+phonemes+surprisal+entrop,0.0003363115899393627
79,French,High,Left,sub-023,equal_signal_acoustic+phonemes+surprisal+entrop,0.0005028529147187379
80,French,High,Right,sub-025,equal_signal_acoustic+phonemes+surprisal+entrop,0.0008707059896992811
81,French,High,Left,sub-025,equal_signal_acoustic+phonemes+surprisal+entrop,0.0012010361547589211
82,French,High,Right,sub-026,equal_signal_acoustic+phonemes+surprisal+entrop,0.0006083906404179955
83,French,High,Left,sub-026,equal_signal_acoustic+phonemes+surprisal+entrop,0.000429851578033937
84,French,High,Right,sub-027,equal_signal_acoustic+phonemes+surprisal+entrop,0.00016707586472715184
85,French,High,Left,sub-027,equal_signal_acoustic+phonemes+surprisal+entrop,0.0001644636756789775
86,French,High,Right,sub-028,equal_signal_acoustic+phonemes+surprisal+entrop,0.0005439174462715933
87,French,High,Left,sub-028,equal_signal_acoustic+phonemes+surprisal+entrop,0.00027168569952067747
88,French,High,Right,sub-029,equal_signal_acoustic+phonemes+surprisal+entrop,0.00047528439851414017
89,French,High,Left,sub-029,equal_signal_acoustic+phonemes+surprisal+entrop,0.00045705548382332417
90,French,High,Right,sub-030,equal_signal_acoustic+phonemes+surprisal+entrop,0.0009994000758587168
91,French,High,Left,sub-030,equal_signal_acoustic+phonemes+surprisal+entrop,0.0006245787933311987
92,French,High,Right,sub-032,equal_signal_acoustic+phonemes+surprisal+entrop,0.000734138669382086
93,French,High,Left,sub-032,equal_signal_acoustic+phonemes+surprisal+entrop,0.0005622088459826749
94,French,High,Right,sub-033,equal_signal_acoustic+phonemes+surprisal+entrop,0.0005037605961162969
95,French,High,Left,sub-033,equal_signal_acoustic+phonemes+surprisal+entrop,0.0004794074328200767
96,Dutch,Low,Right,sub-001,equal_signal_acoustic+phonemes+surprisal+entropy,0.0003777854364532416
97,Dutch,Low,Left,sub-001,equal_signal_acoustic+phonemes+surprisal+entropy,0.0003029649063701036
98,Dutch,Low,Right,sub-003,equal_signal_acoustic+phonemes+surprisal+entropy,0.00019597976702579603
99,Dutch,Low,Left,sub-003,equal_signal_acoustic+phonemes+surprisal+entropy,0.00028052863782954216
100,Dutch,Low,Right,sub-004,equal_signal_acoustic+phonemes+surprisal+entropy,0.00043307024015898154
101,Dutch,Low,Left,sub-004,equal_signal_acoustic+phonemes+surprisal+entropy,0.00043990031766525983
102,Dutch,Low,Right,sub-008,equal_signal_acoustic+phonemes+surprisal+entropy,0.000791054813721698
103,Dutch,Low,Left,sub-008,equal_signal_acoustic+phonemes+surprisal+entropy,0.00022826008345540213
104,Dutch,Low,Right,sub-009,equal_signal_acoustic+phonemes+surprisal+entropy,0.0005308127641777165
105,Dutch,Low,Left,sub-009,equal_signal_acoustic+phonemes+surprisal+entropy,0.00027997346996463067
106,Dutch,Low,Right,sub-010,equal_signal_acoustic+phonemes+surprisal+entropy,0.0007232055108423263
107,Dutch,Low,Left,sub-010,equal_signal_acoustic+phonemes+surprisal+entropy,0.00036553401381099975
108,Dutch,Low,Right,sub-011,equal_signal_acoustic+phonemes+surprisal+entropy,0.00043702544618125363
109,Dutch,Low,Left,sub-011,equal_signal_acoustic+phonemes+surprisal+entropy,0.0003803533501060658
110,Dutch,Low,Right,sub-013,equal_signal_acoustic+phonemes+surprisal+entropy,0.00047930695313639927
111,Dutch,Low,Left,sub-013,equal_signal_acoustic+phonemes+surprisal+entropy,0.00016007571226164897
112,Dutch,Low,Right,sub-014,equal_signal_acoustic+phonemes+surprisal+entropy,0.0009013475589430105
113,Dutch,Low,Left,sub-014,equal_signal_acoustic+phonemes+surprisal+entropy,0.0008802729160056548
114,Dutch,Low,Right,sub-015,equal_signal_acoustic+phonemes+surprisal+entropy,0.0003090816049180651
115,Dutch,Low,Left,sub-015,equal_signal_acoustic+phonemes+surprisal+entropy,0.0003035685842013713
116,Dutch,Low,Right,sub-017,equal_signal_acoustic+phonemes+surprisal+entropy,0.0010974161279000368
117,Dutch,Low,Left,sub-017,equal_signal_acoustic+phonemes+surprisal+entropy,0.0003843092066098639
118,Dutch,Low,Right,sub-018,equal_signal_acoustic+phonemes+surprisal+entropy,0.00026713707178536934
119,Dutch,Low,Left,sub-018,equal_signal_acoustic+phonemes+surprisal+entropy,0.0002264836817347945
120,Dutch,Low,Right,sub-019,equal_signal_acoustic+phonemes+surprisal+entropy,0.000417460877263151
121,Dutch,Low,Left,sub-019,equal_signal_acoustic+phonemes+surprisal+entropy,0.0004143398452620907
122,Dutch,Low,Right,sub-020,equal_signal_acoustic+phonemes+surprisal+entropy,0.00012141370520048587
123,Dutch,Low,Left,sub-020,equal_signal_acoustic+phonemes+surprisal+entropy,0.00014872722569393305
124,Dutch,Low,Right,sub-021,equal_signal_acoustic+phonemes+surprisal+entropy,0.0006099752646932019
125,Dutch,Low,Left,sub-021,equal_signal_acoustic+phonemes+surprisal+entropy,0.0006366757302264175
126,Dutch,Low,Right,sub-023,equal_signal_acoustic+phonemes+surprisal+entropy,0.0003087158802499377
127,Dutch,Low,Left,sub-023,equal_signal_acoustic+phonemes+surprisal+entropy,0.000456274141123246
128,Dutch,Low,Right,sub-025,equal_signal_acoustic+phonemes+surprisal+entropy,0.00042709107171398636
129,Dutch,Low,Left,sub-025,equal_signal_acoustic+phonemes+surprisal+entropy,0.0004480768966767317
130,Dutch,Low,Right,sub-026,equal_signal_acoustic+phonemes+surprisal+entropy,0.0006498795920539327
131,Dutch,Low,Left,sub-026,equal_signal_acoustic+phonemes+surprisal+entropy,0.00035466278353822107
132,Dutch,Low,Right,sub-027,equal_signal_acoustic+phonemes+surprisal+entropy,0.0002305546744921844
133,Dutch,Low,Left,sub-027,equal_signal_acoustic+phonemes+surprisal+entropy,0.00037968496375512386
134,Dutch,Low,Right,sub-028,equal_signal_acoustic+phonemes+surprisal+entropy,0.00048598126091714934
135,Dutch,Low,Left,sub-028,equal_signal_acoustic+phonemes+surprisal+entropy,0.0003501140793297497
136,Dutch,Low,Right,sub-029,equal_signal_acoustic+phonemes+surprisal+entropy,0.0003931843619948077
137,Dutch,Low,Left,sub-029,equal_signal_acoustic+phonemes+surprisal+entropy,0.0007300268409346253
138,Dutch,Low,Right,sub-030,equal_signal_acoustic+phonemes+surprisal+entropy,0.000753118408900042
139,Dutch,Low,Left,sub-030,equal_signal_acoustic+phonemes+surprisal+entropy,0.0004513117962615006
140,Dutch,Low,Right,sub-032,equal_signal_acoustic+phonemes+surprisal+entropy,0.0008337353303988848
141,Dutch,Low,Left,sub-032,equal_signal_acoustic+phonemes+surprisal+entropy,0.0003133947331157709
142,Dutch,Low,Right,sub-033,equal_signal_acoustic+phonemes+surprisal+entropy,0.00043818323867363145
143,Dutch,Low,Left,sub-033,equal_signal_acoustic+phonemes+surprisal+entropy,0.0003961701811750433
144,Dutch,High,Right,sub-001,equal_signal_acoustic+phonemes+surprisal+entrop,0.000353928693449561
145,Dutch,High,Left,sub-001,equal_signal_acoustic+phonemes+surprisal+entrop,0.0003588681164468473
146,Dutch,High,Right,sub-003,equal_signal_acoustic+phonemes+surprisal+entrop,0.00021903013588994404
147,Dutch,High,Left,sub-003,equal_signal_acoustic+phonemes+surprisal+entrop,0.00038725900387406707
148,Dutch,High,Right,sub-004,equal_signal_acoustic+phonemes+surprisal+entrop,0.0005537618695429386
149,Dutch,High,Left,sub-004,equal_signal_acoustic+phonemes+surprisal+entrop,0.0005417715252531771
150,Dutch,High,Right,sub-008,equal_signal_acoustic+phonemes+surprisal+entrop,0.0006325648561314503
151,Dutch,High,Left,sub-008,equal_signal_acoustic+phonemes+surprisal+entrop,0.00018206184942015264
152,Dutch,High,Right,sub-009,equal_signal_acoustic+phonemes+surprisal+entrop,0.0005560672309208674
153,Dutch,High,Left,sub-009,equal_signal_acoustic+phonemes+surprisal+entrop,0.0002967293984492468
154,Dutch,High,Right,sub-010,equal_signal_acoustic+phonemes+surprisal+entrop,0.0007243068666739479
155,Dutch,High,Left,sub-010,equal_signal_acoustic+phonemes+surprisal+entrop,0.0003294243428768942
156,Dutch,High,Right,sub-011,equal_signal_acoustic+phonemes+surprisal+entrop,0.0003951391344682299
157,Dutch,High,Left,sub-011,equal_signal_acoustic+phonemes+surprisal+entrop,0.00045395088052255125
158,Dutch,High,Right,sub-013,equal_signal_acoustic+phonemes+surprisal+entrop,0.0005101054987238177
159,Dutch,High,Left,sub-013,equal_signal_acoustic+phonemes+surprisal+entrop,0.00022394459140875022
160,Dutch,High,Right,sub-014,equal_signal_acoustic+phonemes+surprisal+entrop,0.0008385974426506734
161,Dutch,High,Left,sub-014,equal_signal_acoustic+phonemes+surprisal+entrop,0.0008013378176796766
162,Dutch,High,Right,sub-015,equal_signal_acoustic+phonemes+surprisal+entrop,0.00025028698866915946
163,Dutch,High,Left,sub-015,equal_signal_acoustic+phonemes+surprisal+entrop,0.0003124045947085272
164,Dutch,High,Right,sub-017,equal_signal_acoustic+phonemes+surprisal+entrop,0.0011709837860852384
165,Dutch,High,Left,sub-017,equal_signal_acoustic+phonemes+surprisal+entrop,0.00041348746343345663
166,Dutch,High,Right,sub-018,equal_signal_acoustic+phonemes+surprisal+entrop,0.00024518636451503957
167,Dutch,High,Left,sub-018,equal_signal_acoustic+phonemes+surprisal+entrop,0.00028323685586516755
168,Dutch,High,Right,sub-019,equal_signal_acoustic+phonemes+surprisal+entrop,0.00036176800124165223
169,Dutch,High,Left,sub-019,equal_signal_acoustic+phonemes+surprisal+entrop,0.0003442833645178917
170,Dutch,High,Right,sub-020,equal_signal_acoustic+phonemes+surprisal+entrop,7.345466599600663e-05
171,Dutch,High,Left,sub-020,equal_signal_acoustic+phonemes+surprisal+entrop,0.0001380636350509114
172,Dutch,High,Right,sub-021,equal_signal_acoustic+phonemes+surprisal+entrop,0.0006443918038554723
173,Dutch,High,Left,sub-021,equal_signal_acoustic+phonemes+surprisal+entrop,0.0005953462730761279
174,Dutch,High,Right,sub-023,equal_signal_acoustic+phonemes+surprisal+entrop,0.00030731824995043703
175,Dutch,High,Left,sub-023,equal_signal_acoustic+phonemes+surprisal+entrop,0.0004536551661060186
176,Dutch,High,Right,sub-025,equal_signal_acoustic+phonemes+surprisal+entrop,0.00044495149422000657
177,Dutch,High,Left,sub-025,equal_signal_acoustic+phonemes+surprisal+entrop,0.0004744007862206317
178,Dutch,High,Right,sub-026,equal_signal_acoustic+phonemes+surprisal+entrop,0.0006592076686990057
179,Dutch,High,Left,sub-026,equal_signal_acoustic+phonemes+surprisal+entrop,0.0003202857949679932
