,onset,offset,words
296,90.35,90.64,broers
297,90.64,91.11,gebleven
298,91.11,91.54,waren
299,91.54,92.74,
300,92.74,92.95,Daar
301,92.95,93.07,was
302,93.07,93.38,groot
303,93.38,93.93,geschreeuw
304,93.93,94.02,
305,94.02,94.13,en
306,94.13,94.68,rumoer
307,94.68,95.02,
308,95.02,95.24,en
309,95.24,95.39,toen
310,95.39,95.48,hij
311,95.48,95.83,vroeg
312,95.83,96.0,wat
313,96.0,96.07,er
314,96.07,96.18,aan
315,96.18,96.24,de
316,96.24,96.49,hand
317,96.49,96.87,was
318,96.87,97.11,zeide
319,97.11,97.4,men
320,97.4,97.55,dat
321,97.55,97.59,er
322,97.59,97.82,twee
323,97.82,98.13,menschen
324,98.13,98.42,zouden
325,98.42,98.85,gehangen
326,98.85,99.24,worden
327,99.24,101.01,
328,101.01,101.45,Naderbij
329,101.45,102.11,gekomen
330,102.11,102.42,zag
331,102.42,102.59,hij
332,102.59,102.72,dat
333,102.72,102.78,het
334,102.78,102.96,zijn
335,102.96,103.31,broeders
336,103.31,103.76,waren
337,103.76,104.33,
338,104.33,104.49,zij
339,104.49,104.65,hadden
340,104.65,104.99,alles
341,104.99,105.03,er
342,105.03,105.75,doorgelapt
343,105.75,105.84,
344,105.84,105.96,en
345,105.96,106.38,allerlei
346,106.38,106.77,slechte
347,106.77,107.25,streken
348,107.25,107.4,hadden
349,107.4,107.53,zij
350,107.53,108.91,uitgehaald
351,108.91,108.97,
352,108.97,109.09,Hij
353,109.09,109.34,vroeg
354,109.34,109.51,of
355,109.51,109.7,zij
356,109.7,109.86,niet
357,109.86,110.15,vrij
358,110.15,110.39,konden
359,110.39,110.82,komen
360,110.82,111.88,
361,111.88,112.15,Als
362,112.15,112.21,je
363,112.21,112.33,voor
364,112.33,112.43,hen
365,112.43,112.57,wilt
366,112.57,113.1,betalen
367,113.1,113.47,was
368,113.47,113.57,
369,113.57,113.82,het
370,113.82,114.48,antwoord
371,114.48,115.0,
372,115.0,115.18,maar
373,115.18,115.45,waarom
374,115.45,115.71,wilt
375,115.71,115.78,ge
376,115.78,115.85,uw
377,115.85,116.2,geld
378,116.2,116.64,weggooien
379,116.64,116.75,en
380,116.75,117.14,slechte
381,117.14,117.49,menschen
382,117.49,118.15,loskoopen
383,118.15,119.39,
384,119.39,119.58,Doch
385,119.58,119.74,hij
386,119.74,120.09,bedacht
387,120.09,120.27,zich
388,120.27,120.62,niet
389,120.62,120.87,
390,120.87,120.98,hij
391,120.98,121.45,betaalde
392,121.45,121.51,het
393,121.51,122.17,losgeld
394,122.17,122.23,
395,122.23,122.36,en
396,122.36,122.47,toen
397,122.47,122.59,zij
398,122.59,122.88,vrij
399,122.88,123.34,waren
400,123.34,123.47,
401,123.47,123.71,gingen
402,123.71,123.86,zij
403,123.86,124.39,gezamenlijk
404,124.39,124.77,verder
405,124.77,127.33,
406,127.33,127.54,Zij
407,127.54,127.82,kwamen
408,127.82,127.91,in
409,127.91,128.02,het
410,128.02,128.32,bosch
411,128.32,128.46,waar
412,128.46,128.6,zij
413,128.6,128.63,het
414,128.63,128.98,eerst
415,128.98,129.08,den
416,129.08,129.34,vos
417,129.34,129.51,hadden
418,129.51,130.0,gezien
419,130.0,130.64,
420,130.64,130.81,het
421,130.81,131.06,was
422,131.06,131.13,daar
423,131.13,131.41,koel
424,131.41,131.58,en
425,131.58,132.28,aangenaam
426,132.28,132.54,
427,132.54,132.7,want
428,132.7,132.78,de
429,132.78,133.05,zon
430,133.05,133.38,brandde
431,133.38,133.86,fel
432,133.86,134.61,
433,134.61,134.79,Toen
434,134.79,135.13,zeiden
435,135.13,135.24,de
436,135.24,135.78,broeders
437,135.78,136.23,
438,136.23,136.44,laat
439,136.44,136.63,ons
440,136.63,136.75,hier
441,136.75,136.82,bij
442,136.82,136.91,de
443,136.91,137.15,bron
444,137.15,137.28,wat
445,137.28,138.04,uitrusten
446,138.04,138.19,
447,138.19,138.31,en
448,138.31,138.49,ook
449,138.49,138.72,eten
450,138.72,138.87,en
451,138.87,139.42,drinken
452,139.42,140.44,
453,140.44,140.8,Hij
454,140.8,140.99,vond
455,140.99,141.08,het
456,141.08,141.44,goed
457,141.44,141.56,en
458,141.56,141.72,al
459,141.72,142.23,pratende
460,142.23,142.49,ging
461,142.49,142.57,hij
462,142.57,143.1,zonder
463,143.1,143.19,er
464,143.19,143.27,bij
465,143.27,143.36,te
466,143.36,143.67,denken
467,143.67,143.83,op
468,143.83,143.94,den
469,143.94,144.13,rand
470,144.13,144.49,zitten
471,144.49,144.59,Maar
472,144.59,145.82,
473,145.82,146.08,de
474,146.08,146.22,
475,146.22,146.83,broeders
476,146.83,147.04,duwden
477,147.04,147.22,hem
478,147.22,147.79,ruggelings
479,147.79,147.94,in
480,147.94,147.98,het
481,147.98,148.48,water
482,148.48,148.69,
483,148.69,149.04,namen
484,149.04,149.07,de
485,149.07,149.71,jonkvrouw
486,149.71,149.97,
487,149.97,150.15,het
488,150.15,150.54,paard
489,150.54,150.67,
490,150.67,150.81,en
491,150.81,150.87,den
492,150.87,151.41,vogel
493,151.41,151.45,en
494,151.45,151.92,keerden
495,151.92,152.19,terug
496,152.19,152.27,naar
497,152.27,152.37,hun
498,152.37,152.77,vader’s
499,152.77,153.18,slot
500,153.18,154.79,
501,154.79,155.13,Daar
502,155.13,155.37,brengen
503,155.37,155.48,wij
504,155.48,155.67,niet
505,155.67,155.91,alléén
506,155.91,155.97,den
507,155.97,156.26,gouden
508,156.26,156.91499,vogel
509,156.91499,157.19,zeiden
510,157.19,157.59,zij
511,157.59,157.85,
512,157.85,158.02,maar
513,158.02,158.09,wij
514,158.09,158.34,hebben
515,158.34,158.49,ook
516,158.49,158.57,het
517,158.57,158.85,gouden
518,158.85,159.22,paard
519,159.22,159.33,
520,159.33,159.45,en
521,159.45,159.49,de
522,159.49,159.96,jonkvrouw
523,159.96,160.08,van
524,160.08,160.18,het
525,160.18,160.44,gouden
526,160.44,160.74,slot
527,160.74,160.98,buit
528,160.98,161.63,gemaakt
529,161.63,162.55,
530,162.55,162.79,Er
531,162.79,162.95,was
532,162.95,163.35,groote
533,163.35,164.17,vreugde
534,164.17,164.34,maar
535,164.34,164.41,het
536,164.41,164.9,paard
537,164.9,165.06,dat
538,165.06,165.3,wilde
539,165.3,165.47,niet
540,165.47,165.97,eten
541,165.97,166.17,de
542,166.17,166.55,vogel
543,166.55,166.83,zong
544,166.83,167.13,niet
545,167.13,167.39,
546,167.39,167.54,en
547,167.54,167.57,de
548,167.57,168.15,jonkvrouw
549,168.15,168.35,zat
550,168.35,168.62,al
551,168.62,168.82,door
552,168.82,168.95,te
553,168.95,169.52,schreien
554,169.52,170.98,
555,170.98,171.03,De
556,171.03,171.51,jongste
557,171.51,171.78,broer
558,171.78,171.95,was
559,171.95,172.2,echter
560,172.2,172.46,niet
561,172.46,173.14,verdronken
562,173.14,173.84,
563,173.84,173.94,Er
564,173.94,174.11,was
565,174.11,174.36,niet
566,174.36,174.65,veel
567,174.65,174.91,water
568,174.91,175.04,in
569,175.04,175.13,de
570,175.13,175.34,bron
571,175.34,175.84,geweest
572,175.84,176.11,
573,176.11,176.3,en
574,176.3,176.37,hij
575,176.37,176.59,viel
576,176.59,176.65,op
577,176.65,177.0,zacht
578,177.0,177.49,mos
579,177.49,177.8,zonder
580,177.8,178.34,letsel
581,178.34,179.23,
582,179.23,179.32,maar
583,179.32,179.5,hij
584,179.5,179.99,kon
585,179.99,180.1,er
586,180.1,180.4,niet
587,180.4,180.47,weêr
588,180.47,181.16,uitkomen
589,181.16,182.87,
590,182.87,183.26,Ook
591,183.26,183.39,in
592,183.39,183.46,den
593,183.46,183.85,grooten
594,183.85,184.23,nood
595,184.23,184.55,
596,184.55,184.89,verliet
597,184.89,184.96,de
598,184.96,185.27,trouwe
599,185.27,185.68,vos
600,185.68,185.82,hem
601,185.82,186.19,niet
602,186.19,186.24,
603,186.24,186.76,hij
604,186.76,187.02,sprong
605,187.02,187.09,naar
606,187.09,187.66,éénhonderdvijfenveertig
607,187.66,187.9,beneden
608,187.9,187.93,en
609,187.93,188.4,beknorde
610,188.4,188.69,hem
611,188.69,188.86,dat
612,188.86,188.99,hij
613,188.99,189.13,zijn
614,189.13,189.39,raad
615,189.39,189.52,had
616,189.52,190.07,vergeten
617,190.07,190.95,
618,190.95,191.13,Maar
619,191.13,191.19,ik
620,191.19,191.31,kan
621,191.31,191.42,het
622,191.42,191.54,toch
623,191.54,191.71,niet
624,191.71,192.23,laten
625,192.23,192.46,zei
626,192.46,192.86,hij
627,192.86,192.94,en
628,192.94,193.05,ik
629,193.05,193.26,zal
630,193.26,193.36,je
631,193.36,193.55,weêr
632,193.55,193.66,aan
633,193.66,193.76,het
634,193.76,194.12,daglicht
635,194.12,194.47,brengen
636,194.47,195.89,
637,195.89,196.03,De
638,196.03,196.32,prins
639,196.32,196.45,moest
640,196.45,196.52,zijn
641,196.52,196.89,staart
642,196.89,197.2,vatten
643,197.2,197.28,en
644,197.28,197.53,goed
645,197.53,198.22,vasthouden
646,198.22,198.6,
647,198.6,198.82,Toen
648,198.82,199.15,kroop
649,199.15,199.19,hij
650,199.19,199.35,er
651,199.35,199.74,uit
652,199.74,199.99,
653,199.99,200.05,en
654,200.05,200.45,sleepte
655,200.45,200.57,hem
656,200.57,200.78,zoo
657,200.78,200.92,naar
658,200.92,201.36,boven
659,201.36,203.39,
660,203.39,203.68,Toch
661,203.68,203.77,ben
662,203.77,203.86,je
663,203.86,204.01,nog
664,204.01,204.19,niet
665,204.19,204.5,buiten
666,204.5,204.98,gevaar
667,204.98,205.18,zei
668,205.18,205.24,de
669,205.24,205.83,vos
670,205.83,205.91,
671,205.91,206.16,je
672,206.16,206.5,broeders
673,206.5,206.78,hebben
674,206.78,206.88,het
675,206.88,207.12,bosch
676,207.12,207.29,met
677,207.29,207.65,wachten
678,207.65,208.2,omzet
679,208.2,208.46,
680,208.46,208.57,die
681,208.57,208.6,je
682,208.6,208.82,moeten
683,208.82,209.35,dooden
684,209.35,209.46,
685,209.46,209.68,als
686,209.68,209.74,je
687,209.74,209.87,er
688,209.87,210.46,uitkomt
689,210.46,212.19,
690,212.19,212.34,Er
691,212.34,212.57,zat
692,212.57,212.65,een
693,212.65,212.94,arme
694,212.94,213.15,man
695,213.15,213.26,aan
696,213.26,213.36,den
697,213.36,213.69,weg
698,213.69,214.05,
699,214.05,214.19,met
700,214.19,214.42,hem
701,214.42,214.72,ruilde
702,214.72,214.78,de
703,214.78,215.23,jongeling
704,215.23,215.43,van
705,215.43,215.89,kleeren
706,215.89,216.36,
707,216.36,216.5,en
708,216.5,216.69,kwam
709,216.69,216.91,zoo
710,216.91,216.98,aan
711,216.98,217.07,’s
712,217.07,217.46,koning’s
713,217.46,217.86,hof
714,217.86,218.46,
715,218.46,218.78,Niemand
716,218.78,219.22,herkende
717,219.22,219.56,hem
718,219.56,219.81,
719,219.81,219.93,maar
720,219.93,219.99,de
721,219.99,220.36,vogel
722,220.36,220.68,begon
723,220.68,220.74,te
724,220.74,221.21,zingen
725,221.21,221.45,
726,221.45,221.62,het
727,221.62,221.91,paard
728,221.91,221.99,te
729,221.99,222.47,eten
730,222.47,222.73,
731,222.73,222.83,en
732,222.83,222.89,de
733,222.89,223.25,schoone
734,223.25,223.89,jonkvrouw
735,223.89,224.12,hield
736,224.12,224.3,op
737,224.3,224.4,met
738,224.4,224.94,schreien
739,224.94,225.99,
740,225.99,226.15,De
741,226.15,226.43,koning
742,226.43,226.62,vroeg
743,226.62,227.26,verwonderd
744,227.26,227.44,
745,227.44,227.58,wat
746,227.58,227.84,zou
747,227.84,228.04,dat
748,228.04,228.66,beduiden
749,228.66,229.52,
750,229.52,229.73,Toen
751,229.73,230.22,sprak
752,230.22,230.25,de
753,230.25,230.78,jonkvrouw
754,230.78,231.12,ik
755,231.12,231.22,
756,231.22,231.39,weet
757,231.39,231.73,het
758,231.73,232.11,niet
759,232.11,232.38,
760,232.38,232.57,maar
761,232.57,232.69,ik
762,232.69,232.86,was
763,232.86,233.02,zoo
764,233.02,233.12,
765,233.12,233.61,treurig
766,233.61,233.65,en
767,233.65,233.82,nu
768,233.82,233.94,ben
769,233.94,234.06,ik
770,234.06,234.95,vroolijk
771,234.95,235.15,Het
772,235.15,235.42,is
773,235.42,235.55,of
774,235.55,235.71,mijn
775,235.71,236.0,ware
776,236.0,236.51,bruidegom
777,236.51,236.97,gekomen
778,236.97,237.36,is
779,237.36,238.59,
780,238.59,238.8,Zij
781,238.8,239.18,verhaalde
782,239.18,239.57,alles
783,239.57,239.7,wat
784,239.7,239.74,er
785,239.74,240.15,gebeurd
786,240.15,240.45,was
787,240.45,240.96,hoewel
788,240.96,241.05,de
789,241.05,241.37,beide
790,241.37,241.79,broeders
791,241.79,242.02,haar
792,242.02,242.14,met
793,242.14,242.2,den
794,242.2,242.54,dood
795,242.54,242.9,bedreigd
796,242.9,243.22,hadden
797,243.22,243.46,
798,243.46,243.68,als
799,243.68,243.82,zij
800,243.82,243.98,iets
801,243.98,244.17,zoude
802,244.17,244.65,verraden
803,244.65,245.55,
804,245.55,245.65,De
805,245.65,246.01,koning
806,246.01,246.16,liet
807,246.16,246.4,alle
808,246.4,246.75,menschen
809,246.75,246.9,die
810,246.9,246.97,in
811,246.97,247.0,het
812,247.0,247.26,slot
813,247.26,247.51,waren
814,247.51,247.69,bij
815,247.69,247.86,zich
816,247.86,248.28,brengen
817,248.28,248.77,
818,248.77,248.97,er
819,248.97,249.15,was
820,249.15,249.29,ook
821,249.29,249.42,een
822,249.42,249.95,bedelaar
823,249.95,250.09,bij
824,250.09,250.3,in
825,250.3,250.79,lompen
826,250.79,251.13,
827,251.13,251.27,maar
828,251.27,251.33,de
829,251.33,251.76,jonkvrouw
830,251.76,252.21,herkende
831,252.21,252.38,hem
832,252.38,252.93,dadelijk
833,252.93,253.11,en
834,253.11,253.31,viel
835,253.31,253.41,hem
836,253.41,253.55,om
837,253.55,253.65,den
838,253.65,254.31,hals
839,254.31,254.96,
840,254.96,255.09,De
841,255.09,255.85,schandelijke
842,255.85,256.24,broeders
843,256.24,256.38,werden
844,256.38,256.81,gevangen
845,256.81,257.27,genomen
846,257.27,257.43,en
847,257.43,257.74,terecht
848,257.74,258.39,gesteld
849,258.39,258.95,
850,258.95,259.04,maar
851,259.04,259.39,hij
852,259.39,259.74,trouwde
853,259.74,259.8,de
854,259.8,260.17,schoone
855,260.17,260.82,jonkvrouw
856,260.82,261.04,
857,261.04,261.13,en
858,261.13,261.4,zou
859,261.4,261.54,zijn
860,261.54,262.01,vader’s
861,262.01,262.06,
862,262.06,262.62,erfgenaam
863,262.62,263.09,zijn
864,263.09,264.24,
865,264.24,264.38,En
866,264.38,264.49,hoe
867,264.49,264.71,ging
868,264.71,264.91,het
869,264.91,264.97,den
870,264.97,265.24,armen
871,265.24,265.8,vos
872,265.8,266.31,
873,266.31,266.69,Lang
874,266.69,267.07,daarna
875,267.07,267.43,was
876,267.43,267.46,de
877,267.46,268.14,koningszoon
878,268.14,268.25,weer
879,268.25,268.58,eens
880,268.58,268.68,in
881,268.68,268.77,het
882,268.77,269.27,bosch
883,269.27,269.33,
884,269.33,269.61,en
885,269.61,269.79,hij
886,269.79,270.15,ontmoette
887,270.15,270.23,den
888,270.23,270.65,vos
889,270.65,270.75,die
890,270.75,271.38,zeide
891,271.38,272.4,
892,272.4,272.46,je
893,272.46,272.63,hebt
894,272.63,272.74,nu
895,272.74,273.04,alles
896,273.04,273.24,wat
897,273.24,273.31,je
898,273.31,273.42,maar
899,273.42,273.74,wenschen
900,273.74,274.15,kunt
901,274.15,274.38,
902,274.38,274.51,maar
903,274.51,274.73,aan
904,274.73,275.0,mijn
905,275.0,275.53,ongeluk
906,275.53,275.65,is
907,275.65,275.89,geen
908,275.89,276.45,einde
909,276.45,277.0,
910,277.0,277.19,toch
911,277.19,277.4,is
912,277.4,277.5,het
913,277.5,277.62,in
914,277.62,277.73,uw
915,277.73,278.1,macht
916,278.1,278.3,mij
917,278.3,278.38,te
918,278.38,278.94,verlossen
919,278.94,279.29,
920,279.29,279.69,en
921,279.69,279.91,weer
922,279.91,280.45,smeekte
923,280.45,280.59,hij
924,280.59,280.94,hem
925,280.94,281.2,
926,281.2,281.29,hij
927,281.29,281.58,zou
928,281.58,281.64,hem
929,281.64,282.41,doodschieten
930,282.41,282.63,en
931,282.63,282.94,kop
932,282.94,283.11,en
933,283.11,283.42,pooten
934,283.42,284.03,afhouwen
935,284.03,285.37,
936,285.37,285.56,Toen
937,285.56,285.83,heeft
938,285.83,285.87,hij
939,285.87,285.97,het
940,285.97,286.6,gedaan
941,286.6,286.81,
942,286.81,287.12,en
943,287.12,287.52,nauwelijks
944,287.52,287.68,was
945,287.68,287.75,het
946,287.75,288.25,gebeurd
947,288.25,288.31,of
948,288.31,288.34,de
949,288.34,288.44,vos
950,288.44,289.2,éénhonderdzesenveertig
951,289.2,289.68,veranderde
952,289.68,289.85,in
953,289.85,289.98,een
954,289.98,290.46,mensch
955,290.46,291.02,
956,291.02,291.19,en
957,291.19,291.33,hij
958,291.33,291.49,was
959,291.49,291.82,niemand
960,291.82,292.36,anders
961,292.36,292.61,dan
962,292.61,292.72,de
963,292.72,293.06,broeder
964,293.06,293.25,van
965,293.25,293.32,de
966,293.32,293.71,schoone
967,293.71,294.83,koningsdochter
968,294.83,294.9,
969,294.9,295.03,die
970,295.03,295.24,nu
971,295.24,295.43,van
972,295.43,295.48,een
973,295.48,295.92,booze
974,295.92,296.54,betoovering
975,296.54,296.71,was
976,296.71,297.39,verlost
977,297.39,297.7,
978,297.7,298.24,Er
979,298.24,298.65,ontbrak
980,298.65,298.72,nu
981,298.72,299.02,niets
982,299.02,299.18,meer
983,299.18,299.34,aan
984,299.34,299.42,hun
985,299.42,300.03,geluk
986,300.03,300.4,
987,300.4,300.75,zoolang
988,300.75,300.93,zij
989,300.93,301.49,leefden
990,301.49,302.91478,
