,onset,offset,words
124,36.1,36.25,hij
125,36.25,36.34,ter
126,36.34,36.63,dood
127,36.63,37.43,veroordeeld
128,37.43,38.55,
129,38.55,38.73,Maar
130,38.73,38.86,de
131,38.86,39.39,koning
132,39.39,39.6,
133,39.6,39.83,wilde
134,39.83,39.96,hem
135,39.96,40.14,op
136,40.14,40.39,één
137,40.39,41.02,voorwaarde
138,41.02,41.12,het
139,41.12,41.42,leven
140,41.42,41.74,laten
141,41.74,42.21,behouden
142,42.21,42.46,
143,42.46,43.16,als
144,43.16,43.28,hij
145,43.28,43.85,namelijk
146,43.85,43.97,het
147,43.97,44.42,gouden
148,44.42,44.73,paard
149,44.73,45.33,bracht
150,45.33,45.52,dat
151,45.52,45.87,sneller
152,45.87,46.16,loopt
153,46.16,46.28,dan
154,46.28,46.34,de
155,46.34,46.7,wind
156,46.7,46.75,
157,46.75,46.98,en
158,46.98,47.16,dan
159,47.16,47.31,zou
160,47.31,47.47,hij
161,47.47,47.65,nog
162,47.65,47.75,als
163,47.75,48.26,belooning
164,48.26,48.32,den
165,48.32,48.58,gouden
166,48.58,48.97,vogel
167,48.97,49.46,krijgen
168,49.46,52.15,
169,52.15,52.26,De
170,52.26,52.57,prins
171,52.57,52.7,ging
172,52.7,52.8,op
173,52.8,53.25,weg
174,53.25,53.33,maar
175,53.33,53.48,hij
176,53.48,53.88,zuchtte
177,53.88,54.05,en
178,54.05,54.22,was
179,54.22,55.11,droefgeestig
180,55.11,55.45,
181,55.45,55.6,want
182,55.6,55.9,waar
183,55.9,56.08,zou
184,56.08,56.23,hij
185,56.23,56.32,het
186,56.32,56.67,gouden
187,56.67,56.89,paard
188,56.89,57.27,vinden
189,57.27,58.27,
190,58.27,58.59,Daar
191,58.59,58.82,zag
192,58.82,58.95,hij
193,58.95,59.01,op
194,59.01,59.24,eens
195,59.24,59.37,zijn
196,59.37,59.65,ouden
197,59.65,59.95,vriend
198,59.95,59.98,de
199,59.98,60.34,vos
200,60.34,60.51,aan
201,60.51,60.57,den
202,60.57,60.72,weg
203,60.72,61.16,zitten
204,61.16,62.41,
205,62.41,62.66,Zie
206,62.66,62.97,je
207,62.97,63.1,
208,63.1,63.43,zei
209,63.43,63.6,die
210,63.6,64.0,dat
211,64.0,64.4,komt
212,64.4,64.44,er
213,64.44,64.73,van
214,64.73,65.21,dat
215,65.21,65.36,je
216,65.36,65.6,niet
217,65.6,65.75,naar
218,65.75,65.92,mij
219,65.92,66.46,geluisterd
220,66.46,66.83,hebt
221,66.83,67.48,maar
222,67.48,67.58,ik
223,67.58,67.76,zal
224,67.76,67.85,je
225,67.85,67.96,wel
226,67.96,68.36,helpen
227,68.36,68.71,hou
228,68.71,68.83,maar
229,68.83,69.18,moed
230,69.18,69.58,
231,69.58,69.82,ik
232,69.82,70.0,zal
233,70.0,70.13,je
234,70.13,70.63,zeggen
235,70.63,70.77,hoe
236,70.77,70.87,
237,70.87,71.06,je
238,71.06,71.23,bij
239,71.23,71.32,het
240,71.32,71.67,gouden
241,71.67,71.93,paard
242,71.93,72.11,moet
243,72.11,72.55,komen
244,72.55,73.56,
245,73.56,73.84,Je
246,73.84,73.92,
247,73.92,74.11,moet
248,74.11,74.23,maar
249,74.23,74.55,rechtuit
250,74.55,74.66,gaan
251,74.66,74.9,dan
252,74.9,75.0,kom
253,75.0,75.06,je
254,75.06,75.39,eindelijk
255,75.39,75.45,aan
256,75.45,75.48,een
257,75.48,76.28,éénhonderdnegenendertig
258,76.28,76.74,slot
259,76.74,76.8,
260,76.8,77.08,daar
261,77.08,77.39,staat
262,77.39,77.43,het
263,77.43,77.81,paard
264,77.81,77.93,in
265,77.93,78.0,een
266,78.0,78.84,stal
267,78.84,79.12,
268,79.12,79.32,Voor
269,79.32,79.38,den
270,79.38,79.68,stal
271,79.68,79.87,liggen
272,79.87,79.93,de
273,79.93,80.79,stalknechts
274,80.79,81.11,maar
275,81.11,81.18,die
276,81.18,81.62,slapen
277,81.62,81.79,en
278,81.79,82.39,snorken
279,82.39,82.97,
280,82.97,83.12,je
281,83.12,83.32,kunt
282,83.32,83.65,rustig
283,83.65,83.74,het
284,83.74,84.09,gouden
285,84.09,84.3,paard
286,84.3,84.46,naar
287,84.46,84.76,buiten
288,84.76,85.2,brengen
289,85.2,86.02,
290,86.02,86.2,Voor
291,86.2,86.41,één
292,86.41,86.59,ding
293,86.59,86.69,heb
294,86.69,86.88,je
295,86.88,86.97,te
296,86.97,87.44,zorgen
297,87.44,88.0,
298,88.0,88.52,zadel
299,88.52,88.74,hem
300,88.74,89.11,met
301,89.11,89.29,den
302,89.29,89.78,leelijken
303,89.78,90.2,zadel
304,90.2,90.41,van
305,90.41,90.72,hout
306,90.72,90.89,en
307,90.89,91.43,leêr
308,91.43,91.49,
309,91.49,91.88,en
310,91.88,92.15,niet
311,92.15,92.3,met
312,92.3,92.36,den
313,92.36,93.01,gouden
314,93.01,93.24,die
315,93.24,93.31,er
316,93.31,93.44,bij
317,93.44,94.05,hangt
318,94.05,94.15,
319,94.15,94.33,of
320,94.33,94.42,het
321,94.42,94.71,gaat
322,94.71,94.74,je
323,94.74,95.3,slecht
324,95.3,96.58,
325,96.58,96.76,Toen
326,96.76,97.21,strekte
327,97.21,97.29,de
328,97.29,97.57,vos
329,97.57,97.68,zijn
330,97.68,98.05,staart
331,98.05,98.53,uit
332,98.53,99.08,
333,99.08,99.2,de
334,99.2,99.54,prins
335,99.54,99.66,ging
336,99.66,99.73,er
337,99.73,99.83,op
338,99.83,100.18,zitten
339,100.18,100.38,en
340,100.38,100.9,voort
341,100.9,100.95,
342,100.95,101.17,over
343,101.17,101.48,stok
344,101.48,101.55,en
345,101.55,102.04,steen
346,102.04,102.24,
347,102.24,102.41,dat
348,102.41,102.45,de
349,102.45,102.7,haren
350,102.7,103.16,floten
351,103.16,103.37,in
352,103.37,103.46,den
353,103.46,103.84,wind
354,103.84,105.18,
355,105.18,105.33,Het
356,105.33,105.51,ging
357,105.51,105.84,alles
358,105.84,106.19,juist
359,106.19,106.56,zoo
360,106.56,106.72,hij
361,106.72,106.94,
362,106.94,107.42,kwam
363,107.42,107.48,in
364,107.48,107.54,den
365,107.54,108.07,stal
366,108.07,108.2,waar
367,108.2,108.3,het
368,108.3,108.63,gouden
369,108.63,108.84,paard
370,108.84,109.29,stond
371,109.29,109.74,
372,109.74,109.95,maar
373,109.95,110.13,toen
374,110.13,110.2,hij
375,110.2,110.41,hem
376,110.41,110.49,den
377,110.49,110.81,houten
378,110.81,111.17,zadel
379,111.17,111.46,zou
380,111.46,111.82,opleggen
381,111.82,112.05,dacht
382,112.05,112.46,hij
383,112.46,112.78,
384,112.78,112.95,het
385,112.95,113.49,misstaat
386,113.49,113.67,toch
387,113.67,113.86,zoo’n
388,113.86,114.04,mooi
389,114.04,114.4,dier
390,114.4,114.53,als
391,114.53,114.61,ik
392,114.61,114.72,hem
393,114.72,114.85,niet
394,114.85,115.22,zadel
395,115.22,115.5,zooals
396,115.5,115.57,het
397,115.57,116.31,behoort
398,116.31,117.35,
399,117.35,117.48,Maar
400,117.48,117.66,toen
401,117.66,117.69,de
402,117.69,118.03,gouden
403,118.03,118.46,zadel
404,118.46,118.59,het
405,118.59,118.86,paard
406,118.86,119.65,aanraakte
407,119.65,119.96,begon
408,119.96,120.07,het
409,120.07,120.21,op
410,120.21,120.45,eens
411,120.45,120.76,luide
412,120.76,120.86,te
413,120.86,121.3,hinneken
414,121.3,122.11,
415,122.11,122.2,De
416,122.2,122.9,stalknechts
417,122.9,123.11,werden
418,123.11,123.57,wakker
419,123.57,123.69,
420,123.69,124.0,grepen
421,124.0,124.16,den
422,124.16,124.66,jongeling
423,124.66,124.83,en
424,124.83,125.18,brachten
425,125.18,125.32,hem
426,125.32,125.39,in
427,125.39,125.48,den
428,125.48,125.91,kerker
429,125.91,127.08,
430,127.08,127.16,Den
431,127.16,127.56,volgenden
432,127.56,128.22,morgen
433,128.22,128.29,
434,128.29,128.47,werd
435,128.47,128.59,hij
436,128.59,128.74,door
437,128.74,128.84,het
438,128.84,129.19,gerecht
439,129.19,129.36,ter
440,129.36,129.58,dood
441,129.58,130.27,veroordeeld
442,130.27,130.72,
443,130.72,130.92,maar
444,130.92,130.99,de
445,130.99,131.47,koning
446,131.47,131.77,schonk
447,131.77,131.9,hem
448,131.9,131.97,het
449,131.97,132.31,leven
450,132.31,132.56,en
451,132.56,132.78,ook
452,132.78,132.86,het
453,132.86,133.25,gouden
454,133.25,133.68,paard
455,133.68,133.93,
456,133.93,134.21,als
457,134.21,134.38,hij
458,134.38,134.45,de
459,134.45,134.88,schoone
460,134.88,135.6,koningsdochter
461,135.6,135.76,van
462,135.76,135.84,het
463,135.84,136.1,gouden
464,136.1,136.45,slot
465,136.45,136.55,bij
466,136.55,136.74,hem
467,136.74,136.89,kon
468,136.89,137.28,brengen
469,137.28,138.73,
470,138.73,139.09,Droevig
471,139.09,139.42,begon
472,139.42,139.46,de
473,139.46,139.8,jongeling
474,139.8,139.98,zijn
475,139.98,140.53,reis
476,140.53,140.72,
477,140.72,140.87,maar
478,140.87,141.26,gelukkig
479,141.26,141.49,vond
480,141.49,141.53,hij
481,141.53,141.79,gauw
482,141.79,141.9,zijn
483,141.9,142.32,getrouwen
484,142.32,142.94,vos
485,142.94,144.0,
486,144.0,144.25,Ik
487,144.25,144.46,moest
488,144.46,144.53,je
489,144.53,144.92,eigenlijk
490,144.92,145.01,maar
491,145.01,145.12,in
492,145.12,145.18,je
493,145.18,145.48,eigen
494,145.48,145.78,sop
495,145.78,145.93,
496,145.93,146.21,laten
497,146.21,146.96,gaarkoken
498,146.96,147.12,zei
499,147.12,147.39,
500,147.39,147.66,de
501,147.66,148.21,vos
502,148.21,148.73,
503,148.73,148.83,maar
504,148.83,148.93,ik
505,148.93,149.08,heb
506,149.08,149.65,meelijden
507,149.65,149.91,met
508,149.91,150.09,je
509,150.09,150.33,
510,150.33,150.39,en
511,150.39,150.54,zal
512,150.54,150.6,je
513,150.6,150.74,nog
514,150.74,150.85,
515,150.85,151.14,ééns
516,151.14,151.36,uit
517,151.36,151.43,den
518,151.43,151.72,nood
519,151.72,152.17,helpen
520,152.17,152.95,
521,152.95,153.06,Je
522,153.06,153.2,weg
523,153.2,153.52,brengt
524,153.52,153.61,je
525,153.61,153.88,recht
526,153.88,154.04,naar
527,154.04,154.13,het
528,154.13,154.42,gouden
529,154.42,154.99,slot
530,154.99,155.27,
531,155.27,155.41,’s
532,155.41,155.81,avonds
533,155.81,156.0,zul
534,156.0,156.08,je
535,156.08,156.18,er
536,156.18,156.85,aankomen
537,156.85,156.9,en
538,156.9,157.1,’s
539,157.1,157.45,nachts
540,157.45,157.61,als
541,157.61,157.9,alles
542,157.9,158.11,stil
543,158.11,158.4,is
544,158.4,158.45,
545,158.45,158.71,gaat
546,158.71,158.74,de
547,158.74,159.12,schoone
548,159.12,159.76,koningsdochter
549,159.76,159.9,naar
550,159.9,159.97,het
551,159.97,160.96,badvertrek
552,160.96,161.11,om
553,161.11,161.8,daar
554,161.8,161.87,te
555,161.87,161.99,
556,161.99,162.73,baden
557,162.73,162.89,Als
558,162.89,163.02,zij
559,163.02,163.18,daar
560,163.18,163.36,binnen
561,163.36,163.53,zal
562,163.53,163.96,gaan
563,163.96,164.15,
564,164.15,164.54,spring
565,164.54,164.67,dan
566,164.67,164.89,op
567,164.89,165.27,haar
568,165.27,165.34,toe
569,165.34,165.37,en
570,165.37,165.66,geef
571,165.66,165.73,haar
572,165.73,165.89,een
573,165.89,166.46,kus
574,166.46,166.73,
575,166.73,166.95,dan
576,166.95,167.16,zal
577,167.16,167.39,zij
578,167.39,167.5,je
579,167.5,168.11,volgen
580,168.11,168.41,
581,168.41,168.47,en
582,168.47,168.59,je
583,168.59,168.81,kunt
584,168.81,168.89,haar
585,168.89,169.6,meênemen
586,169.6,170.02,
587,170.02,170.14,maar
588,170.14,170.44,duld
589,170.44,170.83,niet
590,170.83,171.03,dat
591,171.03,171.16,zij
592,171.16,171.39,eerst
593,171.39,171.56,van
594,171.56,171.67,haar
595,171.67,171.9,ouders
596,171.9,172.29,afscheid
597,172.29,172.97,neemt
598,172.97,173.06,
599,173.06,173.19,want
600,173.19,173.57,dat
601,173.57,173.81,zou
602,173.81,173.94,je
603,173.94,174.4,ongeluk
604,174.4,174.87,zijn
605,174.87,176.37,
606,176.37,176.55,Toen
607,176.55,176.97,strekte
608,176.97,177.04,de
609,177.04,177.27,vos
610,177.27,177.36,zijn
611,177.36,177.92,staart
612,177.92,177.97,
613,177.97,178.03,de
614,178.03,178.14,
615,178.14,178.59,prins
616,178.59,178.75,ging
617,178.75,178.83,er
618,178.83,178.93,op
619,178.93,179.45,zitten
620,179.45,179.58,
621,179.58,180.21,vooruit
622,180.21,180.45,over
623,180.45,180.84,stok
624,180.84,180.94,en
625,180.94,181.37,steen
626,181.37,181.46,dat
627,181.46,181.49,de
628,181.49,181.58,haren
629,181.58,182.41,éénhonderdnulenveertig
630,182.41,182.87,floten
631,182.87,183.02,in
632,183.02,183.09,den
633,183.09,183.51,wind
634,183.51,186.67,
635,186.67,186.82,In
636,186.82,186.86,het
637,186.86,187.13,gouden
638,187.13,187.46,slot
639,187.46,187.94,gebeurde
640,187.94,188.14,wat
641,188.14,188.18,de
642,188.18,188.51,vos
643,188.51,189.02,voorspeld
644,189.02,189.34,had
645,189.34,190.09,
646,190.09,190.25,Hij
647,190.25,190.55,wachtte
648,190.55,190.72,tot
649,190.72,191.33,middernacht
650,191.33,191.39,en
651,191.39,191.55,toen
652,191.55,191.79,alles
653,191.79,192.24,sliep
654,192.24,192.29,
655,192.29,192.42,en
656,192.42,192.45,de
657,192.45,192.8,schoone
658,192.8,193.38,jonkvrouw
659,193.38,193.46,het
660,193.46,194.01,badvertrek
661,194.01,194.21,wilde
662,194.21,194.81,binnengaan
663,194.81,195.12,
664,195.12,195.5,trad
665,195.5,195.58,hij
666,195.58,195.68,naar
667,195.68,196.22,voren
668,196.22,196.37,
669,196.37,196.54,en
670,196.54,196.8,gaf
671,196.8,196.84,haar
672,196.84,197.0,een
673,197.0,197.46,kus
674,197.46,199.17,
675,199.17,199.31,Zij
676,199.31,199.64,zeide
677,199.64,199.74,dat
678,199.74,199.87,zij
679,199.87,200.01,hem
680,200.01,200.42,gaarne
681,200.42,200.75,volgen
682,200.75,201.09,zou
683,201.09,201.67,maar
684,201.67,201.91,met
685,201.91,202.29,tranen
686,202.29,202.73,smeekte
687,202.73,202.99,zij
688,202.99,203.25,hem
689,203.25,203.44,haar
690,203.44,203.63,toch
691,203.63,203.99,verlof
692,203.99,204.11,te
693,204.11,204.56,geven
694,204.56,204.75,
695,204.75,204.97,om
696,204.97,205.28,eerst
697,205.28,205.39,haar
698,205.39,205.76,ouders
699,205.76,206.13,vaarwel
700,206.13,206.21,te
701,206.21,206.61,zeggen
702,206.61,207.56,
703,207.56,207.85,Eerst
704,207.85,208.37,weerstond
705,208.37,208.45,hij
706,208.45,208.57,haar
707,208.57,209.06,bidden
708,209.06,209.36,
709,209.36,209.64,maar
710,209.64,209.81,toen
711,209.81,209.96,zij
712,209.96,210.36,steeds
713,210.36,210.75,droeviger
714,210.75,211.4,schreide
715,211.4,211.58,
716,211.58,211.78,en
717,211.78,211.95,hem
718,211.95,212.02,te
719,212.02,212.27,voet
720,212.27,212.69,viel
721,212.69,212.97,
722,212.97,213.22,gaf
723,213.22,213.33,hij
724,213.33,213.8,eindelijk
725,213.8,213.95,toe
726,213.95,214.12,Maar
727,214.12,216.11,
728,216.11,216.59,toen
729,216.59,216.77,de
730,216.77,217.36,jonkvrouw
731,217.36,217.52,voor
732,217.52,217.61,haar
733,217.61,218.03,vader’s
734,218.03,218.21,bed
735,218.21,218.64,getreden
736,218.64,219.18,was
737,219.18,219.92,ontwaakte
738,219.92,219.99,
739,219.99,220.24,ieder
740,220.24,220.3,in
741,220.3,220.42,het
742,220.42,220.81,slot
743,220.81,220.96,
744,220.96,221.26,en
745,221.26,221.29,de
746,221.29,221.73,jongeling
747,221.73,221.87,werd
748,221.87,222.55,vastgebonden
749,222.55,222.82,en
750,222.82,223.33,gevangen
751,223.33,225.75,
752,225.75,225.86,Den
753,225.86,226.18,volgenden
754,226.18,226.51,ochtend
755,226.51,226.76,sprak
756,226.76,226.91,de
757,226.91,227.49,koning
758,227.49,228.01,
759,228.01,228.2,Uw
760,228.2,228.66,leven
761,228.66,228.96,hebt
762,228.96,229.11,ge
763,229.11,229.87,verbeurd
764,229.87,230.18,
765,230.18,230.42,en
766,230.42,230.51,er
767,230.51,230.66,is
768,230.66,230.99,slechts
769,230.99,231.58,genade
770,231.58,231.72,
771,231.72,232.01,als
772,232.01,232.1,ge
773,232.1,232.24,den
774,232.24,232.66,berg
775,232.66,232.8,die
776,232.8,232.99,voor
777,232.99,233.13,mijn
778,233.13,233.64,venster
779,233.64,233.86,mij
780,233.86,233.92,het
781,233.92,234.34,uitzicht
782,234.34,234.81,verspert
783,234.81,235.0,kunt
784,235.0,235.7,weggraven
785,235.7,235.8,
786,235.8,236.28,het
787,236.28,236.46,moet
788,236.46,236.63,binnen
789,236.63,236.87,acht
790,236.87,237.19,dagen
791,237.19,237.55,gebeurd
792,237.55,237.95,zijn
793,237.95,238.11,
794,238.11,238.75,Gelukt
795,238.75,239.02,het
796,239.02,239.22,
797,239.22,239.43,dan
798,239.43,239.76,moogt
799,239.76,239.88,ge
800,239.88,240.07,mijn
801,240.07,240.38,dochter
802,240.38,240.7,huwen
803,240.7,241.7,
804,241.7,241.73,De
805,241.73,242.57,
806,242.57,242.98,prins
807,242.98,243.19,begon
808,243.19,243.27,te
809,243.27,243.62,scheppen
810,243.62,243.8,en
811,243.8,243.86,te
812,243.86,244.36,graven
813,244.36,244.57,aan
814,244.57,244.74,één
815,244.74,244.99,stuk
816,244.99,245.61,door
817,245.61,245.68,
818,245.68,245.88,maar
819,245.88,246.06,toen
820,246.06,246.14,hij
821,246.14,246.26,na
822,246.26,246.62,zeven
823,246.62,247.03,dagen
824,247.03,247.62,merkte
825,247.62,247.8,dat
826,247.8,247.83,er
827,247.83,247.95,nog
828,247.95,248.21,bijna
829,248.21,248.48,niets
830,248.48,248.91,gebeurd
831,248.91,249.26,was
832,249.26,249.76,
833,249.76,249.89,en
834,249.89,249.96,er
835,249.96,250.12,van
836,250.12,250.39,al
837,250.39,250.63,zijn
838,250.63,250.88,werk
839,250.88,251.12,haast
840,251.12,251.35,niets
841,251.35,251.53,was
842,251.53,251.61,te
843,251.61,252.0,zien
844,252.0,252.25,
845,252.25,252.62,verviel
846,252.62,252.9,hij
847,252.9,253.06,in
848,253.06,253.31,diepe
849,253.31,254.31,droefgeestigheid
850,254.31,254.65,en
851,254.65,254.94,gaf
852,254.94,255.04,de
853,255.04,255.32,hoop
854,255.32,255.54,op
855,255.54,257.31,
856,257.31,257.44,Maar
857,257.44,257.55,’s
858,257.55,257.92,avonds
859,257.92,258.02,van
860,258.02,258.08,den
861,258.08,258.51,zevenden
862,258.51,258.92,dag
863,258.92,259.1,
864,259.1,259.47,verscheen
865,259.47,259.51,de
866,259.51,260.04,vos
867,260.04,260.11,
868,260.11,260.4,en
869,260.4,260.73,zeide
870,260.73,260.87,je
871,260.87,260.92,
872,260.92,261.62,verdient
873,261.62,261.95,niet
874,261.95,262.41,
875,262.41,262.65,dat
876,262.65,262.73,ik
877,262.73,262.88,nog
878,262.88,263.13,iets
879,263.13,263.24,voor
880,263.24,263.37,je
881,263.37,263.78,doe
882,263.78,264.24,
883,264.24,264.39,doch
884,264.39,264.52,ga
885,264.52,264.62,maar
886,264.62,265.2,slapen
887,265.2,265.35,
888,265.35,265.6,ik
889,265.6,265.76,zal
890,265.76,265.9,je
891,265.9,266.15,werk
892,266.15,266.48,doen
893,266.48,268.13,
894,268.13,268.24,Den
895,268.24,268.63,volgenden
896,268.63,268.83,dag
897,268.83,268.94,bij
898,268.94,269.2,zijn
899,269.2,269.93,ontwaken
900,269.93,270.18,
901,270.18,270.44,zag
902,270.44,270.55,hij
903,270.55,270.72,door
904,270.72,270.86,zijn
905,270.86,271.45,venster
906,271.45,271.8,dat
907,271.8,271.86,de
908,271.86,272.09,berg
909,272.09,272.52,verdwenen
910,272.52,272.95,was
911,272.95,273.36,
912,273.36,274.04,Verheugd
913,274.04,274.2,ging
914,274.2,274.23,de
915,274.23,274.57,jongeling
916,274.57,274.69,naar
917,274.69,274.8,den
918,274.8,275.29,koning
919,275.29,275.44,
920,275.44,275.61,en
921,275.61,275.94,meldde
922,275.94,276.19,hem
923,276.19,276.37,dat
924,276.37,276.4,de
925,276.4,276.92,voorwaarde
926,276.92,277.34,vervuld
927,277.34,277.80499,was
928,277.80499,278.23,en
929,278.23,278.33,de
930,278.33,279.0,koning
931,279.0,279.4,graag
932,279.4,279.5,of
933,279.5,279.85,niet
934,279.85,280.08,
935,280.08,280.52,moest
936,280.52,280.76,woord
937,280.76,281.25,houden
938,281.25,281.46,
939,281.46,281.55,en
940,281.55,281.79,gaf
941,281.79,281.88,hem
942,281.88,282.04,zijn
943,282.04,282.48,dochter
944,282.48,283.74,
945,283.74,283.97,De
946,283.97,284.06,
947,284.06,284.45,twee
948,284.45,284.87,trokken
949,284.87,284.97,nu
950,284.97,285.41,samen
951,285.41,285.71,weg
952,285.71,285.76,
953,285.76,285.81,en
954,285.81,286.21,het
955,286.21,286.49,duurde
956,286.49,286.69,niet
957,286.69,287.0,lang
958,287.0,287.2,of
959,287.2,287.3,de
960,287.3,287.64,trouwe
961,287.64,287.96,vos
962,287.96,288.19,kwam
963,288.19,288.27,bij
964,288.27,288.81,hen
965,288.81,291.13,
966,291.13,291.32,Het
967,291.32,291.63,beste
968,291.63,291.87,heb
969,291.87,291.98,je
970,291.98,292.23,nu
971,292.23,292.32,
972,292.32,292.51,zei
973,292.51,293.36,hij
974,293.36,293.49,maar
975,293.49,293.71,bij
976,293.71,293.75,de
977,293.75,294.31,jonkvrouw
978,294.31,294.42,van
979,294.42,294.54,het
980,294.54,294.85,gouden
981,294.85,295.28,slot
982,295.28,295.75,hoort
983,295.75,296.01,ook
984,296.01,296.09,het
985,296.09,296.44,gouden
986,296.44,296.95,paard
987,296.95,298.18,
988,298.18,298.29,Hoe
989,298.29,298.45,moet
990,298.45,298.57,ik
991,298.57,298.77,dat
992,298.77,299.2,krijgen
993,299.2,299.32,vroeg
994,299.32,299.41,de
995,299.41,299.91,
996,299.91,300.27,jongeling
997,300.27,300.9,éénhonderddrieenveertig
998,300.9,301.1,
999,301.1,301.34,Dat
1000,301.34,301.59,zal
1001,301.59,301.71,ik
1002,301.71,301.79,je
1003,301.79,302.24,zeggen
1004,302.24,302.57,
1005,302.57,303.2,antwoordde
1006,303.2,303.26,de
1007,303.26,303.84,vos
1008,303.84,304.93,
1009,304.93,305.23,breng
1010,305.23,305.84,eerst
1011,305.84,305.93,
1012,305.93,306.17,aan
1013,306.17,306.23,den
1014,306.23,306.92,koning
1015,306.92,307.17,
1016,307.17,307.27,die
1017,307.27,307.34,je
1018,307.34,307.55,naar
1019,307.55,307.59,het
1020,307.59,307.88,gouden
1021,307.88,308.14,slot
1022,308.14,308.59,zond
1023,308.59,308.78,
1024,308.78,308.89,de
1025,308.89,309.26,schoone
1026,309.26,309.92,jonkvrouw
1027,309.92,310.27,
1028,310.27,310.86,Daar
1029,310.86,311.17,zal
1030,311.17,311.84,uitermate
1031,311.84,312.24,groote
1032,312.24,312.64,vreugde
1033,312.64,313.09,zijn
1034,313.09,313.26,
1035,313.26,313.43,en
1036,313.43,313.52,zij
1037,313.52,313.74,zullen
1038,313.74,313.85,je
1039,313.85,314.27,gaarne
1040,314.27,314.37,het
1041,314.37,314.7,gouden
1042,314.7,314.96,paard
1043,314.96,315.5,geven
1044,315.5,316.06,
1045,316.06,316.17,en
1046,316.17,316.25,het
1047,316.25,316.52,voor
1048,316.52,316.73,laten
1049,316.73,317.09,brengen
1050,317.09,317.51,
1051,317.51,318.14,Stijg
1052,318.14,318.25,er
1053,318.25,318.68,dadelijk
1054,318.68,318.92,op
1055,318.92,319.15,
1056,319.15,319.22,en
1057,319.22,319.55,geef
1058,319.55,319.7,aan
1059,319.7,320.13,allen
1060,320.13,320.27,tot
1061,320.27,320.8,afscheid
1062,320.8,320.85,de
1063,320.85,321.28,hand
1064,321.28,321.45,
1065,321.45,321.65,het
1066,321.65,322.02,laatst
1067,322.02,322.25,aan
1068,322.25,322.28,de
1069,322.28,322.92,jonkvrouw
