,onset,offset,words
1072,320.92,321.03,hem
1073,321.03,321.24,over
1074,321.24,321.3,de
1075,321.3,321.69,grenzen
1076,321.69,321.96,moesten
1077,321.96,322.39,jagen
1078,322.39,324.41,
1079,324.41,324.52,Nu
1080,324.52,324.74,zou
1081,324.74,325.01,hij
1082,325.01,325.45,verloren
1083,325.45,325.7,zijn
1084,325.7,326.18,geweest
1085,326.18,326.54,
1086,326.54,326.85,zonder
1087,326.85,327.11,zijn
1088,327.11,327.44,hoedje
1089,327.44,328.49,
1090,328.49,328.62,Toen
1091,328.62,328.82,zijn
1092,328.82,329.13,handen
1093,329.13,329.33,even
1094,329.33,329.68,vrij
1095,329.68,330.08,kwamen
1096,330.08,330.57,draaide
1097,330.57,330.82,hij
1098,330.82,330.93,
1099,330.93,331.08,het
1100,331.08,331.11,een
1101,331.11,331.21,
1102,331.21,331.43,paar
1103,331.43,331.61,maal
1104,331.61,331.9,rond
1105,331.9,332.24,
1106,332.24,332.38,en
1107,332.38,332.67,daar
1108,332.67,332.92,begon
1109,332.92,333.02,het
1110,333.02,333.45,geschut
1111,333.45,333.51,te
1112,333.51,333.93,donderen
1113,333.93,334.17,
1114,334.17,334.25,en
1115,334.25,334.56,sloeg
1116,334.56,334.62,
1117,334.62,334.98,alles
1118,334.98,335.28,neêr
1119,335.28,335.59,
1120,335.59,335.7,en
1121,335.7,335.78,de
1122,335.78,336.34,prinses
1123,336.34,336.65,moest
1124,336.65,336.99,zelve
1125,336.99,337.45,komen
1126,337.45,337.96,
1127,337.96,338.08,en
1128,338.08,338.17,om
1129,338.17,338.6,genade
1130,338.6,339.07,vragen
1131,339.07,340.65,
1132,340.65,340.78,En
1133,340.78,340.9,toen
1134,340.9,341.07,zij
1135,341.07,341.5,zoo
1136,341.5,341.91,roerend
1137,341.91,342.48,smeekte
1138,342.48,342.92,
1139,342.92,343.02,en
1140,343.02,343.43,beloofde
1141,343.43,343.69,zich
1142,343.69,343.76,
1143,343.76,343.83,te
1144,343.83,344.36,beteren
1145,344.36,344.82,
1146,344.82,344.99,liet
1147,344.99,345.03,hij
1148,345.03,345.2,zich
1149,345.2,345.89,overhalen
1150,345.89,346.08,en
1151,346.08,346.42499,maakte
1152,346.42499,346.85,vrede
1153,346.85,347.92,
1154,347.92,348.06,Zij
1155,348.06,348.4,gedroeg
1156,348.4,348.56,zich
1157,348.56,348.73,heel
1158,348.73,349.29,vriendelijk
1159,349.29,349.59,
1160,349.59,349.66,en
1161,349.66,350.04,stelde
1162,350.04,350.23,zich
1163,350.23,350.54,aan
1164,350.54,350.62,of
1165,350.62,350.75,zij
1166,350.75,350.89,hem
1167,350.89,351.1,heel
1168,351.1,351.32,lief
1169,351.32,351.56,had
1170,351.56,351.95,
1171,351.95,352.0,en
1172,352.0,352.17,na
1173,352.17,352.23,een
1174,352.23,352.69,poosje
1175,352.69,352.91,had
1176,352.91,353.07,zij
1177,353.07,353.32499,hem
1178,353.32499,353.73,zóó
1179,353.73,354.16,behekst
1180,354.16,354.69,
1181,354.69,354.86,dat
1182,354.86,354.98,hij
1183,354.98,355.12,haar
1184,355.12,355.65,vertelde
1185,355.65,355.78,hoe
1186,355.78,355.86,
1187,355.86,356.24,iemand
1188,356.24,356.44,die
1189,356.44,356.54,hem
1190,356.54,356.62,den
1191,356.62,357.0,ransel
1192,357.0,357.43,afhandig
1193,357.43,357.73,maakte
1194,357.73,357.83,
1195,357.83,357.96,toch
1196,357.96,358.08,nog
1197,358.08,358.25,niets
1198,358.25,358.44499,kon
1199,358.44499,359.06,uitrichten
1200,359.06,359.37,
1201,359.37,359.75,zoolang
1202,359.75,359.96,hij
1203,359.96,360.0,het
1204,360.0,360.26,oude
1205,360.26,360.32,
1206,360.32,360.57,hoedje
1207,360.57,360.77,nog
1208,360.77,361.01,had
1209,361.01,362.02,
1210,362.02,362.14,Toen
1211,362.14,362.39,zij
1212,362.39,362.53,dat
1213,362.53,362.86,geheim
1214,362.86,362.96,
1215,362.96,363.24,kende
1216,363.24,363.59,
1217,363.59,363.92,wachtte
1218,363.92,364.24,zij
1219,364.24,364.3,
1220,364.3,364.43,tot
1221,364.43,364.61,hij
1222,364.61,364.76499,was
1223,364.76499,365.53,ingeslapen
1224,365.53,366.04,
1225,366.04,366.14,en
1226,366.14,366.32,nam
1227,366.32,366.47,toen
1228,366.47,366.64,zijn
1229,366.64,366.96,hoedje
1230,366.96,367.22,weg
1231,367.22,367.7,
1232,367.7,367.8,en
1233,367.8,368.0,liet
1234,368.0,368.11,het
1235,368.11,368.17,op
1236,368.17,368.25,
1237,368.25,368.31,de
1238,368.31,368.68,straat
1239,368.68,368.99,gooien
1240,368.99,370.11,
1241,370.11,370.26,Maar
1242,370.26,370.42,nu
1243,370.42,370.6,was
1244,370.6,370.69,het
1245,370.69,371.12,hoorntje
1246,371.12,371.22,er
1247,371.22,371.54,nog
1248,371.54,371.77,
1249,371.77,371.93,en
1250,371.93,372.03,
1251,372.03,372.21,in
1252,372.21,372.61,zijn
1253,372.61,372.97,woede
1254,372.97,373.04,
1255,373.04,373.34,blies
1256,373.34,373.39,hij
1257,373.39,373.59,er
1258,373.59,373.76,op
1259,373.76,373.89,met
1260,373.89,374.08,al
1261,374.08,374.27,zijn
1262,374.27,374.32,
1263,374.32,374.84,kracht
1264,374.84,375.54,
1265,375.54,375.73,Toen
1266,375.73,375.94,viel
1267,375.94,376.37,alles
1268,376.37,376.91,ineen
1269,376.91,377.39,
1270,377.39,377.94,muren
1271,377.94,378.25,
1272,378.25,379.23,vestingwerken
1273,379.23,379.5,
1274,379.5,379.9,steden
1275,379.9,380.11,en
1276,380.11,380.53,dorpen
1277,380.53,380.88,
1278,380.88,380.98,en
1279,380.98,381.62,verpletterden
1280,381.62,381.73,den
1281,381.73,381.81,
1282,381.81,382.2,koning
1283,382.2,382.27,
1284,382.27,382.41,en
1285,382.41,382.47,de
1286,382.47,383.17,prinses
1287,383.17,384.02,
1288,384.02,384.13,En
1289,384.13,384.34,als
1290,384.34,384.51,hij
1291,384.51,384.58,het
1292,384.58,384.95,hoorntje
1293,384.95,385.28,niet
1294,385.28,385.42,had
1295,385.42,386.0,afgezet
1296,386.0,386.27,
1297,386.27,386.43,maar
1298,386.43,386.61,nog
1299,386.61,386.66,
1300,386.66,386.91,langer
1301,386.91,387.08,had
1302,387.08,387.66,geblazen
1303,387.66,388.06,
1304,388.06,388.39,zou
1305,388.39,388.72,alles
1306,388.72,389.43,ondersteboven
1307,389.43,389.71,zijn
1308,389.71,390.17,gegaan
1309,390.17,390.52,
1310,390.52,390.58,en
1311,390.58,390.76499,geen
1312,390.76499,391.36,steen
1313,391.36,391.59,was
1314,391.59,391.69,er
1315,391.69,391.94,op
1316,391.94,392.06,den
1317,392.06,392.38,anderen
1318,392.38,392.89,gebleven
1319,392.89,393.6,
1320,393.6,393.87,Toen
1321,393.87,394.24,
1322,394.24,394.48,kon
1323,394.48,394.82,niemand
1324,394.82,394.97,hem
1325,394.97,395.12,meer
1326,395.12,395.66,weerstaan
1327,395.66,396.09,
1328,396.09,396.23,en
1329,396.23,396.31,hij
1330,396.31,396.69,stelde
1331,396.69,396.89,zich
1332,396.89,396.94,
1333,396.94,397.07,als
1334,397.07,397.48,koning
1335,397.48,397.89,
1336,397.89,398.13,over
1337,398.13,398.31,het
1338,398.31,398.79,geheele
1339,398.79,399.05,rijk
1340,399.05,400.54535,
