,onset,offset,words
119,41.55,41.7,en
120,41.7,42.18,dichterbij
121,42.18,42.67,gekomen
122,42.67,43.03,zagen
123,43.03,43.39,zij
124,43.39,43.86,
125,43.86,44.05,dat
126,44.05,44.08,de
127,44.08,44.39,berg
128,44.39,44.72,heelemaal
129,44.72,44.81,van
130,44.81,45.15,zilver
131,45.15,45.53,was
132,45.53,47.17,
133,47.17,47.33,Toen
134,47.33,47.54,zei
135,47.54,47.61,de
136,47.61,48.15,oudste
137,48.15,49.01,
138,49.01,49.18,nu
139,49.18,49.34,heb
140,49.34,49.44,ik
141,49.44,49.54,het
142,49.54,49.99,verlangde
143,49.99,50.28,geluk
144,50.28,50.84,gevonden
145,50.84,51.13,
146,51.13,51.24,en
147,51.24,51.35,heb
148,51.35,51.71,niets
149,51.71,51.95,verder
150,51.95,52.49,noodig
151,52.49,53.44,
152,53.44,53.54,Hij
153,53.54,53.76,nam
154,53.76,54.04,zooveel
155,54.04,54.38,zilver
156,54.38,54.55,van
157,54.55,54.62,den
158,54.62,54.89,berg
159,54.89,55.05,als
160,55.05,55.2,hij
161,55.2,55.34,maar
162,55.34,55.68,dragen
163,55.68,56.06,kon
164,56.06,56.5,
165,56.5,56.81,keerde
166,56.81,56.98,toen
167,56.98,57.14,om
168,57.14,57.76,
169,57.76,57.85,en
170,57.85,58.09,ging
171,58.09,58.2,weêr
172,58.2,58.31,naar
173,58.31,58.78,huis
174,58.78,60.61,
175,60.61,60.77,Maar
176,60.77,60.83,de
177,60.83,61.08,beide
178,61.08,61.45,anderen
179,61.45,61.85,zeiden
180,61.85,62.37,
181,62.37,62.6,wij
182,62.6,62.97,verlangen
183,62.97,63.14,van
184,63.14,63.17,het
185,63.17,63.44,geluk
186,63.44,63.53,
187,63.53,63.65,nog
188,63.65,63.82,iets
189,63.82,64.12,meer
190,64.12,64.3,dan
191,64.3,64.59,enkel
192,64.59,65.08,zilver
193,65.08,65.83,
194,65.83,65.92,en
195,65.92,66.09,zij
196,66.09,66.38,raakten
197,66.38,66.45,het
198,66.45,66.64,niet
199,66.64,66.92,aan
200,66.92,67.01,
201,67.01,67.1,en
202,67.1,67.35,gingen
203,67.35,67.66,verder
204,67.66,69.28,
205,69.28,69.38,Toen
206,69.38,69.78,
207,69.78,70.0,zij
208,70.0,70.17,weêr
209,70.17,70.22,een
210,70.22,70.51,paar
211,70.51,70.79,dagen
212,70.79,71.26,geloopen
213,71.26,71.56,hadden
214,71.56,71.95,
215,71.95,72.21,kwamen
216,72.21,72.37,zij
217,72.37,72.54,aan
218,72.54,72.63,een
219,72.63,73.05,berg
220,73.05,73.39,
221,73.39,73.51,die
222,73.51,73.9,heelemaal
223,73.9,74.0,van
224,74.0,74.37,goud
225,74.37,74.67,was
226,74.67,75.3,
227,75.3,75.34,De
228,75.34,76.58,
229,76.58,76.96,tweede
230,76.96,77.16,broeder
231,77.16,77.36,bleef
232,77.36,77.79,staan
233,77.79,78.0,en
234,78.0,78.5,weifelde
235,78.5,78.81,
236,78.81,78.91,Wat
237,78.91,79.49,
238,79.49,79.68,zal
239,79.68,79.78,ik
240,79.78,80.04,doen
241,80.04,80.25,dacht
242,80.25,80.51,hij
243,80.51,81.25,
244,81.25,81.54,zou
245,81.54,81.62,ik
246,81.62,81.76,van
247,81.76,81.87,het
248,81.87,82.26,goud
249,82.26,82.57,zooveel
250,82.57,82.63,
251,82.63,83.05,nemen
252,83.05,83.15,dat
253,83.15,83.23,ik
254,83.23,83.34,voor
255,83.34,83.46,mijn
256,83.46,83.75,leven
257,83.75,84.10499,genoeg
258,84.10499,84.31,heb
259,84.31,85.01,
260,85.01,85.12,of
261,85.12,85.37,zou
262,85.37,85.43,ik
263,85.43,85.67,verder
264,85.67,86.05,gaan
265,86.05,87.16,
266,87.16,87.56,Eindelijk
267,87.56,87.76,nam
268,87.76,87.91,hij
269,87.91,87.97,een
270,87.97,88.49,besluit
271,88.49,88.83,
272,88.83,89.08,vulde
273,89.08,89.31,zijn
274,89.31,89.8,zakken
275,89.8,89.98,met
276,89.98,90.17,wat
277,90.17,90.29,er
278,90.29,90.48,in
279,90.48,90.77,kon
280,90.77,91.06,
281,91.06,91.23,nam
282,91.23,91.3,
283,91.3,91.73,afscheid
284,91.73,91.84,van
285,91.84,92.01,zijn
286,92.01,92.37,broêr
287,92.37,92.47,
288,92.47,92.57,en
289,92.57,92.87,ging
290,92.87,93.03,naar
291,93.03,93.43,huis
292,93.43,94.78,
293,94.78,94.98,Maar
294,94.98,95.06,de
295,95.06,95.28,derde
296,95.28,95.7,sprak
297,95.7,96.17,
298,96.17,96.49,Goud
299,96.49,96.56,en
300,96.56,96.87,zilver
301,96.87,97.19,trekt
302,97.19,97.34,mij
303,97.34,97.63,niet
304,97.63,97.93,
305,97.93,98.05,ik
306,98.05,98.24,zie
307,98.24,98.39,niet
308,98.39,98.63,van
309,98.63,99.07,
310,99.07,99.26,het
311,99.26,99.67,geluk
312,99.67,99.73,af
313,99.73,100.29,
314,100.29,100.65,misschien
315,100.65,100.8,is
316,100.8,100.83,er
317,100.83,101.0,voor
318,101.0,101.2,mij
319,101.2,101.33,nog
320,101.33,101.45,iets
321,101.45,101.82,beters
322,101.82,102.47,weggelegd
323,102.47,103.59,
324,103.59,103.63,Hij
325,103.63,104.22,
326,104.22,104.6,trok
327,104.6,105.05,verder
328,105.05,105.12,
329,105.12,105.23,en
330,105.23,105.38,toen
331,105.38,105.49,hij
332,105.49,105.69,drie
333,105.69,105.98,dagen
334,105.98,106.46,geloopen
335,106.46,106.74,had
336,106.74,107.08,
337,107.08,107.26,kwam
338,107.26,107.35,hij
339,107.35,107.6,bij
340,107.6,107.69,een
341,107.69,107.95,bosch
342,107.95,108.11,nog
343,108.11,108.33,veel
344,108.33,108.74,grooter
345,108.74,108.9,dan
346,108.9,108.96,de
347,108.96,109.55,vorigen
348,109.55,110.4,
349,110.4,110.47,er
350,110.47,110.52,
351,110.52,110.8,kwam
352,110.8,111.01,geen
353,111.01,111.14,
354,111.14,111.4,eind
355,111.4,111.82,aan
356,111.82,113.02,
357,113.02,113.06,Hij
358,113.06,113.19,
359,113.19,113.41,had
360,113.41,113.71,niets
361,113.71,113.77,te
362,113.77,114.09,eten
363,114.09,114.17,of
364,114.17,114.29,te
365,114.29,114.71,drinken
366,114.71,115.12,
367,115.12,115.25,en
368,115.25,115.41,was
369,115.41,115.49,op
370,115.49,115.55,het
371,115.55,115.6,
372,115.6,115.83,punt
373,115.83,115.91,te
374,115.91,116.5,versmachten
375,116.5,117.42,
376,117.42,117.6,Toen
377,117.6,117.84,klom
378,117.84,117.96,hij
379,117.96,118.05,in
380,118.05,118.14,een
381,118.14,118.46,hoogen
382,118.46,118.81,boom
383,118.81,118.91,om
384,118.91,119.01,te
385,119.01,119.3,zien
386,119.3,119.4,waar
387,119.4,119.46,het
388,119.46,119.7,bosch
389,119.7,120.22,ophield
390,120.22,120.63,
391,120.63,120.76,maar
392,120.76,121.13,zoover
393,121.13,121.34,zijn
394,121.34,121.61,blik
395,121.61,121.97,ging
396,121.97,122.26,
397,122.26,122.48,zag
398,122.48,122.54,hij
399,122.54,122.76,niet
400,122.76,123.11,anders
401,123.11,123.27,dan
402,123.27,123.89,boomtoppen
403,123.89,125.24,
404,125.24,125.33,Hij
405,125.33,125.61,kwam
406,125.61,125.7,weêr
407,125.7,125.84,naar
408,125.84,126.31,beneden
409,126.31,126.48,maar
410,126.48,126.56,de
411,126.56,126.84,honger
412,126.84,127.19,plaagde
413,127.19,127.32,hem
414,127.32,127.92,geweldig
415,127.92,128.3,
416,128.3,128.41,en
417,128.41,128.55,hij
418,128.55,128.92,dacht
419,128.92,129.94,
420,129.94,130.12,als
421,130.12,130.2,ik
422,130.2,130.35,mij
423,130.35,130.45,maar
424,130.45,130.58,eens
425,130.58,130.9,flink
426,130.9,131.55,verzadigen
427,131.55,131.98,kon
428,131.98,134.37,
429,134.37,134.55,En
430,134.55,134.97,daar
431,134.97,135.53,
432,135.53,135.76,zag
433,135.76,135.83,hij
434,135.83,136.01,op
435,136.01,136.33,eens
436,136.33,136.61,onder
437,136.61,136.74,den
438,136.74,136.8,
439,136.8,137.06,boom
440,137.06,137.12,
441,137.12,137.26,tot
442,137.26,137.37,zijn
443,137.37,137.85,groote
444,137.85,138.48,verbazing
445,138.48,138.56,een
446,138.56,138.63,
447,138.63,139.15,tafel
448,139.15,139.68,
449,139.68,139.79,die
450,139.79,140.32,rijkelijk
451,140.32,140.67,bezet
452,140.67,140.84,was
453,140.84,140.97,met
454,140.97,141.46,spijzen
455,141.46,142.69,
456,142.69,142.76,Nu
457,142.76,143.23,
458,143.23,143.52,is
459,143.52,143.71,mijn
460,143.71,143.94,wensch
461,143.94,144.09,toch
462,144.09,144.18,eens
463,144.18,144.56,vervuld
464,144.56,145.06,geworden
465,145.06,145.36,
466,145.36,145.62,dacht
467,145.62,145.86,hij
468,145.86,146.32,
469,146.32,146.42,en
470,146.42,146.76,zonder
471,146.76,146.9,te
472,146.9,147.39,vragen
473,147.39,147.54,wie
474,147.54,147.6,het
475,147.6,147.86,eten
476,147.86,148.43,gebracht
477,148.43,148.77,
478,148.77,148.91,en
479,148.91,149.04,wie
480,149.04,149.11,het
481,149.11,149.63,gekookt
482,149.63,149.88,had
483,149.88,150.31,
484,150.31,150.47,ging
485,150.47,150.53,hij
486,150.53,150.75,naar
487,150.75,150.86,het
488,150.86,151.41,tafeltje
489,151.41,151.74,
490,151.74,151.89499,en
491,151.89499,152.36,at
492,152.36,152.5,tot
493,152.5,152.6,hij
494,152.6,153.13,verzadigd
495,153.13,153.49,was
496,153.49,155.15,
497,155.15,155.24,Toen
498,155.24,156.27,
499,156.27,156.48,hij
500,156.48,156.76,klaar
501,156.76,156.93,was
502,156.93,157.15,dacht
503,157.15,157.43,hij
504,157.43,157.58,
505,157.58,157.62,Het
506,157.62,157.85,
507,157.85,158.0,zou
508,158.0,158.1,toch
509,158.1,158.17,
510,158.17,158.39,jammer
511,158.39,158.78,zijn
512,158.78,158.92,als
513,158.92,159.07,dat
514,159.07,159.29,mooie
515,159.29,159.35,
516,159.35,160.2,tafellakentje
517,160.2,160.43,hier
518,160.43,160.49,in
519,160.49,160.54,het
520,160.54,160.79,bosch
521,160.79,161.09499,bleef
522,161.09499,161.31,liggen
523,161.31,162.15,bederven
524,162.15,163.0,
525,163.0,163.11,en
526,163.11,163.18,hij
527,163.18,163.56,vouwde
528,163.56,163.62,het
529,163.62,163.98,netjes
530,163.98,164.17,op
531,164.17,164.22,en
532,164.22,164.5,stak
533,164.5,164.61,het
534,164.61,164.7,in
535,164.7,164.77,zijn
536,164.77,165.12,zak
537,165.12,166.16,
538,166.16,166.42,Daarna
539,166.42,166.64,ging
540,166.64,166.68,hij
541,166.68,167.09,verder
542,167.09,167.15,en
543,167.15,167.29,’s
544,167.29,167.79,avonds
545,167.79,167.96,toen
546,167.96,168.06,hij
547,168.06,168.18,weêr
548,168.18,168.55,hongerig
549,168.55,168.83,werd
550,168.83,169.2,
551,169.2,169.46,wilde
552,169.46,169.55,hij
553,169.55,169.67,zijn
554,169.67,169.74,
555,169.74,170.53,tafellakentje
556,170.53,170.75,eens
557,170.75,170.82,op
558,170.82,170.92,de
559,170.92,171.2,proef
560,171.2,171.49,stellen
561,171.49,172.92,
562,172.92,173.06,hij
563,173.06,173.47,legde
564,173.47,173.52,het
565,173.52,173.95,uit
566,173.95,174.09,
567,174.09,174.19,en
568,174.19,174.8,zeide
569,174.8,175.54,
570,175.54,175.8,nu
571,175.8,176.14,wensch
572,176.14,176.25,ik
573,176.25,176.61,
574,176.61,176.81,dat
575,176.81,176.9,je
576,176.9,177.08,weêr
577,177.08,177.19,
578,177.19,177.37,met
579,177.37,177.61,lekker
580,177.61,177.91,eten
581,177.91,178.18,gedekt
582,178.18,178.29,
583,178.29,178.61,wordt
584,178.61,180.11,
585,180.11,180.22,en
586,180.22,180.26,hij
587,180.26,180.5,had
588,180.5,180.63,niet
589,180.63,181.37,uitgesproken
590,181.37,181.56,of
591,181.56,181.59,er
592,181.59,181.89,stonden
593,181.89,182.34,vele
594,182.34,182.85,schotels
595,182.85,183.04,op
596,183.04,183.36,
597,183.36,183.48,met
598,183.48,183.59,het
599,183.59,184.14,heerlijkste
600,184.14,184.58,eten
601,184.58,184.87,
602,184.87,185.18,zoodat
603,185.18,185.26,het
604,185.26,185.31,
605,185.31,185.74,heelemaal
606,185.74,186.15,vol
607,186.15,188.1,
608,188.1,188.28,was
609,188.28,188.78,
610,188.78,189.05,Nu
611,189.05,189.4,merk
612,189.4,189.58,ik
613,189.58,189.69,in
614,189.69,189.94,welke
615,189.94,190.22,keuken
616,190.22,190.38,er
617,190.38,190.49,voor
618,190.49,190.67,mij
619,190.67,191.08,gekookt
620,191.08,191.44,wordt
621,191.44,191.8,
622,191.8,192.03,jij
623,192.03,192.3,zult
624,192.3,192.43,mij
625,192.43,192.68,liever
626,192.68,192.97,zijn
627,192.97,193.08,dan
628,193.08,193.16,een
629,193.16,193.51,berg
630,193.51,193.9,zilver
631,193.9,194.02,of
632,194.02,194.45,goud
633,194.45,195.13,
634,195.13,195.28,Want
635,195.28,195.38,hij
636,195.38,195.64,zag
637,195.64,195.93,wel
638,195.93,196.11,dat
639,196.11,196.24,het
640,196.24,196.31,een
641,196.31,196.81,tafeltje
642,196.81,197.04499,dek
643,197.04499,197.14,je
644,197.14,197.55,was
645,197.55,199.21,
646,199.21,199.35,Maar
647,199.35,199.42,het
648,199.42,199.51,
649,199.51,200.09,tafeltje
650,200.09,200.32,was
651,200.32,200.43,hem
652,200.43,200.59,toch
653,200.59,200.76,nog
654,200.76,200.87,niet
655,200.87,201.32,genoeg
656,201.32,201.46,om
657,201.46,201.56,er
658,201.56,201.88,rustig
659,201.88,202.01,mee
660,202.01,202.08,
661,202.08,202.36,thuis
662,202.36,202.45,te
663,202.45,202.61,gaan
664,202.61,202.91,zitten
665,202.91,203.57,
666,203.57,203.71,hij
667,203.71,203.87,woù
668,203.87,204.11,liever
669,204.11,204.26,nog
670,204.26,204.47,wat
671,204.47,204.56,in
672,204.56,204.61,de
673,204.61,204.92,wereld
674,204.92,205.47,rondtrekken
675,205.47,205.76,
676,205.76,205.92,en
677,205.92,206.11,nog
678,206.11,206.25,meer
679,206.25,206.56,geluk
680,206.56,206.94,zoeken
681,206.94,208.07,
682,208.07,208.14,Op
683,208.14,209.18,
684,209.18,209.21,een
685,209.21,209.69,
686,209.69,210.46,avond
687,210.46,210.88,ontmoette
688,210.88,211.19,hij
689,211.19,211.31,in
690,211.31,211.38,een
691,211.38,211.44,
692,211.44,211.88,eenzaam
693,211.88,212.17,bosch
694,212.17,212.22,een
695,212.22,213.01,kolenbrander
696,213.01,213.64,
697,213.64,213.8,hij
698,213.8,214.07,brandde
699,214.07,214.54,kolen
700,214.54,214.71,
701,214.71,214.76,en
702,214.76,214.89,had
703,214.89,215.4,aardappelen
704,215.4,215.5,op
705,215.5,215.59,het
706,215.59,215.8,vuur
707,215.8,216.22,staan
708,216.22,216.72,
709,216.72,216.97,daarmeè
710,216.97,217.17,zou
711,217.17,217.27,hij
712,217.27,217.43,zijn
713,217.43,217.87,maaltijd
714,217.87,218.26,houden
715,218.26,219.58,
716,219.58,220.14,Zoo
717,220.14,220.41,
718,220.41,220.65,goeden
719,220.65,220.96,avond
720,220.96,221.26,zwarte
721,221.26,221.82,lijster
722,221.82,222.31,
723,222.31,222.56,zei
724,222.56,222.62,de
725,222.62,223.19,reiziger
726,223.19,223.91,
727,223.91,224.01,hoe
728,224.01,224.34,stel
729,224.34,224.62,je
730,224.62,224.71,het
731,224.71,224.94,al
732,224.94,225.02,in
733,225.02,225.11,je
734,225.11,225.81,eenzaamheid
735,225.81,228.05,
736,228.05,228.45,Den
737,228.45,228.72,
738,228.72,229.44,eenen
739,229.44,229.81,dag
740,229.81,230.04,als
741,230.04,230.22,den
742,230.22,230.73,anderen
743,230.73,231.26,
744,231.26,231.71,antwoordde
745,231.71,231.79,de
746,231.79,232.56,kolenbrander
747,232.56,233.02,
748,233.02,233.18,en
749,233.18,233.52,iederen
750,233.52,233.84,avond
751,233.84,234.53,aardappelen
752,234.53,234.96,
753,234.96,235.17,heb
754,235.17,235.25,je
755,235.25,235.67,zin
756,235.67,235.91,
757,235.91,236.0,dan
758,236.0,236.15,kun
759,236.15,236.25,je
760,236.25,236.35,mijn
761,236.35,236.64,gast
762,236.64,237.02,zijn
763,237.02,238.41,
764,238.41,238.54,Wel
765,238.54,238.81,
766,238.81,239.37,bedankt
767,239.37,239.55,zei
768,239.55,239.58,de
769,239.58,240.0,andere
770,240.0,240.6,
771,240.6,240.75,ik
772,240.75,241.0,zal
773,241.0,241.05,je
774,241.05,241.17,je
775,241.17,241.43,maal
776,241.43,241.58,niet
777,241.58,242.25,afnemen
778,242.25,242.65,
779,242.65,242.84,je
780,242.84,242.94,hebt
781,242.94,243.15,niet
782,243.15,243.25,op
783,243.25,243.29,een
784,243.29,243.52,gast
785,243.52,244.26,gerekend
786,244.26,245.04,
787,245.04,246.11,maar
788,246.11,246.3,
789,246.3,246.51,neem
790,246.51,246.61,je
791,246.61,246.78,voor
792,246.78,247.02,lief
793,247.02,247.19,wat
794,247.19,247.35,ik
795,247.35,247.54,heb
796,247.54,248.2,
797,248.2,248.33,dan
798,248.33,248.61,nood
799,248.61,248.69,ik
800,248.69,248.96,jou
801,248.96,250.28,
802,250.28,250.5,Waar
803,250.5,250.64,moet
804,250.64,250.84,dat
805,250.84,250.95,van
806,250.95,251.22,daan
807,251.22,251.71,komen
808,251.71,251.89,zei
809,251.89,252.13,de
810,252.13,252.91,kolenbrander
811,252.91,253.42,
812,253.42,253.57,ik
813,253.57,253.84,zie
814,253.84,254.0,dat
815,254.0,254.06,je
816,254.06,254.25,niets
817,254.25,254.5,bij
818,254.5,254.62,je
819,254.62,254.95,hebt
820,254.95,255.36,
821,255.36,255.48,en
822,255.48,255.54,een
823,255.54,255.65,
824,255.65,255.97,paar
825,255.97,256.04,uur
826,256.04,256.22,in
827,256.22,256.3,den
828,256.3,256.75,omtrek
829,256.75,256.81,
830,256.81,257.05,is
831,257.05,257.12,er
832,257.12,257.55,niemand
833,257.55,257.75,die
834,257.75,257.78,het
835,257.78,257.81,je
836,257.81,258.24,bezorgen
837,258.24,258.29,
838,258.29,258.66,kan
839,258.66,260.63,
840,260.63,260.71,En
841,260.71,261.09,
842,261.09,261.35,toch
843,261.35,261.58,zal
844,261.58,261.72,het
845,261.72,261.81,een
846,261.81,262.25,maaltijd
847,262.25,262.66,zijn
848,262.66,262.95,
849,262.95,263.1,zoo
850,263.1,263.83,fijn
851,263.83,264.04,als
852,264.04,264.1,je
853,264.1,264.14,er
854,264.14,264.27,nog
855,264.27,264.69,nooit
856,264.69,264.97499,een
857,264.97499,265.4,gegeten
858,265.4,265.75,hebt
859,265.75,266.88,
860,266.88,266.92,Hij
861,266.92,267.21,
862,267.21,267.57,haalde
863,267.57,267.62,het
864,267.62,268.02,servetje
865,268.02,268.2,uit
866,268.2,268.34,zijn
867,268.34,268.84,ransel
868,268.84,269.16,
869,269.16,269.48,legde
870,269.48,269.56,het
871,269.56,269.94,uit
872,269.94,270.21,
873,270.21,270.27,en
874,270.27,270.57,zei
875,270.57,271.07,
876,271.07,271.54,tafeltje
877,271.54,271.72,dek
878,271.72,271.84,
879,271.84,271.93,je
880,271.93,272.73,
881,272.73,272.87,en
882,272.87,273.02,op
883,273.02,273.27,eens
884,273.27,273.54,stond
885,273.54,273.61,er
886,273.61,274.22,gezoden
887,274.22,274.32,en
888,274.32,274.94,gebraden
889,274.94,275.25,
890,275.25,275.34,en
891,275.34,275.48,zoo
892,275.48,275.82,lekker
893,275.82,275.96,
894,275.96,276.24499,warm
895,276.24499,276.48,als
896,276.48,276.64,kwam
897,276.64,276.67,het
898,276.67,276.84,
899,276.84,277.08,pas
900,277.08,277.33,uit
901,277.33,277.36,de
902,277.36,277.42,
903,277.42,277.77,keuken
904,277.77,280.25,
905,280.25,280.32,De
906,280.32,280.37,
907,280.37,280.97,kolenbrander
908,280.97,281.21,zette
909,281.21,281.58,groote
910,281.58,281.96,oogen
911,281.96,282.17,op
912,282.17,282.96,
913,282.96,283.09,hij
914,283.09,283.24,liet
915,283.24,283.41,zich
916,283.41,283.62,niet
917,283.62,283.83,lang
918,283.83,284.17,nooden
919,284.17,284.29,maar
920,284.29,284.38,
921,284.38,284.7,tastte
922,284.7,284.79,
923,284.79,284.97,toe
924,284.97,285.34,
925,285.34,285.42,en
926,285.42,286.03,gedurig
927,286.03,286.16,
928,286.16,286.36,gingen
929,286.36,286.48,er
930,286.48,287.03,grootere
931,287.03,287.35,brokken
932,287.35,287.5,zijn
933,287.5,287.85,zwarten
934,287.85,288.06,snoet
935,288.06,288.13,
936,288.13,288.34,binnen
937,288.34,289.3,
938,289.3,289.42,Toen
939,289.42,289.54,zij
940,289.54,289.63,
941,289.63,289.94,klaar
942,289.94,290.29,waren
943,290.29,290.82,monkelde
944,290.82,290.89,de
945,290.89,291.61,kolenbrander
946,291.61,291.76,en
947,291.76,292.12,zei
948,292.12,293.04,
949,293.04,293.24,voor
950,293.24,293.39,dat
951,293.39,293.78,kleedje
952,293.78,293.9,ben
953,293.9,293.99499,ik
954,293.99499,294.1,te
955,294.1,294.54,vinden
956,294.54,294.89,
957,294.89,295.08,dat
958,295.08,295.28,was
959,295.28,295.39,iets
960,295.39,295.54,voor
961,295.54,295.76,mij
962,295.76,296.0,hier
963,296.0,296.12,in
964,296.12,296.23,’t
965,296.23,296.5,bosch
966,296.5,296.65,waar
967,296.65,297.06,nooit
968,297.06,297.22,eens
969,297.22,297.46,iemand
970,297.46,297.6,iets
971,297.6,297.91,lekkers
972,297.91,298.03,voor
973,298.03,298.19,mij
974,298.19,298.54,kookt
975,298.54,299.18,
976,299.18,299.27,Ik
977,299.27,299.42,zal
978,299.42,299.5,je
979,299.5,299.57,een
980,299.57,300.03,voorslag
981,300.03,300.27,doen
982,300.27,300.53,
983,300.53,300.75,wij
984,300.75,300.8,
985,300.8,301.26,ruilen
986,301.26,301.92,
987,301.92,302.06,Ik
988,302.06,302.19,heb
989,302.19,302.23,een
990,302.23,303.32,soldatenransel
991,303.32,303.7,
992,303.7,303.82,hij
993,303.82,303.98,is
994,303.98,304.31,oud
995,304.31,304.37,en
996,304.37,304.92,leelijk
997,304.92,305.25,
998,305.25,305.33,maar
999,305.33,305.37,hij
1000,305.37,305.59,heeft
1001,305.59,305.72,een
1002,305.72,306.41,wonderbare
1003,306.41,306.99,kracht
1004,306.99,308.07,
1005,308.07,308.19,ik
1006,308.19,308.6,gebruik
1007,308.6,308.69,hem
1008,308.69,308.89,toch
1009,308.89,309.15,niet
1010,309.15,309.32,
1011,309.32,309.43,en
1012,309.43,309.54,ik
1013,309.54,309.69,zal
1014,309.69,309.75,hem
1015,309.75,309.8,
1016,309.8,309.83499,je
1017,309.83499,310.1,geven
1018,310.1,310.37,voor
1019,310.37,310.63,dat
1020,310.63,312.32,
1021,312.32,312.6,kleedje
1022,312.6,312.68,
1023,312.68,312.91,Eerst
1024,312.91,313.09,moet
1025,313.09,313.19,ik
1026,313.19,313.59,weten
1027,313.59,313.81,wat
1028,313.81,313.91,het
1029,313.91,314.08,voor
1030,314.08,314.68,wonderbare
1031,314.68,315.01,krachten
1032,315.01,315.36,zijn
1033,315.36,315.6,
1034,315.6,316.08,antwoordde
1035,316.08,316.11,de
1036,316.11,316.49,andere
1037,316.49,318.85,
1038,318.85,319.05,Dat
1039,319.05,319.17,zal
1040,319.17,319.28,ik
1041,319.28,319.34,je
1042,319.34,319.68,zeggen
1043,319.68,320.4,
1044,320.4,320.58,als
1045,320.58,320.67,je
1046,320.67,320.86,met
1047,320.86,320.89,de
1048,320.89,321.18,hand
1049,321.18,321.26,er
1050,321.26,321.33,op
1051,321.33,321.39,
1052,321.39,321.75,klopt
1053,321.75,322.16,
1054,322.16,322.4,komt
1055,322.4,322.45,er
1056,322.45,322.55,
1057,322.55,323.04,telkens
1058,323.04,323.07,een
1059,323.07,323.7,korporaal
1060,323.7,323.76,
1061,323.76,323.86,en
1062,323.86,324.18,zes
1063,324.18,324.36,man
1064,324.36,324.49,met
1065,324.49,324.87,sabel
1066,324.87,324.95,en
1067,324.95,325.0,
1068,325.0,325.36,geweer
1069,325.36,325.81,
1070,325.81,325.91,en
1071,325.91,326.08,wat
1072,326.08,326.16,je
1073,326.16,326.7,beveelt
1074,326.7,327.03,
1075,327.03,327.32,dat
1076,327.32,327.5,doen
1077,327.5,327.69,ze
1078,327.69,329.33,
