,onset,offset,words
1085,278.08,278.38,oude
1086,278.38,278.59,eend
1087,278.59,278.77,
1088,278.77,278.87,die
1089,278.87,278.93,je
1090,278.93,279.15,daar
1091,279.15,279.39,ziet
1092,279.39,279.89,
1093,279.89,280.02,dat
1094,280.02,280.12,is
1095,280.12,280.19,de
1096,280.19,280.69,voornaamste
1097,280.69,280.86,van
1098,280.86,281.07,alle
1099,281.07,281.63,
1100,281.63,281.75,zij
1101,281.75,281.82,is
1102,281.82,281.96,van
1103,281.96,282.41,Spaansche
1104,282.41,282.87,afkomst
1105,282.87,283.23,
1106,283.23,283.54,daarom
1107,283.54,283.63,is
1108,283.63,283.74,zij
1109,283.74,283.87,zoo
1110,283.87,284.09,dik
1111,284.09,284.72,
1112,284.72,284.94,en
1113,284.94,285.2,
1114,285.2,285.36,zie
1115,285.36,285.42,je
1116,285.42,285.64,wel
1117,285.64,285.75,
1118,285.75,285.82,zij
1119,285.82,285.95,
1120,285.95,286.16,heeft
1121,286.16,286.3,een
1122,286.3,286.58,rood
1123,286.58,286.87,lapje
1124,286.87,286.99,om
1125,286.99,287.1,haar
1126,287.1,287.43,poot
1127,287.43,287.91,
1128,287.91,288.08,dat
1129,288.08,288.15,is
1130,288.15,288.32,iets
1131,288.32,288.45,
1132,288.45,288.64,heel
1133,288.64,289.02,moois
1134,289.02,289.39,
1135,289.39,289.45,en
1136,289.45,289.5,
1137,289.5,289.55,de
1138,289.55,289.99,grootste
1139,289.99,290.66,onderscheiding
1140,290.66,290.82,
1141,290.82,290.94,die
1142,290.94,291.04,een
1143,291.04,291.24,eend
1144,291.24,291.35,te
1145,291.35,291.58,beurt
1146,291.58,291.75,kan
1147,291.75,292.04,vallen
1148,292.04,292.72,
1149,292.72,292.89,dat
1150,292.89,293.39,beteekent
1151,293.39,293.57,
1152,293.57,293.74,dat
1153,293.74,293.85,men
1154,293.85,293.96,haar
1155,293.96,294.16,niet
1156,294.16,294.23,
1157,294.23,294.47,kwijt
1158,294.47,294.6,wil
1159,294.6,294.98,raken
1160,294.98,295.31,
1161,295.31,295.38,en
1162,295.38,295.52,dat
1163,295.52,295.64,zij
1164,295.64,295.78,door
1165,295.78,296.16,dieren
1166,296.16,296.26,en
1167,296.26,296.67,menschen
1168,296.67,296.75,
1169,296.75,297.12,erkend
1170,297.12,297.28,moet
1171,297.28,297.52,worden
1172,297.52,298.0,
