,onset,offset,words
285,74.09,74.48,pooten
286,74.48,74.82,
287,74.82,74.92,en
288,74.92,75.21,daarom
289,75.21,75.33,werd
290,75.33,75.43,zij
291,75.43,75.79,juffrouw
292,75.79,76.21,Kortbeen
293,76.21,76.58,genoemd
294,76.58,77.18,
295,77.18,77.28,zij
296,77.28,77.54,legde
297,77.54,77.93,heerlijke
298,77.93,78.34,eieren
299,78.34,78.66,
300,78.66,78.8,en
301,78.8,78.87,de
302,78.87,79.13,vrouw
303,79.13,79.25,had
304,79.25,79.43,haar
305,79.43,79.59,zoo
306,79.59,79.83,lief
307,79.83,80.03,
308,80.03,80.26,alsof
309,80.26,80.37,zij
310,80.37,80.48,haar
311,80.48,80.54,
312,80.54,80.75,kind
313,80.75,81.01,was
314,81.01,82.84,
315,82.84,82.93,s
316,82.93,83.37,Morgens
317,83.37,83.55,
318,83.55,83.72,zag
319,83.72,83.85,men
320,83.85,83.95,het
321,83.95,84.23,vreemde
322,84.23,84.6,eendje
323,84.6,85.08,dadelijk
324,85.08,85.43,
325,85.43,85.53,en
326,85.53,85.82,nu
327,85.82,86.18,begon
328,86.18,86.28,de
329,86.28,86.61,kater
330,86.61,86.68,
331,86.68,86.76,te
332,86.76,87.24,blazen
333,87.24,87.51,
334,87.51,87.64,en
335,87.64,87.71,de
336,87.71,87.78,
337,87.78,87.93,kip
338,87.93,88.11,
339,88.11,88.18,te
340,88.18,88.69,kakelen
341,88.69,89.92,
342,89.92,90.23,Wat
343,90.23,90.37,is
344,90.37,90.42,er
345,90.42,90.54,te
346,90.54,90.8,doen
347,90.8,91.3,
348,91.3,91.43,zei
349,91.43,91.49,de
350,91.49,91.82,vrouw
351,91.82,92.16,
352,92.16,92.28,en
353,92.28,92.53,keek
354,92.53,92.6,in
355,92.6,92.66,de
356,92.66,93.02,rondte
357,93.02,93.53,
358,93.53,93.65,maar
359,93.65,93.73,zij
360,93.73,93.85,had
361,93.85,93.91,een
362,93.91,94.2,slecht
363,94.2,94.57,gezicht
364,94.57,95.07,
365,95.07,95.18,en
366,95.18,95.41,daarom
367,95.41,95.66,dacht
368,95.66,95.84,zij
369,95.84,96.09,
370,96.09,96.27,dat
371,96.27,96.38,het
372,96.38,96.8,eendje
373,96.8,96.93,
374,96.93,96.99,een
375,96.99,97.35,vette
376,97.35,97.6,eend
377,97.6,97.78,was
378,97.78,97.99,
379,97.99,98.11,die
380,98.11,98.57,verdwaald
381,98.57,98.7,was
382,98.7,99.13,geraakt
383,99.13,100.26,
384,100.26,100.54,Dat
385,100.54,100.6,
386,100.6,100.75,is
387,100.75,100.8,een
388,100.8,101.05,goede
389,101.05,101.41,vangst
390,101.41,101.79,
391,101.79,102.01,zeide
392,102.01,102.16,zij
393,102.16,102.87,
394,102.87,103.04,Nu
395,103.04,103.1,
396,103.1,103.28,kan
397,103.28,103.41,ik
398,103.41,104.09,eendeneieren
399,104.09,104.57,krijgen
400,104.57,105.11,
401,105.11,105.23,Als
402,105.23,105.33,het
403,105.33,105.42,maar
404,105.42,105.78,geen
405,105.78,106.04,woerd
406,106.04,106.22,is
407,106.22,106.83,
408,106.83,106.99,Dat
409,106.99,107.14,zullen
410,107.14,107.23,wij
411,107.23,107.34,eens
412,107.34,107.85,probeeren
413,107.85,109.37,
414,109.37,109.53,En
415,109.53,109.75,zoo
416,109.75,109.93,werd
417,109.93,110.03,het
418,110.03,110.42,eendje
419,110.42,110.56,voor
420,110.56,110.83,drie
421,110.83,111.13,weken
422,111.13,111.24,op
423,111.24,111.29,de
424,111.29,111.59,proef
425,111.59,112.18,aangenomen
426,112.18,112.64,
427,112.64,112.8,maar
428,112.8,112.83,er
429,112.83,113.16,kwamen
430,113.16,113.44,geen
431,113.44,113.85,eieren
432,113.85,114.58,
433,114.58,114.7,En
434,114.7,114.77,de
435,114.77,114.82,
436,114.82,115.14,kater
437,115.14,115.31,was
438,115.31,115.36,
439,115.36,115.56,heer
440,115.56,115.67,in
441,115.67,115.95,huis
442,115.95,116.44,
443,116.44,116.53,en
444,116.53,116.62,de
445,116.62,116.81,kip
446,116.81,116.9,
447,116.9,117.1,was
448,117.1,117.15,er
449,117.15,117.28,zoo
450,117.28,117.52,goed
451,117.52,117.65,als
452,117.65,118.06,vrouw
453,118.06,118.49,
454,118.49,118.63,en
455,118.63,119.02,altijd
456,119.02,119.28,zeiden
457,119.28,119.45,zij
458,119.45,120.35,
459,120.35,120.72,Wij
460,120.72,120.83,en
461,120.83,120.92,de
462,120.92,121.34,wereld
463,121.34,122.06,
464,122.06,122.23,Want
465,122.23,122.33,zij
466,122.33,122.72,dachten
467,122.72,122.93,
468,122.93,123.06,dat
469,123.06,123.27,zij
470,123.27,123.34,de
471,123.34,123.66,helft
472,123.66,123.93,waren
473,123.93,124.13,
474,124.13,124.25,en
475,124.25,124.68,verreweg
476,124.68,124.73,
477,124.73,124.81,de
478,124.81,125.1,beste
479,125.1,125.44,helft
480,125.44,126.26,
481,126.26,126.35,Het
482,126.35,126.79,eendje
483,126.79,127.01,
484,127.01,127.22,gaf
485,127.22,127.33,als
486,127.33,127.5,zijn
487,127.5,127.85,meening
488,127.85,127.95,te
489,127.95,128.27,kennen
490,128.27,128.52,
491,128.52,128.68,dat
492,128.68,128.77499,het
493,128.77499,128.91,toch
494,128.91,129.13,ook
495,129.13,129.25,wel
496,129.25,129.4,eens
497,129.4,129.45,
498,129.45,129.75,anders
499,129.75,129.85,zou
500,129.85,130.07,kunnen
501,130.07,130.42,zijn
502,130.42,130.92,
503,130.92,131.03,maar
504,131.03,131.25,dat
505,131.25,131.37,
506,131.37,131.52,kon
507,131.52,131.58,de
508,131.58,131.66,
509,131.66,131.8,kip
510,131.8,131.92,
511,131.92,132.08,niet
512,132.08,132.49,velen
513,132.49,133.77,
514,133.77,133.91,Kun
515,133.91,133.99,je
516,133.99,134.38,eieren
517,134.38,134.71,leggen
518,134.71,135.1,
519,135.1,135.3,vroeg
520,135.3,135.42,zij
521,135.42,136.24,
522,136.24,136.69,Neen
523,136.69,137.51,
524,137.51,137.84,Welnu
525,137.84,138.04,
526,138.04,138.19,wil
527,138.19,138.22,je
528,138.22,138.32,dan
529,138.32,138.43,wel
530,138.43,138.53,eens
531,138.53,139.06,zwijgen
532,139.06,140.12,
533,140.12,140.24,En
534,140.24,140.31,de
535,140.31,140.6,kater
536,140.6,140.83,zei
537,140.83,141.72,
538,141.72,141.85,Kun
539,141.85,141.92,je
540,141.92,141.96,een
541,141.96,142.27,hoogen
542,142.27,142.51,rug
543,142.51,142.82,zetten
544,142.82,143.05,
545,143.05,143.14,en
546,143.14,143.62,spinnen
547,143.62,143.81,
548,143.81,143.91,en
549,143.91,144.32,maken
550,144.32,144.43,dat
551,144.43,144.5,er
552,144.5,144.88,vonken
553,144.88,145.04,uit
554,145.04,145.12,je
555,145.12,145.4,lijf
556,145.4,145.77,komen
557,145.77,146.87,
558,146.87,147.32,Neen
559,147.32,148.32,
560,148.32,148.41,Dan
561,148.41,148.57499,mag
562,148.57499,148.66998,je
563,148.66998,148.89,ook
564,148.89,148.94,
565,148.94,149.3,geen
566,149.3,149.67,meening
567,149.67,149.89,hebben
568,149.89,150.1,
569,150.1,150.24,als
570,150.24,150.81,verstandige
571,150.81,151.13,lieden
572,151.13,151.26,
573,151.26,151.39,met
574,151.39,151.64,elkaar
575,151.64,152.12,spreken
576,152.12,153.05,
577,153.05,153.16,En
578,153.16,153.26,het
579,153.26,153.36,
580,153.36,153.71,eendje
581,153.71,153.89,zat
582,153.89,153.98,in
583,153.98,154.08,den
584,154.08,154.28,hoek
585,154.28,154.52,
586,154.52,154.59,en
587,154.59,154.9,voelde
588,154.9,155.03,zich
589,155.03,155.14,
590,155.14,155.35,diep
591,155.35,155.43,
592,155.43,156.05,ongelukkig
593,156.05,156.75,
594,156.75,157.02,daar
595,157.02,157.27,drong
596,157.27,157.34,de
597,157.34,157.84,zonneschijn
598,157.84,157.91,in
599,157.91,158.11,het
600,158.11,158.48,huisje
601,158.48,158.8,door
602,158.8,159.37,
603,159.37,159.50499,het
604,159.50499,159.74,kreeg
605,159.74,160.13,zulk
606,160.13,160.33,een
607,160.33,160.58,lust
608,160.58,160.74,om
609,160.74,160.81,in
610,160.81,160.9,het
611,160.9,161.18,water
612,161.18,161.23,
613,161.23,161.31,te
614,161.31,161.66,zwemmen
615,161.66,162.05,
616,162.05,162.23,dat
617,162.23,162.35,het
618,162.35,162.5,zich
619,162.5,162.68499,niet
620,162.68499,162.89,kon
621,162.89,163.42,weerhouden
622,163.42,163.61,
623,163.61,163.74,dit
624,163.74,163.96,tegen
625,163.96,164.05,de
626,164.05,164.1,
627,164.1,164.24,kip
628,164.24,164.35,te
629,164.35,164.68,zeggen
630,164.68,165.89,
631,165.89,166.0,Wat
632,166.0,166.11,is
633,166.11,166.33,dat
634,166.33,166.46,voor
635,166.46,166.56,een
636,166.56,166.89,dwaze
637,166.89,167.28,inval
638,167.28,167.64,
639,167.64,167.8,zei
640,167.8,168.06,deze
641,168.06,168.68,
642,168.68,168.72,Je
643,168.72,168.87,hebt
644,168.87,169.08,niets
645,169.08,169.31,uit
646,169.31,169.37,te
647,169.37,169.71,voeren
648,169.71,169.97,
649,169.97,170.08,en
650,170.08,170.31,daarom
651,170.31,170.63,verzin
652,170.63,170.67,je
653,170.67,171.09,allerlei
654,171.09,171.69,dwaasheden
655,171.69,172.4,
656,172.4,172.54,Leg
657,172.54,173.02,eieren
658,173.02,173.2,
659,173.2,173.27,of
660,173.27,173.64,spin
661,173.64,173.94,
662,173.94,174.01,en
663,174.01,174.21,maak
664,174.21,174.28,je
665,174.28,174.52,anders
666,174.52,174.66,uit
667,174.66,174.7,de
668,174.7,175.0,voeten
669,175.0,176.66,
670,176.66,176.79,Maar
671,176.79,176.88,het
672,176.88,177.0,is
673,177.0,177.13,zoo
674,177.13,177.57,prettig
675,177.57,177.71,
676,177.71,177.83,in
677,177.83,177.93,het
678,177.93,178.23,water
679,178.23,178.31,te
680,178.31,178.69,zwemmen
681,178.69,179.2,
682,179.2,179.34,zei
683,179.34,179.42,het
684,179.42,179.79,eendje
685,179.79,180.64,
686,180.64,180.8,zoo
687,180.8,181.24,prettig
688,181.24,181.52,
689,181.52,181.64499,het
690,181.64499,181.95,boven
691,181.95,182.12,zijn
692,182.12,182.42499,kop
693,182.42499,182.51,te
694,182.51,182.7,laten
695,182.7,183.34,uitspatten
696,183.34,183.53,
697,183.53,183.63,en
698,183.63,183.75,op
699,183.75,183.82,den
700,183.82,184.21,grond
701,184.21,184.35,te
702,184.35,184.58,duiken
703,184.58,185.66,
704,185.66,186.01,Nu
705,186.01,186.23,
706,186.23,186.38,dat
707,186.38,186.44,is
708,186.44,186.6,ook
709,186.6,186.65,een
710,186.65,186.81,heel
711,186.81,187.28,plezier
712,187.28,187.52,
713,187.52,187.64,zei
714,187.64,187.71,de
715,187.71,187.76,
716,187.76,187.9,kip
717,187.9,188.53,
718,188.53,188.59,Je
719,188.59,188.77,bent
720,188.77,189.02,zeker
721,189.02,189.17,niet
722,189.17,189.28,goed
723,189.28,189.41,bij
724,189.41,189.48,je
725,189.48,189.93,verstand
726,189.93,190.5,
727,190.5,190.75,Vraag
728,190.75,190.8,er
729,190.8,190.88,den
730,190.88,190.95,
731,190.95,191.24,kater
732,191.24,191.39,maar
733,191.39,191.5,eens
734,191.5,191.8,naar
735,191.8,192.16,
736,192.16,192.3,--die
737,192.3,192.36,is
738,192.36,192.41,het
739,192.41,193.0,verstandigste
740,193.0,193.41,schepsel
741,193.41,193.5,dat
742,193.5,193.58499,ik
743,193.58499,193.84,ken
744,193.84,194.28,
745,194.28,194.4,--of
746,194.4,194.61,hij
747,194.61,194.7,er
748,194.7,194.85,van
749,194.85,195.08,houdt
750,195.08,195.26,
751,195.26,195.38,in
752,195.38,195.47,het
753,195.47,195.74,water
754,195.74,195.86,te
755,195.86,196.2,zwemmen
756,196.2,196.28,
757,196.28,196.42499,of
758,196.42499,196.72,onder
759,196.72,196.78,
760,196.78,196.84,te
761,196.84,197.27,duiken
762,197.27,198.02,
763,198.02,198.19,Ik
764,198.19,198.31,wil
765,198.31,198.47,niet
766,198.47,198.59,van
767,198.59,198.67,mij
768,198.67,198.92,zelf
769,198.92,199.33,spreken
770,199.33,200.1,
771,200.1,200.39,--Vraag
772,200.39,200.42,het
773,200.42,200.67499,zelf
774,200.67499,200.91,maar
775,200.91,201.1,
776,201.1,201.25,aan
777,201.25,201.43,onze
778,201.43,201.98,meesteres
779,201.98,202.17,
780,202.17,202.22,de
781,202.22,202.47,oude
782,202.47,202.79,vrouw
783,202.79,203.26,
784,203.26,203.67,wijzer
785,203.67,203.81,dan
786,203.81,204.12,zij
787,204.12,204.26,
788,204.26,204.41,is
789,204.41,204.78,niemand
790,204.78,204.89,op
791,204.89,204.99,de
792,204.99,205.36,wereld
793,205.36,206.16,
794,206.16,206.35,Denk
795,206.35,206.44,je
796,206.44,206.81,misschien
797,206.81,207.03,
798,207.03,207.19,dat
799,207.19,207.46,zij
800,207.46,207.84,plezier
801,207.84,207.98,heeft
802,207.98,208.04,om
803,208.04,208.09,
804,208.09,208.2,te
805,208.2,208.56,zwemmen
806,208.56,208.8,
807,208.8,208.87,en
808,208.87,208.99,het
809,208.99,209.32,water
810,209.32,209.62,boven
811,209.62,209.8,haar
812,209.8,210.01,hoofd
813,210.01,210.08,
814,210.08,210.33,uit
815,210.33,210.39,te
816,210.39,210.59,laten
817,210.59,211.03,spatten
818,211.03,212.84,
819,212.84,212.92,Je
820,212.92,213.35,begrijpt
821,213.35,213.43,mij
822,213.43,213.74,niet
823,213.74,214.25,
824,214.25,214.36,zei
825,214.36,214.44,het
826,214.44,214.82,eendje
827,214.82,215.67,
828,215.67,216.14,Begrijpen
829,216.14,216.22,wij
830,216.22,216.33,je
831,216.33,216.58,niet
832,216.58,217.02,
833,217.02,217.13,Wie
834,217.13,217.28,zou
835,217.28,217.36,je
836,217.36,217.47,dan
837,217.47,217.74,kunnen
838,217.74,218.21,begrijpen
839,218.21,218.63,
840,218.63,218.67,Je
841,218.67,218.83,zult
842,218.83,218.94,toch
843,218.94,219.03,wel
844,219.03,219.16,niet
845,219.16,219.48,wijzer
846,219.48,219.67,willen
847,219.67,219.87,zijn
848,219.87,219.97,dan
849,219.97,220.06,de
850,220.06,220.12,
851,220.12,220.47,kater
852,220.47,220.55,en
853,220.55,220.62,de
854,220.62,220.97,vrouw
855,220.97,221.4,
856,221.4,221.5,--van
857,221.5,221.62,mij
858,221.62,221.92,zelf
859,221.92,222.02,wil
860,222.02,222.09,ik
861,222.09,222.24,niet
862,222.24,222.68,spreken
863,222.68,223.29,
864,223.29,223.46,Heb
865,223.46,223.57,maar
866,223.57,223.7,niet
867,223.7,223.95,zooveel
868,223.95,224.22,noten
869,224.22,224.37,op
870,224.37,224.46,je
871,224.46,224.73,zang
872,224.73,225.03,
873,225.03,225.13,en
874,225.13,225.29,wees
875,225.29,225.69,dankbaar
876,225.69,225.8,voor
877,225.8,226.03,al
878,226.03,226.06,het
879,226.06,226.41,goede
880,226.41,226.59,
881,226.59,226.71,dat
882,226.71,226.82,men
883,226.82,226.92,je
884,226.92,227.35,bewezen
885,227.35,227.6,heeft
886,227.6,228.37,
887,228.37,228.49,Ben
888,228.49,228.58,je
889,228.58,228.72,niet
890,228.72,228.81,in
891,228.81,228.92,een
892,228.92,229.23,warme
893,229.23,229.56,kamer
894,229.56,230.02,gekomen
895,230.02,230.3,
896,230.3,230.39,en
897,230.39,230.56,heb
898,230.56,230.62,je
899,230.62,230.77,niet
900,230.77,230.8,een
901,230.8,231.4,gezelschap
902,231.4,231.61,
903,231.61,231.86,waarvan
904,231.86,231.91,je
905,231.91,232.05,nog
906,232.05,232.19,wat
907,232.19,232.24,
908,232.24,232.42,kunt
909,232.42,232.85,leeren
910,232.85,233.85,
911,233.85,233.98,Maar
912,233.98,234.03,er
913,234.03,234.2,is
914,234.2,234.44,geen
915,234.44,234.67,huis
916,234.67,234.83,met
917,234.83,234.87,je
918,234.87,234.97,te
919,234.97,235.21,houden
920,235.21,235.29,en
921,235.29,235.67,
922,235.67,235.73,het
923,235.73,235.84,is
924,235.84,236.09,alles
925,236.09,236.52,behalve
926,236.52,237.06,plezierig
927,237.06,237.26,
928,237.26,237.41,met
929,237.41,237.61,jou
930,237.61,237.74,om
931,237.74,237.82,te
932,237.82,238.13,gaan
933,238.13,238.8,
934,238.8,238.86,Je
935,238.86,239.01,kunt
936,239.01,239.1,mij
937,239.1,239.44,gerust
938,239.44,239.92,gelooven
939,239.92,240.33,
940,240.33,240.44,Ik
941,240.44,240.61,meen
942,240.61,240.69,het
943,240.69,240.91,goed
944,240.91,241.09,met
945,241.09,241.19,je
946,241.19,241.59,
947,241.59,241.72,Ik
948,241.72,241.91,zeg
949,241.91,241.98,je
950,241.98,242.07,de
951,242.07,242.47,waarheid
952,242.47,242.7,
953,242.7,242.81,al
954,242.81,242.99,vind
955,242.99,243.06,je
956,243.06,243.17,dit
957,243.17,243.27,ook
958,243.27,243.41,niet
959,243.41,243.8,prettig
960,243.8,244.21,
961,244.21,244.31,en
962,244.31,244.53,daaraan
963,244.53,244.67,kan
964,244.67,244.81,men
965,244.81,245.02,zien
966,245.02,245.27,
967,245.27,245.39,wie
968,245.39,245.57,zijn
969,245.57,245.87,ware
970,245.87,246.2,vrienden
971,246.2,246.56,zijn
972,246.56,247.15,
973,247.15,247.24,Doe
974,247.24,247.37,je
975,247.37,247.62,best
976,247.62,247.74,maar
977,247.74,247.81,om
978,247.81,248.18,eieren
979,248.18,248.23,
980,248.23,248.35,te
981,248.35,248.61,leggen
982,248.61,248.77,
983,248.77,248.92,of
984,248.92,249.0,te
985,249.0,249.43,spinnen
986,249.43,249.72,
987,249.72,249.88,of
988,249.88,250.2,vonken
989,250.2,250.36,uit
990,250.36,250.43,je
991,250.43,250.65,lijf
992,250.65,250.74,te
993,250.74,250.96,laten
994,250.96,251.32,komen
995,251.32,252.92,
996,252.92,253.05,Ik
997,253.05,253.35,denk
998,253.35,253.75,
999,253.75,253.9,dat
1000,253.9,253.99,ik
1001,253.99,254.07,de
1002,254.07,254.37,wijde
1003,254.37,254.72,wereld
1004,254.72,254.86,maar
1005,254.86,254.99,in
1006,254.99,255.14,zal
1007,255.14,255.48,gaan
1008,255.48,256.21,
1009,256.21,256.36,zei
1010,256.36,256.44,het
1011,256.44,256.8,eendje
1012,256.8,257.87,
1013,257.87,258.22,Ja
1014,258.22,258.29,
1015,258.29,258.4,doe
1016,258.4,258.55,dat
1017,258.55,258.83,maar
1018,258.83,259.3,
1019,259.3,259.46,liet
1020,259.46,259.5,de
1021,259.5,259.7,kip
1022,259.7,259.79,
1023,259.79,260.02,hierop
1024,260.02,260.07,
1025,260.07,260.52,volgen
1026,260.52,262.07,
1027,262.07,262.24,En
1028,262.24,262.54,zoo
1029,262.54,262.73,ging
1030,262.73,262.83,het
1031,262.83,262.89,
1032,262.89,263.22,eendje
1033,263.22,263.37,dan
1034,263.37,263.7,heen
1035,263.7,264.25,
1036,264.25,264.39,het
1037,264.39,264.64,zwom
1038,264.64,264.7,in
1039,264.7,264.8,het
1040,264.8,265.17,water
1041,265.17,265.54,
1042,265.54,265.68,het
1043,265.68,265.73,
1044,265.73,265.96,dook
1045,265.96,266.11,met
1046,266.11,266.27,zijn
1047,266.27,266.57,kopje
1048,266.57,266.9,onder
1049,266.9,267.48,
1050,267.48,267.61,maar
1051,267.61,267.73,door
1052,267.73,268.01,alle
1053,268.01,268.41,dieren
1054,268.41,268.63,
1055,268.63,268.77,werd
1056,268.77,268.85,het
1057,268.85,268.98,om
1058,268.98,269.19,zijn
1059,269.19,269.71,leelijkheid
1060,269.71,269.81,met
1061,269.81,269.86,
1062,269.86,270.46,minachting
1063,270.46,271.04,bejegend
1064,271.04,272.23,
1065,272.23,272.38,Nu
1066,272.38,272.63,kwam
1067,272.63,272.72,de
1068,272.72,273.1,herfst
1069,273.1,273.62,
1070,273.62,273.77,de
1071,273.77,274.27,bladeren
1072,274.27,274.36,in
1073,274.36,274.49,het
1074,274.49,274.54,
1075,274.54,274.78499,bosch
1076,274.78499,274.98,werden
1077,274.98,275.36499,geel
1078,275.36499,275.5,en
1079,275.5,275.87,bruin
1080,275.87,276.28,
1081,276.28,276.44,de
1082,276.44,276.67,wind
1083,276.67,276.72,
1084,276.72,276.98,rukte
1085,276.98,277.03,
1086,277.03,277.13,ze
1087,277.13,277.41,af
