,onset,offset,words
139,39.33,39.75,zulk
140,39.75,39.98,een
141,39.98,40.36499,luiden
142,40.36499,40.52,en
143,40.52,41.01,zonderlingen
144,41.01,41.39,schreeuw
145,41.39,41.75,
146,41.75,41.89,dat
147,41.89,42.03,het
148,42.03,42.13,er
149,42.13,42.44,zelf
150,42.44,42.59,van
151,42.59,43.04,schrikte
152,43.04,44.91,
153,44.91,45.36,O
154,45.36,45.46,het
155,45.46,45.51,
156,45.51,45.72,kon
157,45.72,45.85,die
158,45.85,46.41,mooie
159,46.41,47.08,gelukkige
160,47.08,47.49,vogels
161,47.49,47.69,niet
162,47.69,48.21,vergeten
163,48.21,48.69,
164,48.69,48.81,en
165,48.81,49.22,zoodra
166,49.22,49.49,deze
167,49.49,49.75,niet
168,49.75,49.88,meer
169,49.88,49.98,te
170,49.98,50.21,zien
171,50.21,50.55,waren
172,50.55,50.98,
173,50.98,51.26,dook
174,51.26,51.37,het
175,51.37,51.76,onder
176,51.76,51.91,tot
177,51.91,52.03,op
178,52.03,52.12,den
179,52.12,52.45,grond
180,52.45,52.9,
181,52.9,52.97,en
182,52.97,53.09,toen
183,53.09,53.17,het
184,53.17,53.3,weer
185,53.3,53.58,boven
186,53.58,53.84,kwam
187,53.84,54.13,
188,54.13,54.28,was
189,54.28,54.38,het
190,54.38,54.49,als
191,54.49,54.57,
192,54.57,54.85,buiten
193,54.85,55.06,zich
194,55.06,55.43,zelf
195,55.43,56.24,
196,56.24,56.4,Het
197,56.4,56.71,arme
198,56.71,57.02,beest
199,57.02,57.16,wist
200,57.16,57.41,niet
201,57.41,57.49,
202,57.49,57.64,hoe
203,57.64,57.74,die
204,57.74,58.11,vogels
205,58.11,58.52,heetten
206,58.52,58.85,
207,58.85,59.19,ook
208,59.19,59.35,niet
209,59.35,59.56,
210,59.56,59.7,waar
211,59.7,59.79,zij
212,59.79,59.9,naar
213,59.9,60.06,toe
214,60.06,60.52,vlogen
215,60.52,61.08,
216,61.08,61.22,maar
217,61.22,61.29,
218,61.29,61.61,toch
219,61.61,61.66,
220,61.66,61.85,liep
221,61.85,62.01,het
222,62.01,62.08,er
223,62.08,62.40499,hoog
224,62.40499,62.63,mee
225,62.63,63.0,
226,63.0,63.19,zooals
227,63.19,63.27,het
228,63.27,63.39499,nog
229,63.39499,63.73,nooit
230,63.73,64.01,ergens
231,64.01,64.17,mee
232,64.17,64.52,gedaan
233,64.52,64.69,had
234,64.69,65.56,
235,65.56,65.66,Het
236,65.66,66.09,benijdde
237,66.09,66.23,ze
238,66.23,66.63,volstrekt
239,66.63,66.74,
240,66.74,66.93,niet
241,66.93,67.74,
242,67.74,67.88,Hoe
243,67.88,68.13,zou
244,68.13,68.17,het
245,68.17,68.33,hem
246,68.33,68.52,ook
247,68.52,68.6,in
248,68.6,68.66,de
249,68.66,69.1,gedachten
250,69.1,69.47,komen
251,69.47,69.74,
252,69.74,69.84,te
253,69.84,70.26,wenschen
254,70.26,70.52,
255,70.52,70.81,zelf
256,70.81,71.02,zoo
257,71.02,71.27,mooi
258,71.27,71.41,te
259,71.41,71.72,zijn
260,71.72,72.57,
261,72.57,72.74,Het
262,72.74,72.92,zou
263,72.92,73.02,al
264,73.02,73.24,blij
265,73.24,73.61,geweest
266,73.61,73.82,zijn
267,73.82,74.14,
268,74.14,74.3,als
269,74.3,74.38,de
270,74.38,74.78,eenden
271,74.78,74.83,
272,74.83,74.98,hem
273,74.98,75.09,maar
274,75.09,75.25,in
275,75.25,75.38,haar
276,75.38,75.63,midden
277,75.63,76.0,geduld
278,76.0,76.3,hadden
279,76.3,76.69,
280,76.69,76.86,--dat
281,76.86,76.97,
282,76.97,77.36,arme
283,77.36,77.6,
284,77.6,78.06,leelijke
285,78.06,78.46,beest
286,78.46,80.08,
287,80.08,80.21,Het
288,80.21,80.39,werd
289,80.39,80.73,winter
290,80.73,81.54,
291,81.54,81.59,Het
292,81.59,81.77,was
293,81.77,81.84,
294,81.84,82.17,koud
295,82.17,82.54,
296,82.54,83.19,snerpend
297,83.19,83.24,
298,83.24,83.56,koud
299,83.56,84.2,
300,84.2,84.35,Het
301,84.35,84.75,eendje
302,84.75,84.95,
303,84.95,85.16,moest
304,85.16,85.22,in
305,85.22,85.32,het
306,85.32,85.66,water
307,85.66,86.27,rondzwemmen
308,86.27,86.51,
309,86.51,86.62,om
310,86.62,86.75,te
311,86.75,87.16,maken
312,87.16,87.38,
313,87.38,87.52,dat
314,87.52,87.61,dit
315,87.61,87.77,niet
316,87.77,88.06,heelemaal
317,88.06,88.72,dichtvroor
318,88.72,89.31,
319,89.31,89.4,maar
320,89.4,89.52,met
321,89.52,89.61,
322,89.61,89.89,iederen
323,89.89,90.25,nacht
324,90.25,90.36,werd
325,90.36,90.49,het
326,90.49,90.83,gat
327,90.83,91.03,
328,91.03,91.28,waarin
329,91.28,91.39,het
330,91.39,91.72,zwom
331,91.72,92.01,
332,92.01,92.11,al
333,92.11,92.21,
334,92.21,92.72,kleiner
335,92.72,92.77,
336,92.77,92.92,en
337,92.92,92.97,
338,92.97,93.43,kleiner
339,93.43,94.14,
340,94.14,94.29,Het
341,94.29,94.85,vroor
342,94.85,95.01,dat
343,95.01,95.09,het
344,95.09,95.15,
345,95.15,95.65,kraakte
346,95.65,96.31,
347,96.31,96.45,het
348,96.45,96.83,eendje
349,96.83,97.01,
350,97.01,97.15,moest
351,97.15,97.67,voortdurend
352,97.67,97.84,zijn
353,97.84,98.15,pooten
354,98.15,98.67,gebruiken
355,98.67,98.95,
356,98.95,99.21,opdat
357,99.21,99.3,het
358,99.3,99.52,gat
359,99.52,99.63,
360,99.63,99.79,niet
361,99.79,100.08,geheel
362,100.08,100.31,dicht
363,100.31,100.42,zou
364,100.42,100.77,gaan
365,100.77,101.8,
366,101.8,102.25,Eindelijk
367,102.25,102.48,
368,102.48,102.64,werd
369,102.64,102.72,het
370,102.72,103.05,moede
371,103.05,103.52,
372,103.52,103.75,bleef
373,103.75,103.81,
374,103.81,104.3,doodstil
375,104.3,104.64,liggen
376,104.64,105.05,
377,105.05,105.14,en
378,105.14,105.54,vroor
379,105.54,105.6,in
380,105.6,105.7,het
381,105.7,105.76,
382,105.76,106.0,ijs
383,106.0,106.42,vast
384,106.42,107.55,
385,107.55,107.66,s
386,107.66,108.01,Morgens
387,108.01,108.31,vroeg
388,108.31,108.75,
389,108.75,108.94,kwam
390,108.94,109.0,er
391,109.0,109.12,een
392,109.12,109.35,boer
393,109.35,109.8,voorbij
394,109.8,110.73,
395,110.73,110.93,Toen
396,110.93,111.08,hij
397,111.08,111.13,het
398,111.13,111.19,
399,111.19,111.53,eendje
400,111.53,111.87,zag
401,111.87,112.15,
402,112.15,112.34,ging
403,112.34,112.45,hij
404,112.45,112.48,er
405,112.48,112.84,heen
406,112.84,113.33,
407,113.33,113.65,trapte
408,113.65,113.72,het
409,113.72,113.93,ijs
410,113.93,114.06,met
411,114.06,114.26,zijn
412,114.26,114.54,klomp
413,114.54,114.65,aan
414,114.65,115.04,stukken
415,115.04,115.35,
416,115.35,115.51,en
417,115.51,115.79,bracht
418,115.79,115.87499,het
419,115.87499,116.06,dier
420,116.06,116.23,naar
421,116.23,116.4,zijn
422,116.4,116.66,vrouw
423,116.66,116.87,toe
424,116.87,117.72,
425,117.72,117.98,Daar
426,117.98,118.07,
427,118.07,118.23,kwam
428,118.23,118.33,het
429,118.33,118.46,weer
430,118.46,118.75,bij
431,118.75,119.86,
432,119.86,119.95,De
433,119.95,120.41,kinderen
434,120.41,120.6,
435,120.6,120.8,wilden
436,120.8,120.96,met
437,120.96,121.06,hem
438,121.06,121.52,spelen
439,121.52,122.04,
440,122.04,122.12,maar
441,122.12,122.19,het
442,122.19,122.49,eendje
443,122.49,122.69,dacht
444,122.69,122.9,
445,122.9,123.06,dat
446,123.06,123.15,zij
447,123.15,123.23,hem
448,123.23,123.52,kwaad
449,123.52,123.75,wilden
450,123.75,123.97,doen
451,123.97,124.28,
452,124.28,124.36,en
453,124.36,124.72,vloog
454,124.72,124.81,in
455,124.81,124.95,zijn
456,124.95,125.22,angst
457,125.22,125.49,
458,125.49,125.82,juist
459,125.82,125.89,in
460,125.89,125.96,het
461,125.96,126.46,melkvat
462,126.46,126.71,
463,126.71,126.96,zoodat
464,126.96,127.0,de
465,127.0,127.33,melk
466,127.33,127.5,
467,127.5,127.99,overal
468,127.99,128.07,in
469,128.07,128.1,de
470,128.1,128.39,kamer
471,128.39,128.99,rondspatte
472,128.99,130.01,
473,130.01,130.14,De
474,130.14,130.58,vrouw
475,130.58,130.81,sloeg
476,130.81,130.92,de
477,130.92,131.22,handen
478,131.22,131.33,in
479,131.33,131.75,elkaar
480,131.75,132.37,
481,132.37,132.73,waarop
482,132.73,132.84,het
483,132.84,133.19,eerst
484,133.19,133.25,in
485,133.25,133.34,het
486,133.34,133.87,botervat
487,133.87,134.22,
488,134.22,134.44,en
489,134.44,134.68,toen
490,134.68,134.75,
491,134.75,134.84,in
492,134.84,134.9,de
493,134.9,135.37,meelton
494,135.37,135.78,vloog
495,135.78,136.64,
496,136.64,136.86,Wat
497,136.86,137.14,zag
498,137.14,137.31,het
499,137.31,137.38,er
500,137.38,137.51,nu
501,137.51,137.81,uit
502,137.81,138.47,
503,138.47,138.58,De
504,138.58,138.9,vrouw
505,138.9,139.58,schreeuwde
506,139.58,139.64,
507,139.64,139.69,en
508,139.69,140.12499,sloeg
509,140.12499,140.27,met
510,140.27,140.38,de
511,140.38,140.59,tang
512,140.59,140.74,naar
513,140.74,140.82,het
514,140.82,141.08,arme
515,141.08,141.45,beest
516,141.45,141.88,
517,141.88,141.97,de
518,141.97,142.03,
519,142.03,142.41,kinderen
520,142.41,142.62,
521,142.62,142.83,liepen
522,142.83,143.14,elkaar
523,143.14,143.56,omver
524,143.56,143.72,
525,143.72,143.85,om
526,143.85,143.93,het
527,143.93,144.22,eendje
528,144.22,144.33,te
529,144.33,144.64,pakken
530,144.64,145.05,
531,145.05,145.18,zij
532,145.18,145.73,lachten
533,145.73,145.8,en
534,145.8,146.47,schreeuwden
535,146.47,147.02,
536,147.02,147.05,'--t
537,147.05,147.22,
538,147.22,147.36,Was
539,147.36,147.8,gelukkig
540,147.8,147.93,
541,147.93,148.09,dat
542,148.09,148.15,de
543,148.15,148.43,deur
544,148.43,148.97,openstond
545,148.97,149.31,
546,149.31,149.43,en
547,149.43,149.59,dat
548,149.59,149.72,het
549,149.72,149.92,tusschen
550,149.92,150.07,de
551,150.07,150.38,takken
552,150.38,150.57,
553,150.57,150.7,in
554,150.7,150.77,de
555,150.77,151.02,versch
556,151.02,151.34,gevallen
557,151.34,151.62,sneeuw
558,151.62,151.78,kon
559,151.78,152.24,sluipen
560,152.24,152.94,
561,152.94,153.23,Daar
562,153.23,153.48,
563,153.48,153.7,bleef
564,153.7,153.78,het
565,153.78,154.27,geheel
566,154.27,154.4,
567,154.4,154.96,uitgeput
568,154.96,155.33,liggen
569,155.33,156.61,
570,156.61,156.86,Maar
571,156.86,156.93,
572,156.93,157.24,al
573,157.24,157.55,den
574,157.55,157.85,nood
575,157.85,157.91,
576,157.91,158.06,en
577,158.06,158.09,de
578,158.09,158.65,ellende
579,158.65,158.93,
580,158.93,159.15,welke
581,159.15,159.26,het
582,159.26,159.33,
583,159.33,159.69,eendje
584,159.69,159.87,in
585,159.87,160.07,dien
586,160.07,160.55,strengen
587,160.55,160.86,winter
588,160.86,161.12,moest
589,161.12,161.7,doorstaan
590,161.7,161.98,
591,161.98,162.06,te
592,162.06,162.58,vertellen
593,162.58,162.96,
594,162.96,163.17,zou
595,163.17,163.3,
596,163.3,163.46,te
597,163.46,163.95,akelig
598,163.95,164.21,zijn
599,164.21,165.4,
600,165.4,165.55,Het
601,165.55,165.82,lag
602,165.82,165.94,in
603,165.94,166.06,het
604,166.06,166.51,moeras
605,166.51,166.66,
606,166.66,166.89,tusschen
607,166.89,167.01,het
608,167.01,167.25,riet
609,167.25,167.78,
610,167.78,168.0,toen
611,168.0,168.03,de
612,168.03,168.31,zon
613,168.31,168.41,
614,168.41,168.54,weer
615,168.54,168.8,warm
616,168.8,169.07,begon
617,169.07,169.15,te
618,169.15,169.64,schijnen
619,169.64,170.36,
620,170.36,170.45,De
621,170.45,171.0,leeuweriken
622,171.0,171.37,zongen
623,171.37,171.89,
624,171.89,172.02,Het
625,172.02,172.13,was
626,172.13,172.2,
627,172.2,172.48,lente
628,172.48,172.93,geworden
629,172.93,174.16,
630,174.16,174.38,Nu
631,174.38,174.54,
632,174.54,174.69,kon
633,174.69,174.79,het
634,174.79,174.84,
635,174.84,175.18,eendje
636,175.18,175.31,op
637,175.31,175.37,
638,175.37,175.61,eens
639,175.61,175.73,zijn
640,175.73,176.16,vleugels
641,176.16,176.68,uitslaan
642,176.68,177.23,
643,177.23,177.52,deze
644,177.52,177.62,
645,177.62,178.15,klapten
646,178.15,178.46,luider
647,178.46,178.6,dan
648,178.6,178.96,vroeger
649,178.96,179.34,
650,179.34,179.48,en
651,179.48,179.79,droegen
652,179.79,179.88,hem
653,179.88,179.95,
654,179.95,180.34,krachtig
655,180.34,180.51,van
656,180.51,180.78,daar
657,180.78,181.4,
658,181.4,181.58,en
659,181.58,182.02,voordat
660,182.02,182.13499,het
661,182.13499,182.45,beest
662,182.45,182.54,het
663,182.54,182.81,recht
664,182.81,183.06,wist
665,183.06,183.42,
666,183.42,183.76,bevond
667,183.76,183.89,het
668,183.89,184.06,zich
669,184.06,184.14,in
670,184.14,184.18,een
671,184.18,184.65,grooten
672,184.65,185.03,tuin
673,185.03,185.36,
674,185.36,185.61,waarin
675,185.61,185.68,de
676,185.68,186.3,vlierboomen
677,186.3,186.81,geurden
678,186.81,187.1,
679,187.1,187.21,en
680,187.21,187.39,hun
681,187.39,187.65,lange
682,187.65,188.07,groene
683,188.07,188.42,takken
684,188.42,188.63,
685,188.63,188.79,tot
686,188.79,188.87,in
687,188.87,188.96,het
688,188.96,189.31,water
689,189.31,189.98,neerbogen
690,189.98,190.78,
691,190.78,191.26,O
692,191.26,191.4,hier
693,191.4,191.52,was
694,191.52,191.65,het
695,191.65,192.1,zoo
696,192.1,192.57,schoon
697,192.57,192.97,
698,192.97,193.33,zoo
699,193.33,193.78,heerlijk
700,193.78,194.58,
701,194.58,194.74,En
702,194.74,194.8,
703,194.8,195.03,uit
704,195.03,195.12,het
705,195.12,195.66,geboomte
706,195.66,195.91,
707,195.91,196.14,kwamen
708,196.14,196.66,eensklaps
709,196.66,196.89,
710,196.89,197.12,drie
711,197.12,197.22,
712,197.22,197.79,prachtige
713,197.79,198.03,witte
714,198.03,198.42,zwanen
715,198.42,198.51,te
716,198.51,199.14,voorschijn
717,199.14,199.7,
718,199.7,199.8,zij
719,199.8,199.88,
720,199.88,200.27,klapten
721,200.27,200.4,met
722,200.4,200.49,hun
723,200.49,200.99,vleugels
724,200.99,201.22,
725,201.22,201.36,en
726,201.36,201.7,zwommen
727,201.7,202.12,fier
728,202.12,202.18,in
729,202.18,202.3,het
730,202.3,202.67,water
731,202.67,203.44,
732,203.44,203.57,Het
733,203.57,203.93,eendje
734,203.93,204.21,
735,204.21,204.47,kende
736,204.47,204.57,die
737,204.57,204.98,prachtige
738,204.98,205.47,beesten
739,205.47,205.68,
740,205.68,205.79,en
741,205.79,205.94,werd
742,205.94,206.11,door
743,206.11,206.21,een
744,206.21,206.27,
745,206.27,206.99,eigenaardige
746,206.99,207.06,
747,207.06,207.58,treurigheid
748,207.58,208.3,aangegrepen
749,208.3,209.74,
750,209.74,209.9,Ik
751,209.9,210.07,zal
752,210.07,210.29,naar
753,210.29,210.36,hen
754,210.36,210.53,toe
755,210.53,210.93,vliegen
756,210.93,211.3,
757,211.3,211.37,naar
758,211.37,211.48,die
759,211.48,211.55,
760,211.55,212.06,koninklijke
761,212.06,212.6,vogels
762,212.6,213.4,
763,213.4,213.52,Maar
764,213.52,213.61,zij
765,213.61,213.8,zullen
766,213.8,213.94,mij
767,213.94,214.38,dooden
768,214.38,214.69,
769,214.69,214.93,omdat
770,214.93,215.09,ik
771,215.09,215.3,
772,215.3,215.44,die
773,215.44,215.64,zoo
774,215.64,215.98,leelijk
775,215.98,216.03,
776,216.03,216.25,ben
777,216.25,216.51,
778,216.51,216.68,mij
779,216.68,216.78,in
780,216.78,216.88,hun
781,216.88,217.5,nabijheid
782,217.5,217.7,durf
783,217.7,218.16,wagen
784,218.16,218.99,
785,218.99,219.2,Maar
786,219.2,219.6,
787,219.6,219.74,dat
788,219.74,219.9,doet
789,219.9,219.95,er
790,219.95,220.1,niet
791,220.1,220.27,toe
792,220.27,220.76,
793,220.76,220.81,t
794,220.81,220.92,Is
795,220.92,220.97,
796,220.97,221.33,beter
797,221.33,221.54,
798,221.54,221.69,door
799,221.69,221.9,hen
800,221.9,222.36,gedood
801,222.36,222.7,
802,222.7,222.91,dan
803,222.91,223.04,door
804,223.04,223.12,de
805,223.12,223.23,
806,223.23,223.53,eenden
807,223.53,224.11,gebeten
808,224.11,224.43,
809,224.43,224.52,door
810,224.52,224.6,de
811,224.6,224.69,
812,224.69,224.94,kippen
813,224.94,225.48,gepikt
814,225.48,225.9,
815,225.9,226.01,door
816,226.01,226.08,de
817,226.08,226.42,meid
818,226.42,226.68,
819,226.68,226.86,die
820,226.86,226.95,aan
821,226.95,227.02,de
822,227.02,227.1,
823,227.1,227.32,kippen
824,227.32,227.62,eten
825,227.62,227.97,geeft
826,227.97,228.21,
827,228.21,228.67,geschopt
828,228.67,228.76,te
829,228.76,229.07,worden
830,229.07,229.39,
831,229.39,229.54,en
832,229.54,229.66,in
833,229.66,229.73,den
834,229.73,230.1,winter
835,230.1,230.36,
836,230.36,230.74,gebrek
837,230.74,230.89,te
838,230.89,231.22,lijden
839,231.22,232.59,
840,232.59,232.77,En
841,232.77,232.88,
842,232.88,232.96,het
843,232.96,233.29,snelde
844,233.29,233.45,naar
845,233.45,233.54,het
846,233.54,233.9,water
847,233.9,234.22,
848,234.22,234.52,plofte
849,234.52,234.65,er
850,234.65,234.85,in
851,234.85,235.1,
852,235.1,235.22,en
853,235.22,235.51,zwom
854,235.51,235.64,naar
855,235.64,235.71,de
856,235.71,236.22,prachtige
857,236.22,236.62,zwanen
858,236.62,236.8,toe
859,236.8,237.56,
860,237.56,237.82,deze
861,237.82,238.16,zagen
862,238.16,238.31,hem
863,238.31,238.54,
864,238.54,238.63,en
865,238.63,238.86,kwamen
866,238.86,239.02,met
867,239.02,239.08,
868,239.08,239.53,klappende
869,239.53,239.93,vleugels
870,239.93,240.04,op
871,240.04,240.15,hem
872,240.15,240.42,af
873,240.42,242.03,
874,242.03,242.26,Doodt
875,242.26,242.39,mij
876,242.39,242.72,maar
877,242.72,243.14,
878,243.14,243.26,zei
879,243.26,243.35,het
880,243.35,243.62,arme
881,243.62,243.99,beest
882,243.99,244.47,
883,244.47,244.69,boog
884,244.69,244.86,zijn
885,244.86,245.06,kop
886,245.06,245.55,voorover
887,245.55,245.76,
888,245.76,245.87,en
889,245.87,246.27,verwachtte
890,246.27,246.57,niets
891,246.57,246.87,anders
892,246.87,247.0,dan
893,247.0,247.09,den
894,247.09,247.37,dood
895,247.37,248.55,
896,248.55,248.89,--Maar
897,248.89,249.46,
898,249.46,249.64,wat
899,249.64,249.75,zag
900,249.75,249.92,het
901,249.92,250.1,nu
902,250.1,250.41,
903,250.41,250.57,in
904,250.57,250.62,het
905,250.62,251.05,heldere
906,251.05,251.44,water
907,251.44,252.22,
908,252.22,252.38,Het
909,252.38,252.56,zag
910,252.56,252.81,daarin
911,252.81,252.98,zijn
912,252.98,253.27,eigen
913,253.27,253.83,beeltenis
914,253.83,254.5,
915,254.5,254.72,niet
916,254.72,254.92,meer
917,254.92,255.12,die
918,255.12,255.31,van
919,255.31,255.5,een
920,255.5,255.8,loggen
921,255.8,256.0,
922,256.0,256.55,grauwen
923,256.55,256.84,
924,256.84,257.33,leelijken
925,257.33,257.83,vogel
926,257.83,258.23,
927,258.23,258.51,maar
928,258.51,258.95,
929,258.95,259.12,van
930,259.12,259.19,een
931,259.19,259.67,zwaan
932,259.67,261.02,
933,261.02,261.18,Het
934,261.18,261.33,doet
935,261.33,261.37,er
936,261.37,261.52,niet
937,261.52,261.69,toe
938,261.69,261.97,
939,261.97,262.11,door
940,262.11,262.19,een
941,262.19,262.28,
942,262.28,262.52,eend
943,262.52,262.57,
944,262.57,263.11,uitgebroed
945,263.11,263.2,te
946,263.2,263.5,worden
947,263.5,263.93,
948,263.93,264.06499,als
949,264.06499,264.16,men
950,264.16,264.42,maar
951,264.42,264.49,uit
952,264.49,264.58,een
953,264.58,265.2,zwanenei
954,265.2,265.7,gekomen
955,265.7,265.95,is
956,265.95,267.13,
957,267.13,267.23,Het
958,267.23,267.69,gevoelde
959,267.69,267.81,zich
960,267.81,267.86,
961,267.86,268.07,nu
962,268.07,268.14,
963,268.14,268.72,verheugd
964,268.72,268.99,over
965,268.99,269.08,
966,269.08,269.3,al
967,269.3,269.39,den
968,269.39,269.85,nood
969,269.85,269.96,en
970,269.96,270.04,de
971,270.04,270.71,ontberingen
972,270.71,270.84,die
973,270.84,270.92,het
974,270.92,271.48,doorgestaan
975,271.48,271.66,had
976,271.66,272.45,
977,272.45,272.77,Nu
978,272.77,272.84,
979,272.84,273.35,erkende
980,273.35,273.41,
981,273.41,273.48,het
982,273.48,273.71,eerst
983,273.71,274.01,recht
984,274.01,274.34,
985,274.34,274.47,zijn
986,274.47,274.88,geluk
987,274.88,275.28,
988,275.28,275.48,en
989,275.48,275.58,de
990,275.58,276.21,heerlijkheid
991,276.21,276.32,die
992,276.32,276.43,hem
993,276.43,276.93,omringde
994,276.93,277.78,
995,277.78,277.9,--En
996,277.9,277.96,de
997,277.96,278.43,zwanen
998,278.43,278.67,
999,278.67,278.99,zwommen
1000,278.99,279.15,om
1001,279.15,279.3,hem
1002,279.3,279.56,heen
1003,279.56,279.88,
1004,279.88,279.99,en
1005,279.99,280.43,streelden
1006,280.43,280.64,hem
1007,280.64,280.8,met
1008,280.8,280.93,hun
1009,280.93,281.59,snavels
1010,281.59,282.41,
1011,282.41,282.72,Eenige
1012,282.72,283.06,kinderen
1013,283.06,283.36,kwamen
1014,283.36,283.43,den
1015,283.43,283.71,tuin
1016,283.71,284.19,inloopen
1017,284.19,284.67,
1018,284.67,284.76,ze
1019,284.76,285.06,gooiden
1020,285.06,285.44499,brood
1021,285.44499,285.50998,en
1022,285.50998,285.93,gerst
1023,285.93,285.99,in
1024,285.99,286.02,het
1025,286.02,286.34,water
1026,286.34,286.81,
1027,286.81,286.95,en
1028,286.95,286.99,het
1029,286.99,287.04,
1030,287.04,287.43,kleinste
1031,287.43,287.57,riep
1032,287.57,288.58,
1033,288.58,288.75,Daar
1034,288.75,288.87,is
1035,288.87,288.98,een
1036,288.98,289.22,nieuwe
1037,289.22,289.66,zwaan
1038,289.66,290.56,
1039,290.56,290.71,En
1040,290.71,290.78,de
1041,290.78,291.15,andere
1042,291.15,291.2,
1043,291.2,291.61,kinderen
1044,291.61,291.97,jubelden
1045,291.97,292.24,mee
1046,292.24,293.03,
1047,293.03,293.35,Ja
1048,293.35,293.58,
1049,293.58,293.69,er
1050,293.69,293.8,is
1051,293.8,293.84,een
1052,293.84,294.13,nieuwe
1053,294.13,294.92,bijgekomen
1054,294.92,295.75,
1055,295.75,295.87,En
1056,295.87,296.0,zij
1057,296.0,296.07,
1058,296.07,296.41,klapten
1059,296.41,296.61,in
1060,296.61,296.64,de
1061,296.64,297.06,handen
1062,297.06,297.28,
1063,297.28,297.39,en
1064,297.39,297.74,dansten
1065,297.74,297.88,in
1066,297.88,297.92,de
1067,297.92,298.33,rondte
1068,298.33,298.79,
1069,298.79,299.01,liepen
1070,299.01,299.22,naar
1071,299.22,299.28,hun
1072,299.28,299.62,ouders
1073,299.62,299.76,toe
1074,299.76,300.07,
1075,300.07,300.17,en
1076,300.17,300.2,er
1077,300.2,300.32,werd
1078,300.32,300.4,
1079,300.4,300.78,brood
1080,300.78,300.83,
1081,300.83,300.97,en
1082,300.97,301.2,koek
1083,301.2,301.28,in
1084,301.28,301.36,het
1085,301.36,301.63,water
