phonemes,phoneme_onset,phoneme_offset,words,word_onset,word_offset
y,80.28,80.43,uni,80.28,80.69
n,80.43,80.53,uni,80.28,80.69
i,80.53,80.69,uni,80.28,80.69
a,80.69,80.72,À,80.69,80.72
?,80.72,81.62,onze,80.72,82.1
o~,81.62,81.97,onze,80.72,82.1
z,81.97,82.1,onze,80.72,82.1
9,82.1,82.15,heures,82.1,82.21
R,82.15,82.21,heures,82.1,82.21
e,82.45,82.54,et,82.45,82.54
d,82.54,82.57,demie,82.54,82.95
m,82.57,82.65,demie,82.54,82.95
i,82.65,82.95,demie,82.54,82.95
n,83.35,83.43,nous,83.35,83.53
u,83.43,83.46,nous,83.35,83.53
z,83.46,83.53,nous,83.35,83.53
d,83.53,83.56,dirigeant,83.53,84.02
i,83.56,83.62,dirigeant,83.53,84.02
R,83.62,83.65,dirigeant,83.53,84.02
i,83.65,83.73,dirigeant,83.53,84.02
Z,83.73,83.83,dirigeant,83.53,84.02
a~,83.83,84.02,dirigeant,83.53,84.02
t,84.02,84.09,toujours,84.02,84.44
u,84.09,84.17,toujours,84.02,84.44
Z,84.17,84.27,toujours,84.02,84.44
u,84.27,84.44,toujours,84.02,84.44
v,84.44,84.51,vers,84.44,84.65
E,84.51,84.56,vers,84.44,84.65
R,84.56,84.65,vers,84.44,84.65
l,84.65,84.68,le,84.65,84.77
@,84.68,84.77,le,84.65,84.77
s,84.77,84.96,sud,84.77,85.23
y,84.96,85.2,sud,84.77,85.23
d,85.2,85.23,sud,84.77,85.23
u,85.6,85.64,ou,85.6,85.64
a,85.64,85.81,à,85.64,85.81
p,85.81,85.87,peu,85.81,86.01
2,85.87,86.01,peu,85.81,86.01
p,86.01,86.06,près,86.01,86.42
R,86.06,86.15,près,86.01,86.42
E,86.15,86.42,près,86.01,86.42
n,86.78,86.82,nous,86.78,87.0
u,86.82,86.9,nous,86.78,87.0
z,86.9,87.0,nous,86.78,87.0
a,87.0,87.09,aperçûmes,87.0,87.55
p,87.09,87.17,aperçûmes,87.0,87.55
E,87.17,87.25,aperçûmes,87.0,87.55
R,87.25,87.29,aperçûmes,87.0,87.55
s,87.29,87.47,aperçûmes,87.0,87.55
y,87.47,87.52,aperçûmes,87.0,87.55
m,87.52,87.55,aperçûmes,87.0,87.55
p,87.72,87.78,pour,87.72,87.87
u,87.78,87.87,pour,87.72,87.87
l,87.87,87.9,la,87.87,88.01
a,87.9,88.01,la,87.87,88.01
p,88.01,88.06,première,88.01,88.43
R,88.06,88.19,première,88.01,88.43
@,88.19,88.26,première,88.01,88.43
m,88.26,88.31,première,88.01,88.43
j,88.31,88.37,première,88.01,88.43
E,88.37,88.4,première,88.01,88.43
R,88.4,88.43,première,88.01,88.43
f,88.43,88.6,fois,88.43,88.76
w,88.6,88.66,fois,88.43,88.76
a,88.66,88.76,fois,88.43,88.76
l,88.76,88.84,le,88.76,88.93
@,88.84,88.93,le,88.76,88.93
k,88.93,88.99,canal,88.93,89.35
a,88.99,89.1,canal,88.93,89.35
n,89.1,89.13,canal,88.93,89.35
a,89.13,89.32,canal,88.93,89.35
l,89.32,89.35,canal,88.93,89.35
d,89.35,89.4,de,89.35,89.46
@,89.4,89.46,de,89.35,89.46
b,89.52,89.55,Bristol,89.52,90.23
R,89.55,89.58,Bristol,89.52,90.23
i,89.58,89.67,Bristol,89.52,90.23
s,89.67,89.86,Bristol,89.52,90.23
t,89.86,89.91,Bristol,89.52,90.23
O,89.91,90.12,Bristol,89.52,90.23
l,90.12,90.23,Bristol,89.52,90.23
e,90.77,90.92,et,90.77,90.92
k,90.92,91.01,quinze,90.92,91.27
e~,91.01,91.17,quinze,90.92,91.27
z,91.17,91.27,quinze,90.92,91.27
m,91.27,91.34,minutes,91.27,91.64
i,91.34,91.41,minutes,91.27,91.64
n,91.41,91.46,minutes,91.27,91.64
y,91.46,91.6,minutes,91.27,91.64
t,91.6,91.64,minutes,91.27,91.64
a,91.64,91.82,après,91.64,92.29
p,91.82,91.86,après,91.64,92.29
R,91.86,91.97,après,91.64,92.29
E,91.97,92.29,après,91.64,92.29
l,92.54,92.59,la,92.54,92.71
a,92.59,92.71,la,92.54,92.71
l,92.71,92.74,ligne,92.71,93.14
i,92.74,93.11,ligne,92.71,93.14
J,93.11,93.14,ligne,92.71,93.14
d,93.14,93.17,des,93.14,93.29
e,93.17,93.29,des,93.14,93.29
b,93.29,93.32,brisants,93.29,93.82
R,93.32,93.38,brisants,93.29,93.82
i,93.38,93.49,brisants,93.29,93.82
z,93.49,93.63,brisants,93.29,93.82
a~,93.63,93.82,brisants,93.29,93.82
d,93.82,93.86,de,93.82,93.91
@,93.86,93.91,de,93.82,93.91
l,93.91,93.97,la,93.91,94.06
a,93.97,94.06,la,93.91,94.06
k,94.11,94.23,côte,94.11,94.54
o,94.23,94.42,côte,94.11,94.54
t,94.42,94.54,côte,94.11,94.54
a,94.82,95.0,apparut,94.82,95.33
p,95.0,95.04,apparut,94.82,95.33
a,95.04,95.16,apparut,94.82,95.33
R,95.16,95.22,apparut,94.82,95.33
y,95.22,95.33,apparut,94.82,95.33
b,95.4,95.43,brusquement,95.4,96.28499
R,95.43,95.52,brusquement,95.4,96.28499
y,95.52,95.57,brusquement,95.4,96.28499
s,95.57,95.73,brusquement,95.4,96.28499
k,95.73,95.8,brusquement,95.4,96.28499
m,95.8,96.0,brusquement,95.4,96.28499
a~,96.0,96.28499,brusquement,95.4,96.28499
o,96.28499,96.42998,au-dessous,96.28499,96.91
d,96.42998,96.51,au-dessous,96.28499,96.91
@,96.51,96.59,au-dessous,96.28499,96.91
s,96.59,96.74,au-dessous,96.28499,96.91
u,96.74,96.91,au-dessous,96.28499,96.91
d,96.91,96.94,de,96.91,97.0
@,96.94,97.0,de,96.91,97.0
n,97.05,97.21,nous,97.05,97.31
u,97.21,97.31,nous,97.05,97.31
e,97.8,97.94,et,97.8,97.94
n,97.94,98.01,nous,97.94,98.13
u,98.01,98.13,nous,97.94,98.13
m,98.13,98.17,marchâmes,98.13,98.71
a,98.17,98.3,marchâmes,98.13,98.71
R,98.3,98.36,marchâmes,98.13,98.71
S,98.36,98.49,marchâmes,98.13,98.71
A,98.49,98.66,marchâmes,98.13,98.71
m,98.66,98.71,marchâmes,98.13,98.71
R,98.71,98.79,rondement,98.71,99.3
o~,98.79,99.05,rondement,98.71,99.3
d,99.05,99.13,rondement,98.71,99.3
m,99.13,99.19,rondement,98.71,99.3
a~,99.19,99.3,rondement,98.71,99.3
o,99.36,99.48,au-dessus,99.36,99.91
d,99.48,99.58,au-dessus,99.36,99.91
@,99.58,99.63,au-dessus,99.36,99.91
s,99.63,99.79,au-dessus,99.36,99.91
y,99.79,99.91,au-dessus,99.36,99.91
d,99.91,99.96,de,99.91,99.96
l,100.01,100.06,la,100.01,100.18
a,100.06,100.18,la,100.01,100.18
m,100.18,100.27,mer,100.18,100.52
E,100.27,100.49,mer,100.18,100.52
R,100.49,100.52,mer,100.18,100.52
n,101.32,101.36,Nous,101.32,101.44
u,101.36,101.44,Nous,101.32,101.44
R,101.44,101.51,résolûmes,101.44,102.08
e,101.51,101.63,résolûmes,101.44,102.08
z,101.63,101.72,résolûmes,101.44,102.08
o,101.72,101.78,résolûmes,101.44,102.08
l,101.78,101.86,résolûmes,101.44,102.08
y,101.86,102.04,résolûmes,101.44,102.08
m,102.04,102.08,résolûmes,101.44,102.08
a,102.08,102.22,alors,102.08,102.43
l,102.22,102.29,alors,102.08,102.43
O,102.29,102.4,alors,102.08,102.43
R,102.4,102.43,alors,102.08,102.43
d,102.48,102.59,de,102.48,102.59
l,102.59,102.65,lâcher,102.59,103.06
a,102.65,102.77,lâcher,102.59,103.06
S,102.77,102.95,lâcher,102.59,103.06
e,102.95,103.06,lâcher,102.59,103.06
a,103.06,103.19,assez,103.06,103.43
s,103.19,103.34,assez,103.06,103.43
e,103.34,103.43,assez,103.06,103.43
d,103.43,103.5,de,103.43,103.5
g,103.58,103.7,gaz,103.58,104.02
a,103.7,103.99,gaz,103.58,104.02
z,103.99,104.02,gaz,103.58,104.02
p,104.36,104.41,pour,104.36,104.5
u,104.41,104.46,pour,104.36,104.5
R,104.46,104.5,pour,104.36,104.5
l,104.5,104.56,laisser,104.5,104.88499
E,104.56,104.65,laisser,104.5,104.88499
s,104.65,104.79,laisser,104.5,104.88499
e,104.79,104.88499,laisser,104.5,104.88499
n,104.88499,104.98998,notre,104.88499,105.19
o,104.98998,105.06,notre,104.88499,105.19
t,105.06,105.13,notre,104.88499,105.19
R,105.13,105.19,notre,104.88499,105.19
g,105.26,105.33,guide-rope,105.26,105.99
i,105.33,105.51,guide-rope,105.26,105.99
d,105.51,105.56,guide-rope,105.26,105.99
R,105.56,105.66,guide-rope,105.26,105.99
O,105.66,105.94,guide-rope,105.26,105.99
p,105.94,105.99,guide-rope,105.26,105.99
t,106.32,106.38,traîner,106.32,106.83
R,106.38,106.44,traîner,106.32,106.83
a,106.44,106.47,traîner,106.32,106.83
i,106.47,106.64,traîner,106.32,106.83
n,106.64,106.7,traîner,106.32,106.83
e,106.7,106.83,traîner,106.32,106.83
d,106.83,106.88,dans,106.83,107.09
a~,106.88,107.09,dans,106.83,107.09
l,107.09,107.12,l,107.09,107.12
o,107.12,107.27,eau,107.12,107.27
a,107.27,107.38,avec,107.27,107.54
v,107.38,107.42,avec,107.27,107.54
E,107.42,107.47,avec,107.27,107.54
k,107.47,107.54,avec,107.27,107.54
l,107.54,107.62,les,107.54,107.69
e,107.62,107.69,les,107.54,107.69
b,107.69,107.75,bouées,107.69,108.02
u,107.75,107.91,bouées,107.69,108.02
e,107.91,108.02,bouées,107.69,108.02
a,108.08,108.21,attenantes,108.08,108.84
t,108.21,108.35,attenantes,108.08,108.84
n,108.35,108.53,attenantes,108.08,108.84
a~,108.53,108.78,attenantes,108.08,108.84
t,108.78,108.84,attenantes,108.08,108.84
s,109.48,109.6,Cela,109.48,109.87
@,109.6,109.67,Cela,109.48,109.87
l,109.67,109.74,Cela,109.48,109.87
a,109.74,109.87,Cela,109.48,109.87
f,109.93,109.99,fut,109.93,110.08
y,109.99,110.08,fut,109.93,110.08
f,110.08,110.23,fait,110.08,110.39
E,110.23,110.39,fait,110.08,110.39
a,110.39,110.45,à,110.39,110.45
l,110.45,110.49,la,110.45,110.59
a,110.49,110.59,la,110.45,110.59
m,110.59,110.65,minute,110.59,111.08
i,110.65,110.74,minute,110.59,111.08
n,110.74,110.82,minute,110.59,111.08
y,110.82,110.97,minute,110.59,111.08
t,110.97,111.08,minute,110.59,111.08
e,111.72,111.83,et,111.72,111.83
n,111.83,111.89,nous,111.83,111.99
u,111.89,111.99,nous,111.83,111.99
k,111.99,112.09,commençâmes,111.99,112.74
o,112.09,112.2,commençâmes,111.99,112.74
m,112.2,112.23,commençâmes,111.99,112.74
a~,112.23,112.39,commençâmes,111.99,112.74
s,112.39,112.53,commençâmes,111.99,112.74
A,112.53,112.69,commençâmes,111.99,112.74
m,112.69,112.74,commençâmes,111.99,112.74
a,112.74,112.86,à,112.74,112.86
d,112.86,112.89,descendre,112.86,113.41
E,112.89,112.96,descendre,112.86,113.41
s,112.96,113.12,descendre,112.86,113.41
a~,113.12,113.3,descendre,112.86,113.41
d,113.3,113.33,descendre,112.86,113.41
R,113.33,113.41,descendre,112.86,113.41
g,113.48,113.52,graduellement,113.48,114.3
R,113.52,113.55,graduellement,113.48,114.3
a,113.55,113.66,graduellement,113.48,114.3
d,113.66,113.71,graduellement,113.48,114.3
y,113.71,113.84,graduellement,113.48,114.3
E,113.84,114.0,graduellement,113.48,114.3
l,114.0,114.03,graduellement,113.48,114.3
m,114.03,114.1,graduellement,113.48,114.3
a~,114.1,114.3,graduellement,113.48,114.3
o,114.8,114.95,Au,114.8,114.95
b,114.95,114.99,bout,114.95,115.14
u,114.99,115.14,bout,114.95,115.14
d,115.14,115.27,de,115.14,115.34
@,115.27,115.34,de,115.14,115.34
v,115.34,115.38,vingt,115.34,115.52
e~,115.38,115.52,vingt,115.34,115.52
m,115.52,115.58,minutes,115.52,115.93
i,115.58,115.68,minutes,115.52,115.93
n,115.68,115.72,minutes,115.52,115.93
y,115.72,115.88,minutes,115.52,115.93
t,115.88,115.93,minutes,115.52,115.93
a~,115.93,116.06,environ,115.93,116.58
v,116.06,116.12,environ,115.93,116.58
i,116.12,116.22,environ,115.93,116.58
R,116.22,116.27,environ,115.93,116.58
o~,116.27,116.53,environ,115.93,116.58
t,116.53,116.58,environ,115.93,116.58
n,116.8,116.91,notre,116.8,117.16
o,116.91,116.95,notre,116.8,117.16
t,116.95,117.1,notre,116.8,117.16
R,117.1,117.16,notre,116.8,117.16
p,117.16,117.2,première,117.16,117.61
R,117.2,117.31,première,117.16,117.61
m,117.31,117.38,première,117.16,117.61
j,117.38,117.53,première,117.16,117.61
E,117.53,117.58,première,117.16,117.61
R,117.58,117.61,première,117.16,117.61
b,117.66,117.7,bouée,117.66,118.12
u,117.7,117.89,bouée,117.66,118.12
e,117.89,118.12,bouée,117.66,118.12
t,118.12,118.17,toucha,118.12,118.63
u,118.17,118.25,toucha,118.12,118.63
S,118.25,118.48,toucha,118.12,118.63
a,118.48,118.63,toucha,118.12,118.63
e,119.16,119.24,et,119.16,119.24
o,119.24,119.41,au,119.24,119.41
p,119.41,119.48,plongeon,119.41,119.96
l,119.48,119.53,plongeon,119.41,119.96
o~,119.53,119.67,plongeon,119.41,119.96
Z,119.67,119.76,plongeon,119.41,119.96
o~,119.76,119.96,plongeon,119.41,119.96
d,119.96,120.06,de,119.96,120.1
@,120.06,120.1,de,119.96,120.1
l,120.1,120.15,la,120.1,120.25
a,120.15,120.25,la,120.1,120.25
s,120.25,120.39,seconde,120.25,120.94
@,120.39,120.48,seconde,120.25,120.94
g,120.48,120.57,seconde,120.25,120.94
o~,120.57,120.84,seconde,120.25,120.94
d,120.84,120.94,seconde,120.25,120.94
n,121.23,121.28,nous,121.23,121.36
u,121.28,121.36,nous,121.23,121.36
R,121.36,121.41,restâmes,121.36,121.98
E,121.41,121.54,restâmes,121.36,121.98
s,121.54,121.68,restâmes,121.36,121.98
t,121.68,121.73,restâmes,121.36,121.98
A,121.73,121.92,restâmes,121.36,121.98
m,121.92,121.98,restâmes,121.36,121.98
a,121.98,122.08,à,121.98,122.08
y,122.08,122.2,une,122.08,122.24
n,122.2,122.24,une,122.08,122.24
e,122.24,122.37,élévation,122.24,122.98
l,122.37,122.4,élévation,122.24,122.98
e,122.4,122.52,élévation,122.24,122.98
v,122.52,122.56,élévation,122.24,122.98
a,122.56,122.68,élévation,122.24,122.98
s,122.68,122.82,élévation,122.24,122.98
j,122.82,122.87,élévation,122.24,122.98
o~,122.87,122.98,élévation,122.24,122.98
f,122.98,123.12,fixe,122.98,123.55
i,123.12,123.27,fixe,122.98,123.55
k,123.27,123.33,fixe,122.98,123.55
s,123.33,123.55,fixe,122.98,123.55
n,124.28,124.31,Nous,124.28,124.45
u,124.31,124.34,Nous,124.28,124.45
z,124.34,124.45,Nous,124.28,124.45
e,124.45,124.59,étions,124.45,124.85
t,124.59,124.63,étions,124.45,124.85
j,124.63,124.67,étions,124.45,124.85
o~,124.67,124.85,étions,124.45,124.85
t,124.85,124.93,tous,124.85,125.2
u,124.93,125.05,tous,124.85,125.2
s,125.05,125.2,tous,124.85,125.2
t,125.2,125.27,très-inquiets,125.2,126.16
R,125.27,125.32,très-inquiets,125.2,126.16
E,125.32,125.47,très-inquiets,125.2,126.16
e~,125.47,125.68,très-inquiets,125.2,126.16
k,125.68,125.82,très-inquiets,125.2,126.16
i,125.82,126.01,très-inquiets,125.2,126.16
E,126.01,126.16,très-inquiets,125.2,126.16
d,126.43,126.48,de,126.43,126.48
v,126.48,126.51,vérifier,126.48,127.16
e,126.51,126.56,vérifier,126.48,127.16
R,126.56,126.59,vérifier,126.48,127.16
i,126.59,126.87,vérifier,126.48,127.16
f,126.87,126.97,vérifier,126.48,127.16
i,126.97,127.06,vérifier,126.48,127.16
e,127.06,127.16,vérifier,126.48,127.16
l,127.16,127.19,l,127.16,127.19
e,127.19,127.29,efficacité,127.19,128.05
f,127.29,127.35,efficacité,127.19,128.05
i,127.35,127.48,efficacité,127.19,128.05
k,127.48,127.51,efficacité,127.19,128.05
a,127.51,127.62,efficacité,127.19,128.05
s,127.62,127.72,efficacité,127.19,128.05
i,127.72,127.83,efficacité,127.19,128.05
t,127.83,127.9,efficacité,127.19,128.05
e,127.9,128.05,efficacité,127.19,128.05
d,128.05,128.08,du,128.05,128.13
y,128.08,128.13,du,128.05,128.13
g,128.13,128.21,gouvernail,128.13,128.93
u,128.21,128.34,gouvernail,128.13,128.93
v,128.34,128.37,gouvernail,128.13,128.93
E,128.37,128.53,gouvernail,128.13,128.93
R,128.53,128.57,gouvernail,128.13,128.93
n,128.57,128.64,gouvernail,128.13,128.93
a,128.64,128.86,gouvernail,128.13,128.93
j,128.86,128.93,gouvernail,128.13,128.93
e,128.93,129.07,et,128.93,129.07
d,129.16,129.26,de,129.16,129.3
@,129.26,129.3,de,129.16,129.3
l,129.3,129.38,la,129.3,129.54
a,129.38,129.54,la,129.3,129.54
v,129.54,129.59,vis,129.54,129.82
i,129.59,129.82,vis,129.54,129.82
e,130.45,130.55,et,130.45,130.55
n,130.55,130.58,nous,130.55,130.61
u,130.58,130.61,nous,130.55,130.61
l,130.61,130.7,les,130.61,130.73
e,130.7,130.73,les,130.61,130.73
m,130.73,130.76,mîmes,130.73,130.99
i,130.76,130.89,mîmes,130.73,130.99
m,130.89,130.99,mîmes,130.73,130.99
i,130.99,131.4,immédiatement,130.99,132.23
m,131.4,131.43,immédiatement,130.99,132.23
m,131.43,131.48,immédiatement,130.99,132.23
e,131.48,131.61,immédiatement,130.99,132.23
d,131.61,131.64,immédiatement,130.99,132.23
j,131.64,131.72,immédiatement,130.99,132.23
a,131.72,131.77,immédiatement,130.99,132.23
t,131.77,131.97,immédiatement,130.99,132.23
m,131.97,132.01,immédiatement,130.99,132.23
a~,132.01,132.23,immédiatement,130.99,132.23
a~,132.52,132.67,en,132.52,132.67
R,132.67,132.71,réquisition,132.67,133.54
e,132.71,132.83,réquisition,132.67,133.54
k,132.83,132.92,réquisition,132.67,133.54
i,132.92,133.01,réquisition,132.67,133.54
z,133.01,133.09,réquisition,132.67,133.54
i,133.09,133.17,réquisition,132.67,133.54
s,133.17,133.3,réquisition,132.67,133.54
j,133.3,133.37,réquisition,132.67,133.54
o~,133.37,133.54,réquisition,132.67,133.54
d,133.54,133.59,dans,133.54,133.7
a~,133.59,133.7,dans,133.54,133.7
l,133.7,133.75,le,133.7,133.84
@,133.75,133.84,le,133.7,133.84
b,133.84,133.9,but,133.84,134.15
y,133.9,134.11,but,133.84,134.15
t,134.11,134.15,but,133.84,134.15
d,134.34,134.37,de,134.34,134.37
d,134.37,134.42,déterminer,134.37,135.1
e,134.42,134.57,déterminer,134.37,135.1
t,134.57,134.61,déterminer,134.37,135.1
E,134.61,134.7,déterminer,134.37,135.1
R,134.7,134.74,déterminer,134.37,135.1
m,134.74,134.83,déterminer,134.37,135.1
i,134.83,134.91,déterminer,134.37,135.1
n,134.91,135.0,déterminer,134.37,135.1
e,135.0,135.1,déterminer,134.37,135.1
d,135.1,135.16,davantage,135.1,135.95
a,135.16,135.28,davantage,135.1,135.95
v,135.28,135.34,davantage,135.1,135.95
a~,135.34,135.56,davantage,135.1,135.95
t,135.56,135.61,davantage,135.1,135.95
a,135.61,135.9,davantage,135.1,135.95
Z,135.9,135.95,davantage,135.1,135.95
n,136.3,136.38,notre,136.3,136.57
o,136.38,136.42,notre,136.3,136.57
t,136.42,136.57,notre,136.3,136.57
R,136.57,136.72,route,136.57,136.95
u,136.72,136.92,route,136.57,136.95
t,136.92,136.95,route,136.57,136.95
v,136.95,137.02,vers,136.95,137.2
E,137.02,137.16,vers,136.95,137.2
R,137.16,137.2,vers,136.95,137.2
l,137.2,137.26,l,137.2,137.26
E,137.26,137.43,est,137.26,137.58
z,137.43,137.58,est,137.26,137.58
e,137.95,138.06,et,137.95,138.06
d,138.06,138.15,de,138.06,138.22
@,138.15,138.22,de,138.06,138.22
m,138.22,138.3,mettre,138.22,138.59
E,138.3,138.43,mettre,138.22,138.59
t,138.43,138.51,mettre,138.22,138.59
R,138.51,138.59,mettre,138.22,138.59
l,138.59,138.69,le,138.59,138.8
@,138.69,138.8,le,138.59,138.8
k,138.8,138.86,cap,138.8,139.02
a,138.86,138.98,cap,138.8,139.02
p,138.98,139.02,cap,138.8,139.02
s,139.08,139.21,sur,139.08,139.29
y,139.21,139.29,sur,139.08,139.29
p,139.36,139.44,Paris,139.36,139.82
a,139.44,139.56,Paris,139.36,139.82
R,139.56,139.63,Paris,139.36,139.82
i,139.63,139.82,Paris,139.36,139.82
o,140.94,141.09,Au,140.94,141.09
m,141.09,141.13,moyen,141.09,141.43
w,141.13,141.2,moyen,141.09,141.43
a,141.2,141.24,moyen,141.09,141.43
j,141.24,141.27,moyen,141.09,141.43
e~,141.27,141.43,moyen,141.09,141.43
d,141.43,141.5,du,141.43,141.57
y,141.5,141.57,du,141.43,141.57
g,141.57,141.61,gouvernail,141.57,142.3
u,141.61,141.74,gouvernail,141.57,142.3
v,141.74,141.79,gouvernail,141.57,142.3
E,141.79,141.86,gouvernail,141.57,142.3
R,141.86,141.95,gouvernail,141.57,142.3
n,141.95,142.03,gouvernail,141.57,142.3
a,142.03,142.27,gouvernail,141.57,142.3
j,142.27,142.3,gouvernail,141.57,142.3
n,142.7,142.77,nous,142.7,142.96
u,142.77,142.81,nous,142.7,142.96
z,142.81,142.96,nous,142.7,142.96
e,142.96,143.01,effectuâmes,142.96,143.7
f,143.01,143.07,effectuâmes,142.96,143.7
E,143.07,143.18,effectuâmes,142.96,143.7
k,143.18,143.25,effectuâmes,142.96,143.7
t,143.25,143.32,effectuâmes,142.96,143.7
y,143.32,143.45,effectuâmes,142.96,143.7
A,143.45,143.66,effectuâmes,142.96,143.7
m,143.66,143.7,effectuâmes,142.96,143.7
a,143.7,143.81,à,143.7,143.81
l,143.81,143.88,l,143.81,143.88
e~,143.94,143.98,instant,143.94,144.36
s,143.98,144.15,instant,143.94,144.36
t,144.15,144.2,instant,143.94,144.36
a~,144.2,144.36,instant,143.94,144.36
l,144.36,144.39,le,144.36,144.45
@,144.39,144.45,le,144.36,144.45
S,144.45,144.59,changement,144.45,144.97
a~,144.59,144.76,changement,144.45,144.97
Z,144.76,144.81,changement,144.45,144.97
m,144.81,144.87,changement,144.45,144.97
a~,144.87,144.97,changement,144.45,144.97
n,144.97,145.05,nécessaire,144.97,145.67
e,145.05,145.13,nécessaire,144.97,145.67
s,145.13,145.24,nécessaire,144.97,145.67
E,145.24,145.31,nécessaire,144.97,145.67
s,145.31,145.49,nécessaire,144.97,145.67
E,145.49,145.64,nécessaire,144.97,145.67
R,145.64,145.67,nécessaire,144.97,145.67
d,145.72,145.81,de,145.72,145.81
d,145.81,145.91,direction,145.81,146.65
i,145.91,145.99,direction,145.81,146.65
R,145.99,146.03,direction,145.81,146.65
E,146.03,146.12,direction,145.81,146.65
k,146.12,146.15,direction,145.81,146.65
s,146.15,146.33,direction,145.81,146.65
j,146.33,146.4,direction,145.81,146.65
o~,146.4,146.65,direction,145.81,146.65
e,147.23,147.35,et,147.23,147.35
n,147.35,147.44,notre,147.35,147.65
o,147.44,147.52,notre,147.35,147.65
t,147.52,147.58,notre,147.35,147.65
R,147.58,147.65,notre,147.35,147.65
R,147.65,147.84,route,147.65,148.09
u,147.84,148.05,route,147.65,148.09
t,148.05,148.09,route,147.65,148.09
s,148.42,148.51,se,148.42,148.56
@,148.51,148.56,se,148.42,148.56
t,148.61,148.65,trouva,148.61,149.0
R,148.65,148.72,trouva,148.61,149.0
u,148.72,148.79,trouva,148.61,149.0
v,148.79,148.85,trouva,148.61,149.0
a,148.85,149.0,trouva,148.61,149.0
p,149.0,149.07,presque,149.0,149.55
R,149.07,149.13,presque,149.0,149.55
E,149.13,149.23,presque,149.0,149.55
s,149.23,149.39,presque,149.0,149.55
k,149.39,149.48,presque,149.0,149.55
@,149.48,149.55,presque,149.0,149.55
a,149.55,149.99,à,149.55,149.99
a~,149.99,150.05,angle,149.99,150.15
g,150.05,150.08,angle,149.99,150.15
l,150.08,150.15,angle,149.99,150.15
d,150.24,150.27,droit,150.24,150.59
R,150.27,150.33,droit,150.24,150.59
w,150.33,150.44,droit,150.24,150.59
a,150.44,150.59,droit,150.24,150.59
a,150.59,150.62,avec,150.59,150.85
v,150.62,150.68,avec,150.59,150.85
E,150.68,150.74,avec,150.59,150.85
k,150.74,150.85,avec,150.59,150.85
l,150.85,150.9,le,150.85,150.99
@,150.9,150.99,le,150.85,150.99
v,150.99,151.08,vent,150.99,151.39
a~,151.08,151.39,vent,150.99,151.39
p,151.92,151.97,puis,151.92,152.37
H,151.97,152.07,puis,151.92,152.37
i,152.07,152.37,puis,151.92,152.37
n,152.63,152.71,nous,152.63,152.79
u,152.71,152.79,nous,152.63,152.79
m,152.79,152.89,mîmes,152.79,153.12
i,152.89,153.09,mîmes,152.79,153.12
m,153.09,153.12,mîmes,152.79,153.12
a~,153.12,153.33,en,153.12,153.33
m,153.33,153.37,mouvement,153.33,153.81
u,153.37,153.47,mouvement,153.33,153.81
v,153.47,153.6,mouvement,153.33,153.81
m,153.6,153.64,mouvement,153.33,153.81
a~,153.64,153.81,mouvement,153.33,153.81
l,153.81,153.85,le,153.81,153.85
R,153.85,154.01,ressort,153.85,154.42
@,154.01,154.05,ressort,153.85,154.42
s,154.05,154.2,ressort,153.85,154.42
O,154.2,154.42,ressort,153.85,154.42
d,154.42,154.47,de,154.42,154.5
@,154.47,154.5,de,154.42,154.5
l,154.5,154.56,la,154.5,154.68
a,154.56,154.68,la,154.5,154.68
v,154.73,154.77,vis,154.73,154.9
i,154.77,154.9,vis,154.73,154.9
e,154.9,154.94,et,154.9,155.14
z,154.94,155.14,et,154.9,155.14
n,155.71,155.79,nous,155.71,155.88
u,155.79,155.88,nous,155.71,155.88
f,155.88,156.0,fûmes,155.88,156.24
y,156.0,156.19,fûmes,155.88,156.24
m,156.19,156.24,fûmes,155.88,156.24
R,156.24,156.3,ravis,156.24,156.67
a,156.3,156.45,ravis,156.24,156.67
v,156.45,156.53,ravis,156.24,156.67
i,156.53,156.67,ravis,156.24,156.67
d,156.67,156.72,de,156.67,156.8
@,156.72,156.8,de,156.67,156.8
v,156.8,156.9,voir,156.8,157.31
w,156.9,157.02,voir,156.8,157.31
a,157.02,157.19,voir,156.8,157.31
R,157.19,157.31,voir,156.8,157.31
k,157.59,157.65,qu'elle,157.59,157.73499
E,157.65,157.73499,qu'elle,157.59,157.73499
n,157.73499,157.81998,nous,157.73499,157.95
u,157.81998,157.95,nous,157.73499,157.95
p,157.95,158.01,portait,157.95,158.42
O,158.01,158.09,portait,157.95,158.42
R,158.09,158.19,portait,157.95,158.42
t,158.19,158.23,portait,157.95,158.42
E,158.23,158.42,portait,157.95,158.42
d,158.42,158.48,docilement,158.42,159.07
o,158.48,158.54,docilement,158.42,159.07
s,158.54,158.68,docilement,158.42,159.07
i,158.68,158.83,docilement,158.42,159.07
l,158.83,158.87,docilement,158.42,159.07
m,158.87,158.92,docilement,158.42,159.07
a~,158.92,159.07,docilement,158.42,159.07
d,159.07,159.13,dans,159.07,159.18
a~,159.13,159.18,dans,159.07,159.18
l,159.18,159.25,le,159.18,159.31
@,159.25,159.31,le,159.18,159.31
s,159.31,159.47,sens,159.31,159.74
a~,159.47,159.64,sens,159.31,159.74
s,159.64,159.74,sens,159.31,159.74
v,159.74,159.8,voulu,159.74,160.14
u,159.8,159.9,voulu,159.74,160.14
l,159.9,159.96,voulu,159.74,160.14
