phonemes;phoneme_onset;phoneme_offset;words;word_onset;word_offset;cohort_entropy;cohort_surprisal;word_freq;word_entropy_GPT;word_number;entropy_class;word_freq_log
A;5.59;5.63;kwam;5.53;5.66;0.014450638;1.087939991;478.8538;9.150199;13;1;8.90344144
m;5.63;5.66;kwam;5.53;5.66;0.007334446;0.303315864;478.8538;9.150199;13;1;8.90344144
Ei;5.66;5.74;hij;5.66;5.74;4.483571099;9.259177357;8875.7405;9.388377;14;1;13.11565177
b;5.74;5.8;bij;5.74;5.94;4.483571099;4.642635154;2465.937;9.39349;15;1;11.26792023
Ei;5.8;5.94;bij;5.74;5.94;0.194634275;4.895575049;2465.937;9.39349;15;1;11.26792023
@;5.94;5.98;een;5.94;5.98;4.483571099;5.103190997;17972.179;8.931174;16;1;14.13347772
A;5.98;6.1;anderen;5.98;6.26;4.483571099;5.342409176;171.7837;9.246148;17;1;7.42444934
n;6.1;6.13;anderen;5.98;6.26;0.135766766;2.931452982;171.7837;9.246148;17;1;7.42444934
d;6.13;6.16;anderen;5.98;6.26;0.021551101;0.184667702;171.7837;9.246148;17;1;7.42444934
@;6.16;6.19;anderen;5.98;6.26;0.019444919;0.205342006;171.7837;9.246148;17;1;7.42444934
r;6.19;6.22;anderen;5.98;6.26;0.01656154;0.033124188;171.7837;9.246148;17;1;7.42444934
@;6.22;6.26;anderen;5.98;6.26;0.016729143;1.205996553;171.7837;9.246148;17;1;7.42444934
k;6.26;6.36;kolenbrander;6.26;7.07;4.483571099;4.803206421;1.03E-06;7.3087635;18;-1;9.5269
o:;6.36;6.51;kolenbrander;6.26;7.07;0.181988476;4.436768801;1.03E-06;7.3087635;18;-1;9.5269
l;6.51;6.54;kolenbrander;6.26;7.07;0.012561897;3.260661637;1.03E-06;7.3087635;18;-1;9.5269
@;6.54;6.57;kolenbrander;6.26;7.07;0.002101678;3.398155561;1.03E-06;7.3087635;18;-1;9.5269
b;6.57;6.65;kolenbrander;6.26;7.07;0.000874166;5.309196456;1.03E-06;7.3087635;18;-1;9.5269
r;6.65;6.69;kolenbrander;6.26;7.07;0.000800694;5.288783039;1.03E-06;7.3087635;18;-1;9.5269
A;6.69;6.82;kolenbrander;6.26;7.07;0.000798962;5.285402219;1.03E-06;7.3087635;18;-1;9.5269
n;6.82;6.87;kolenbrander;6.26;7.07;0.000798962;5.285402219;1.03E-06;7.3087635;18;-1;9.5269
d;6.87;6.95;kolenbrander;6.26;7.07;0.000798962;5.285402219;1.03E-06;7.3087635;18;-1;9.5269
@;6.95;7.07;kolenbrander;6.26;7.07;0.000798962;5.285402219;1.03E-06;7.3087635;18;-1;9.5269
d;7.07;7.13;die;7.07;7.18;4.483571099;3.345837716;7204.3257;9.835343;19;1;12.81464769
i;7.13;7.18;die;7.07;7.18;0.226780069;4.88473869;7204.3257;9.835343;19;1;12.81464769
b;7.18;7.25;bij;7.18;7.46;4.483571099;4.642635154;2465.937;9.775517;20;1;11.26792023
Ei;7.25;7.46;bij;7.18;7.46;0.194634275;4.895575049;2465.937;9.775517;20;1;11.26792023
t;7.46;7.5;het;7.46;7.5;4.483571099;5.057095733;24431.9717;9.113726;21;1;14.57648268
f;7.5;7.6;vuur;7.5;7.72;4.483571099;7.950002851;100.573;8.749955;22;1;6.652099239
y;7.6;7.69;vuur;7.5;7.72;0.040921709;7.561261287;100.573;8.749955;22;1;6.652099239
r;7.69;7.72;vuur;7.5;7.72;0.001085829;3.413813553;100.573;8.749955;22;1;6.652099239
z;7.72;7.79;zijn;7.72;7.85;4.483571099;4.235657498;7968.2279;8.848929;23;1;12.9600432
@;7.79;7.82;zijn;7.72;7.85;0.287255793;1.863798945;7968.2279;8.848929;23;1;12.9600432
n;7.82;7.85;zijn;7.72;7.85;0.000825079;5.336104825;7968.2279;8.848929;23;1;12.9600432
a:;7.85;8.02;avondmaal;7.85;8.36;4.483571099;6.962709982;2.4011;8.342097;24;1;1.26369549
f;8.02;8.07;avondmaal;7.85;8.36;0.070521167;7.670106022;2.4011;8.342097;24;1;1.26369549
O;8.07;8.1;avondmaal;7.85;8.36;0.001334535;6.220763317;2.4011;8.342097;24;1;1.26369549
n;8.1;8.14;avondmaal;7.85;8.36;0.000798962;5.285402219;2.4011;8.342097;24;1;1.26369549
d;8.14;8.17;avondmaal;7.85;8.36;0.000798962;5.285402219;2.4011;8.342097;24;1;1.26369549
m;8.17;8.21;avondmaal;7.85;8.36;0.000798962;5.285402219;2.4011;8.342097;24;1;1.26369549
A;8.21;8.33;avondmaal;7.85;8.36;0.000798962;5.285402219;2.4011;8.342097;24;1;1.26369549
l;8.33;8.36;avondmaal;7.85;8.36;0.000798962;5.285402219;2.4011;8.342097;24;1;1.26369549
k;8.36;8.45;klaar;8.36;8.65;4.483571099;4.803206421;556.2845;8.331197;25;-1;9.119679097
l;8.45;8.48;klaar;8.36;8.65;0.181988476;2.784999366;556.2845;8.331197;25;-1;9.119679097
a:;8.48;8.53;klaar;8.36;8.65;0.033471987;1.996053927;556.2845;8.331197;25;-1;9.119679097
r;8.53;8.65;klaar;8.36;8.65;0.008203779;0.177442678;556.2845;8.331197;25;-1;9.119679097
m;8.65;8.69;maakte;8.65;9.08;4.483571099;3.95081156;130.1183;8.691714;26;1;7.023680069
a:;8.69;8.81;maakte;8.65;9.08;0.279820559;1.593363388;130.1183;8.691714;26;1;7.023680069
k;8.81;8.93;maakte;8.65;9.08;0.093663926;2.403278622;130.1183;8.691714;26;1;7.023680069
t;8.93;9.01;maakte;8.65;9.08;0.017540573;1.442973806;130.1183;8.691714;26;1;7.023680069
@;9.01;9.08;maakte;8.65;9.08;0.001543367;0.791522497;130.1183;8.691714;26;1;7.023680069
w;12.18;12.24;Wil;12.18;12.31;4.483571099;3.789347436;3975.6071;6.7852964;27;-1;11.95695947
I;12.24;12.28;Wil;12.18;12.31;0.272972368;5.317080511;3975.6071;6.7852964;27;-1;11.95695947
l;12.28;12.31;Wil;12.18;12.31;0.011784039;1.07439391;3975.6071;6.7852964;27;-1;11.95695947
j;12.31;12.44;je;12.31;12.44;4.483571099;4.145022998;36608.9449;6.9631658;28;-1;15.15990857
m;12.44;12.48;met;12.44;12.61;4.483571099;3.95081156;6812.1413;8.973414;29;1;12.73389264
E;12.48;12.55;met;12.44;12.61;0.279820559;4.243152203;6812.1413;8.973414;29;1;12.73389264
t;12.55;12.61;met;12.44;12.61;0.020417473;6.875541023;6812.1413;8.973414;29;1;12.73389264
m;12.61;12.64;mij;12.61;12.7;4.483571099;3.95081156;2540.555;7.8114185;30;-1;11.31092798
Ei;12.64;12.7;mij;12.61;12.7;0.279820559;5.753874195;2540.555;7.8114185;30;-1;11.31092798
e:;12.7;12.91;eten;12.7;13.13;4.483571099;5.298149722;445.924;8.927738;31;1;8.800654039
t;12.91;12.96;eten;12.7;13.13;0.140538224;5.40664691;445.924;8.927738;31;1;8.800654039
@;12.96;13.13;eten;12.7;13.13;0.007025046;0.287025915;445.924;8.927738;31;1;8.800654039
z;13.52;13.6;zei;13.52;13.73;4.483571099;4.235657498;1283.6895;9.085738;32;1;10.32608057
Ei;13.6;13.73;zei;13.52;13.73;0.287255793;4.427679985;1283.6895;9.085738;32;1;10.32608057
d;13.73;13.76;de;13.73;13.79;4.483571099;3.345837716;24266.8883;9.949882;33;1;14.56670151
@;13.76;13.79;de;13.73;13.79;0.226780069;7.532001195;24266.8883;9.949882;33;1;14.56670151
s;13.79;13.86;zwarte;13.79;14.12;4.483571099;5.246233842;104.392;9.391077;34;1;6.705867346
w;13.86;13.91;zwarte;13.79;14.12;0.185596842;8.929675375;104.392;9.391077;34;1;6.705867346
A;13.91;13.95;zwarte;13.79;14.12;0.001484577;3.326132272;104.392;9.391077;34;1;6.705867346
r;13.95;14.01;zwarte;13.79;14.12;0.000923596;5.071484743;104.392;9.391077;34;1;6.705867346
t;14.01;14.09;zwarte;13.79;14.12;0.000805825;5.298874557;104.392;9.391077;34;1;6.705867346
@;14.09;14.12;zwarte;13.79;14.12;0.000798962;5.285402219;104.392;9.391077;34;1;6.705867346
G;14.12;14.19;gezel;14.12;14.56;4.483571099;14.71858676;0.2515;8.637377;35;1;-1.991369695
@;14.19;14.22;gezel;14.12;14.56;0.001319097;6.202061118;0.2515;8.637377;35;1;-1.991369695
z;14.22;14.33;gezel;14.12;14.56;0.000798962;5.285402219;0.2515;8.637377;35;1;-1.991369695
E;14.33;14.4;gezel;14.12;14.56;0.000798962;5.285402219;0.2515;8.637377;35;1;-1.991369695
l;14.4;14.56;gezel;14.12;14.56;0.000798962;5.285402219;0.2515;8.637377;35;1;-1.991369695
a:;15.21;15.4;aardappelen;15.21;15.73;4.483571099;6.962709982;6.3344;7.377424;36;-1;2.663207972
r;15.4;15.45;aardappelen;15.21;15.73;0.070521167;4.286527555;6.3344;7.377424;36;-1;2.663207972
d;15.45;15.48;aardappelen;15.21;15.73;0.005775166;0.54167027;6.3344;7.377424;36;-1;2.663207972
A;15.48;15.56;aardappelen;15.21;15.73;0.004503866;4.172700191;6.3344;7.377424;36;-1;2.663207972
p;15.56;15.63;aardappelen;15.21;15.73;0.001071123;1.632972728;6.3344;7.377424;36;-1;2.663207972
@;15.63;15.66;aardappelen;15.21;15.73;0.001071123;1.632972728;6.3344;7.377424;36;-1;2.663207972
l;15.66;15.69;aardappelen;15.21;15.73;0.001071123;1.632972728;6.3344;7.377424;36;-1;2.663207972
@;15.69;15.73;aardappelen;15.21;15.73;0.001037095;2.846242456;6.3344;7.377424;36;-1;2.663207972
m;15.73;15.79;met;15.73;15.89;4.483571099;3.95081156;6812.1413;8.894489;37;1;12.73389264
E;15.79;15.83;met;15.73;15.89;0.279820559;4.243152203;6812.1413;8.894489;37;1;12.73389264
t;15.83;15.89;met;15.73;15.89;0.020417473;6.875541023;6812.1413;8.894489;37;1;12.73389264
s;15.89;15.96;zout;15.89;16.25;4.483571099;5.246233842;15.5044;9.082634;38;1;3.954605792
Au;15.96;16.2;zout;15.89;16.25;0.185596842;9.478617068;15.5044;9.082634;38;1;3.954605792
t;16.2;16.25;zout;15.89;16.25;0.001263515;6.058472361;15.5044;9.082634;38;1;3.954605792
m;16.3;16.37;maar;16.3;16.4;4.483571099;3.95081156;8385.7271;7.3375993;39;-1;13.03372017
A;16.37;16.4;maar;16.3;16.4;0.279820559;4.462656708;8385.7271;7.3375993;39;-1;13.03372017
z;16.4;16.49;zonder;16.4;16.71;4.483571099;4.235657498;516.1513;8.956489;40;1;9.011650216
O;16.49;16.61;zonder;16.4;16.71;0.287255793;4.516091271;516.1513;8.956489;40;1;9.011650216
n;16.61;16.65;zonder;16.4;16.71;0.017107871;1.151420062;516.1513;8.956489;40;1;9.011650216
@;16.65;16.71;zonder;16.4;16.71;0.00859954;4.315447906;516.1513;8.956489;40;1;9.011650216
f;16.71;16.77;vet;16.71;17.07;4.483571099;7.950002851;18.523;8.471812;41;1;4.211245872
E;16.77;16.87;vet;16.71;17.07;0.040921709;5.96981392;18.523;8.471812;41;1;4.211245872
p;16.87;16.95;vet;16.71;17.07;0.001661636;6.521520353;18.523;8.471812;41;1;4.211245872
t;16.95;17.07;vet;16.71;17.07;0.000798962;5.285402219;18.523;8.471812;41;1;4.211245872
x;17.7;17.76;ga;17.7;17.82;4.483571099;4.34040029;2933.0596;5.830592;42;-1;11.51819067
a:;17.76;17.82;ga;17.7;17.82;0.25552616;2.580847877;2933.0596;5.830592;42;-1;11.51819067
d;17.82;17.87;dan;17.82;17.93;4.483571099;3.345837716;4297.953;8.296302;43;-1;12.06943399
A;17.87;17.93;dan;17.82;17.93;0.226780069;1.84007326;4297.953;8.296302;43;-1;12.06943399
m;17.93;17.98;maar;17.93;18.02;4.483571099;3.95081156;8385.7271;7.3732605;44;-1;13.03372017
a:;17.98;18.02;maar;17.93;18.02;0.279820559;1.593363388;8385.7271;7.3732605;44;-1;13.03372017
z;18.02;18.12;zitten;18.02;18.35;4.483571099;4.235657498;743.6412;7.119096;45;-1;9.538462892
I;18.12;18.17;zitten;18.02;18.35;0.287255793;3.851751071;743.6412;7.119096;45;-1;9.538462892
t;18.17;18.28;zitten;18.02;18.35;0.02469193;0.386970319;743.6412;7.119096;45;-1;9.538462892
@;18.28;18.35;zitten;18.02;18.35;0.009036631;0.103237772;743.6412;7.119096;45;-1;9.538462892
n;19.97;20.02;Neen;19.97;20.38;4.483571099;4.299642361;20.7641;8.144504;46;-1;4.376019436
e:;20.02;20.33;Neen;19.97;20.38;0.276849336;3.118493073;20.7641;8.144504;46;-1;4.376019436
n;20.33;20.38;Neen;19.97;20.38;0.017383731;5.920314648;20.7641;8.144504;46;-1;4.376019436
z;20.58;20.62;zei;20.58;20.75;4.483571099;4.235657498;1283.6895;7.5634055;47;-1;10.32608057
Ei;20.62;20.75;zei;20.58;20.75;0.287255793;4.427679985;1283.6895;7.5634055;47;-1;10.32608057
h;20.75;20.85;hij;20.75;21.03;4.483571099;3.919556756;8875.7405;9.2014265;48;1;13.11565177
Ei;20.85;21.03;hij;20.75;21.03;0.242825887;8.481156837;8875.7405;9.2014265;48;1;13.11565177
f;21.42;21.48;van;21.42;21.55;4.483571099;7.950002851;10410.2451;8.346857;49;1;13.34571642
A;21.48;21.51;van;21.42;21.55;0.040921709;3.214407256;10410.2451;8.346857;49;1;13.34571642
n;21.51;21.55;van;21.42;21.55;0.005846334;0.994015813;10410.2451;8.346857;49;1;13.34571642
d;21.55;21.61;daag;21.55;21.89;4.483571099;3.345837716;14.2238;8.916281;50;1;3.830235039
a:;21.61;21.81;daag;21.55;21.89;0.226780069;2.623249419;14.2238;8.916281;50;1;3.830235039
x;21.81;21.89;daag;21.55;21.89;0.039116596;9.465478815;14.2238;8.916281;50;1;3.830235039
m;21.89;21.94;moet;21.89;22.07;4.483571099;3.95081156;3928.2934;8.420839;51;1;11.93968697
u;21.94;22.01;moet;21.89;22.07;0.279820559;4.775763869;3928.2934;8.420839;51;1;11.93968697
t;22.01;22.07;moet;21.89;22.07;0.015968143;6.432052669;3928.2934;8.420839;51;1;11.93968697
j;22.07;22.12;je;22.07;22.17;4.483571099;4.145022998;36608.9449;8.686613;52;1;15.15990857
@;22.12;22.17;je;22.07;22.17;0.101265576;4.870796618;36608.9449;8.686613;52;1;15.15990857
m;22.17;22.22;mijn;22.17;22.41;4.483571099;3.95081156;4412.0181;8.462063;53;1;12.10722299
Ei;22.22;22.41;mijn;22.17;22.41;0.279820559;5.753874195;4412.0181;8.462063;53;1;12.10722299
x;22.41;22.51;gast;22.41;22.65;4.483571099;4.34040029;56.255;8.95183;54;1;5.813909425
A;22.51;22.59;gast;22.41;22.65;0.25552616;5.683128314;56.255;8.95183;54;1;5.813909425
s;22.59;22.65;gast;22.41;22.65;0.010010655;2.550688013;56.255;8.95183;54;1;5.813909425
s;22.65;22.75;zijn;22.65;23.01;4.483571099;5.246233842;7968.2279;8.441701;55;1;12.9600432
Ei;22.75;22.92;zijn;22.65;23.01;0.185596842;8.244089243;7968.2279;8.441701;55;1;12.9600432
n;22.92;23.01;zijn;22.65;23.01;0.001841418;3.477849243;7968.2279;8.441701;55;1;12.9600432
E;23.42;23.49;en;23.42;23.54;4.483571099;4.869410293;13987.4934;7.23728;56;-1;13.77184983
n;23.49;23.54;en;23.42;23.54;0.080619888;6.706842395;13987.4934;7.23728;56;-1;13.77184983
Ei;23.54;23.63;hij;23.54;23.63;4.483571099;9.259177357;8875.7405;8.701588;57;1;13.11565177
s;23.63;23.77;spreidde;23.63;24.1;4.483571099;5.246233842;0.4802;8.475662;58;1;-1.058292691
p;23.77;23.84;spreidde;23.63;24.1;0.185596842;2.77903897;0.4802;8.475662;58;1;-1.058292691
r;23.84;23.87;spreidde;23.63;24.1;0.035206461;2.082398413;0.4802;8.475662;58;1;-1.058292691
Ei;23.87;24.04;spreidde;23.63;24.1;0.009632699;7.737036638;0.4802;8.475662;58;1;-1.058292691
d;24.04;24.07;spreidde;23.63;24.1;0.000833533;4.765120442;0.4802;8.475662;58;1;-1.058292691
@;24.07;24.1;spreidde;23.63;24.1;0.000808435;4.953966247;0.4802;8.475662;58;1;-1.058292691
z;24.1;24.16;zijn;24.1;24.22;4.483571099;4.235657498;7968.2279;7.993642;59;-1;12.9600432
@;24.16;24.19;zijn;24.1;24.22;0.287255793;1.863798945;7968.2279;7.993642;59;-1;12.9600432
n;24.19;24.22;zijn;24.1;24.22;0.000825079;5.336104825;7968.2279;7.993642;59;-1;12.9600432
k;24.22;24.31;kleedje;24.22;24.61;4.483571099;4.803206421;0.8918;8.402498;60;1;-0.165207895
l;24.31;24.36;kleedje;24.22;24.61;0.181988476;2.784999366;0.8918;8.402498;60;1;-0.165207895
e:;24.36;24.51;kleedje;24.22;24.61;0.033471987;4.189652686;0.8918;8.402498;60;1;-0.165207895
t;24.51;24.57;kleedje;24.22;24.61;0.002893754;2.791750914;0.8918;8.402498;60;1;-0.165207895
j;24.57;24.61;kleedje;24.22;24.61;0.001043677;4.632305128;0.8918;8.402498;60;1;-0.165207895
ui;24.61;24.84;uit;24.61;24.97;4.483571099;7.814684254;2777.3521;8.928485;61;1;11.43949437
t;24.84;24.97;uit;24.61;24.97;0.036176148;0.055890909;2777.3521;8.928485;61;1;11.43949437
E;24.97;25.08;en;24.97;25.08;4.483571099;4.869410293;13987.4934;7.636533;62;-1;13.77184983
t;25.08;25.14;’t;25.08;25.14;4.483571099;5.057095733;1.03E-06;8.801837;63;1;9.5269
w;25.14;25.17;was;25.14;25.31;4.483571099;3.789347436;5303.0886;9.580677;64;1;12.37261714
A;25.17;25.24;was;25.14;25.31;0.272972368;2.37297239;5303.0886;9.580677;64;1;12.37261714
s;25.24;25.31;was;25.14;25.31;0.059418788;0.354623565;5303.0886;9.580677;64;1;12.37261714
d;25.37;25.41;dadelijk;25.37;25.78;4.483571099;3.345837716;13.9037;9.039267;65;1;3.797396953
a:;25.41;25.61;dadelijk;25.37;25.78;0.226780069;2.623249419;13.9037;9.039267;65;1;3.797396953
d;25.61;25.64;dadelijk;25.37;25.78;0.039116596;6.178458185;13.9037;9.039267;65;1;3.797396953
l;25.64;25.68;dadelijk;25.37;25.78;0.001643348;6.59127848;13.9037;9.039267;65;1;3.797396953
@;25.68;25.71;dadelijk;25.37;25.78;0.000798962;5.285402219;13.9037;9.039267;65;1;3.797396953
k;25.71;25.78;dadelijk;25.37;25.78;0.000798962;5.285402219;13.9037;9.039267;65;1;3.797396953
m;25.78;25.82;met;25.78;25.93;4.483571099;3.95081156;6812.1413;9.0133295;66;1;12.73389264
E;25.82;25.87;met;25.78;25.93;0.279820559;4.243152203;6812.1413;9.0133295;66;1;12.73389264
t;25.87;25.93;met;25.78;25.93;0.020417473;6.875541023;6812.1413;9.0133295;66;1;12.73389264
@;25.93;25.97;de;25.93;26.06;4.483571099;5.103190997;24266.8883;9.873308;67;1;14.56670151
n;25.97;26.06;de;25.93;26.06;0.004261526;8.284647381;24266.8883;9.873308;67;1;14.56670151
h;26.06;26.15;heerlijkste;26.06;26.6;4.483571099;3.919556756;0.3659;9.649504;68;1;-1.450478679
e:;26.15;26.27;heerlijkste;26.06;26.6;0.242825887;2.353075671;0.3659;9.649504;68;1;-1.450478679
r;26.27;26.3;heerlijkste;26.06;26.6;0.05416244;4.545409505;0.3659;9.649504;68;1;-1.450478679
l;26.3;26.33;heerlijkste;26.06;26.6;0.002801261;0.895524855;0.3659;9.649504;68;1;-1.450478679
@;26.33;26.36;heerlijkste;26.06;26.6;0.00208498;0.484295299;0.3659;9.649504;68;1;-1.450478679
k;26.36;26.43;heerlijkste;26.06;26.6;0.00208498;0.484295299;0.3659;9.649504;68;1;-1.450478679
s;26.43;26.49;heerlijkste;26.06;26.6;0.001127777;5.219706405;0.3659;9.649504;68;1;-1.450478679
t;26.49;26.54;heerlijkste;26.06;26.6;0.000805825;4.849022692;0.3659;9.649504;68;1;-1.450478679
@;26.54;26.6;heerlijkste;26.06;26.6;0.000805825;4.849022692;0.3659;9.649504;68;1;-1.450478679
x;26.6;26.69;gerechten;26.6;27.06;4.483571099;4.34040029;1.3035;8.422777;69;1;0.382390583
@;26.69;26.73;gerechten;26.6;27.06;0.25552616;0.982486747;1.3035;8.422777;69;1;0.382390583
r;26.73;26.77;gerechten;26.6;27.06;0.175334568;5.020227682;1.3035;8.422777;69;1;0.382390583
E;26.77;26.83;gerechten;26.6;27.06;0.008432947;2.096207033;1.3035;8.422777;69;1;0.382390583
x;26.83;26.96;gerechten;26.6;27.06;0.002718323;2.136641196;1.3035;8.422777;69;1;0.382390583
t;26.96;27.03;gerechten;26.6;27.06;0.001376661;0.966069605;1.3035;8.422777;69;1;0.382390583
@;27.03;27.06;gerechten;26.6;27.06;0.001297658;1.391923616;1.3035;8.422777;69;1;0.382390583
b;27.06;27.12;bezet;27.06;27.49;4.483571099;4.642635154;17.311;8.231451;70;-1;4.113617162
@;27.12;27.15;bezet;27.06;27.49;0.194634275;1.335374941;17.311;8.231451;70;-1;4.113617162
z;27.15;27.26;bezet;27.06;27.49;0.092863846;4.584310189;17.311;8.231451;70;-1;4.113617162
E;27.26;27.31;bezet;27.06;27.49;0.006030525;4.101639877;17.311;8.231451;70;-1;4.113617162
p;27.31;27.41;bezet;27.06;27.49;0.001150664;5.944169722;17.311;8.231451;70;-1;4.113617162
t;27.41;27.49;bezet;27.06;27.49;0.000798962;5.285402219;17.311;8.231451;70;-1;4.113617162
