phonemes;phoneme_onset;phoneme_offset;words;word_onset;word_offset;cohort_entropy;cohort_surprisal;word_freq;word_entropy_GPT;word_number;entropy_class;word_freq_log
e:;7.89;7.96;eens;7.89;8.07;4.483571099;5.298149722;1392.1062;8.916519;10;1;10.44305356
n;7.96;7.99;eens;7.89;8.07;0.140538224;0.153338758;1392.1062;8.916519;10;1;10.44305356
s;7.99;8.07;eens;7.89;8.07;0.020571778;0.418036153;1392.1062;8.916519;10;1;10.44305356
d;8.07;8.14;drie;8.07;8.35;4.483571099;3.345837716;526.7849;7.8868766;11;-1;9.041070182
r;8.14;8.17;drie;8.07;8.35;0.226780069;3.938296036;526.7849;7.8868766;11;-1;9.041070182
i;8.17;8.35;drie;8.07;8.35;0.021628652;5.467880553;526.7849;7.8868766;11;-1;9.041070182
b;8.35;8.39;broêrs;8.35;8.9;4.483571099;4.642635154;1.03E-06;8.521301;12;1;9.5269
r;8.39;8.45;broêrs;8.35;8.9;0.194634275;3.370231615;1.03E-06;8.521301;12;1;9.5269
u;8.45;8.65;broêrs;8.35;8.9;0.026864877;2.164363554;1.03E-06;8.521301;12;1;9.5269
r;8.65;8.7;broêrs;8.35;8.9;0.00717738;0.93439764;1.03E-06;8.521301;12;1;9.5269
s;8.7;8.9;broêrs;8.35;8.9;0.00121893;5.074395394;1.03E-06;8.521301;12;1;9.5269
t;9.24;9.28;die;9.24;9.36;4.483571099;5.057095733;7204.3257;9.778246;13;1;12.81464769
i;9.28;9.36;die;9.24;9.36;0.143024519;4.658960591;7204.3257;9.778246;13;1;12.81464769
l;9.36;9.44;langzamerhand;9.36;10.09;4.483571099;5.658347745;1.4635;3.775312;14;-1;0.549422746
A;9.44;9.49;langzamerhand;9.36;10.09;0.120570667;2.801764506;1.4635;3.775312;14;-1;0.549422746
N;9.49;9.56;langzamerhand;9.36;10.09;0.019872792;0.765095082;1.4635;3.775312;14;-1;0.549422746
s;9.56;9.69;langzamerhand;9.36;10.09;0.006066745;1.039716935;1.4635;3.775312;14;-1;0.549422746
a:;9.69;9.74;langzamerhand;9.36;10.09;0.001472952;6.342031987;1.4635;3.775312;14;-1;0.549422746
m;9.74;9.81;langzamerhand;9.36;10.09;0.000798962;5.285402219;1.4635;3.775312;14;-1;0.549422746
@;9.81;9.84;langzamerhand;9.36;10.09;0.000798962;5.285402219;1.4635;3.775312;14;-1;0.549422746
r;9.84;9.87;langzamerhand;9.36;10.09;0.000798962;5.285402219;1.4635;3.775312;14;-1;0.549422746
h;9.87;9.92;langzamerhand;9.36;10.09;0.000798962;5.285402219;1.4635;3.775312;14;-1;0.549422746
A;9.92;9.97;langzamerhand;9.36;10.09;0.000798962;5.285402219;1.4635;3.775312;14;-1;0.549422746
n;9.97;10.04;langzamerhand;9.36;10.09;0.000798962;5.285402219;1.4635;3.775312;14;-1;0.549422746
t;10.04;10.09;langzamerhand;9.36;10.09;0.000798962;5.285402219;1.4635;3.775312;14;-1;0.549422746
t;10.09;10.12;tot;10.09;10.21;4.483571099;5.057095733;1131.5036;7.698137;15;-1;10.14402546
O;10.12;10.17;tot;10.09;10.21;0.143024519;5.930728314;1131.5036;7.698137;15;-1;10.14402546
t;10.17;10.21;tot;10.09;10.21;0.004360776;6.615632782;1131.5036;7.698137;15;-1;10.14402546
A;10.21;10.37;armoede;10.21;10.71;4.483571099;5.342409176;5.3511;9.0063505;16;1;2.41983549
r;10.37;10.41;armoede;10.21;10.71;0.135766766;4.743833245;5.3511;9.0063505;16;1;2.41983549
@;10.41;10.45;armoede;10.21;10.71;0.009012474;4.802648206;5.3511;9.0063505;16;1;2.41983549
m;10.45;10.53;armoede;10.21;10.71;0.00114018;5.926922163;5.3511;9.0063505;16;1;2.41983549
u;10.53;10.62;armoede;10.21;10.71;0.000798962;5.285402219;5.3511;9.0063505;16;1;2.41983549
d;10.62;10.67;armoede;10.21;10.71;0.000798962;5.285402219;5.3511;9.0063505;16;1;2.41983549
@;10.67;10.71;armoede;10.21;10.71;0.000798962;5.285402219;5.3511;9.0063505;16;1;2.41983549
w;10.71;10.75;waren;10.71;10.96;4.483571099;3.789347436;648.6937;4.03595;17;-1;9.341393617
a:;10.75;10.88;waren;10.71;10.96;0.272972368;2.291490201;648.6937;4.03595;17;-1;9.341393617
r;10.88;10.91;waren;10.71;10.96;0.058863353;0.170387385;648.6937;4.03595;17;-1;9.341393617
@;10.91;10.96;waren;10.71;10.96;0.034919309;4.961815431;648.6937;4.03595;17;-1;9.341393617
v;10.96;11.04;vervallen;10.96;11.4;4.483571099;4.264979962;3.1329;5.0372276;18;-1;1.647498721
@;11.04;11.07;vervallen;10.96;11.4;0.266645248;1.930078964;3.1329;5.0372276;18;-1;1.647498721
r;11.07;11.1;vervallen;10.96;11.4;0.061161091;0.007513183;3.1329;5.0372276;18;-1;1.647498721
f;11.1;11.2;vervallen;10.96;11.4;0.094855399;9.433319708;3.1329;5.0372276;18;-1;1.647498721
A;11.2;11.29;vervallen;10.96;11.4;0.001001128;5.656973948;3.1329;5.0372276;18;-1;1.647498721
l;11.29;11.32;vervallen;10.96;11.4;0.000798962;5.285402219;3.1329;5.0372276;18;-1;1.647498721
@;11.32;11.4;vervallen;10.96;11.4;0.000798962;5.285402219;3.1329;5.0372276;18;-1;1.647498721
Ei;12.59;12.71;eindelijk;12.59;12.95;4.483571099;9.259177357;116.329;6.847652;19;-1;6.862066985
n;12.71;12.76;eindelijk;12.59;12.95;0.013712307;2.094515754;116.329;6.847652;19;-1;6.862066985
d;12.76;12.79;eindelijk;12.59;12.95;0.004130116;1.017662589;116.329;6.847652;19;-1;6.862066985
l;12.79;12.85;eindelijk;12.59;12.95;0.002685945;7.306393541;116.329;6.847652;19;-1;6.862066985
@;12.85;12.92;eindelijk;12.59;12.95;0.000801555;5.29046864;116.329;6.847652;19;-1;6.862066985
k;12.92;12.95;eindelijk;12.59;12.95;0.000798962;5.285402219;116.329;6.847652;19;-1;6.862066985
w;12.95;12.98;was;12.95;13.16;4.483571099;3.789347436;5303.0886;7.116023;20;-1;12.37261714
A;12.98;13.04;was;12.95;13.16;0.272972368;2.37297239;5303.0886;7.116023;20;-1;12.37261714
s;13.04;13.16;was;12.95;13.16;0.059418788;0.354623565;5303.0886;7.116023;20;-1;12.37261714
@;13.16;13.2;de;13.16;13.2;4.483571099;5.103190997;24266.8883;8.359883;21;-1;14.56670151
n;13.2;13.27;nood;13.2;13.49;4.483571099;4.299642361;15.4816;6.491628;22;-1;3.952482674
o:;13.27;13.43;nood;13.2;13.49;0.276849336;3.840412101;15.4816;6.491628;22;-1;3.952482674
t;13.43;13.49;nood;13.2;13.49;0.028665272;5.053032458;15.4816;6.491628;22;-1;3.952482674
s;13.49;13.61;zoo;13.49;13.82;4.483571099;5.246233842;1.8066;8.556086;23;1;0.853277114
o:;13.61;13.82;zoo;13.49;13.82;0.185596842;5.83645359;1.8066;8.556086;23;1;0.853277114
h;13.82;13.85;hoog;13.82;14.04;4.483571099;3.919556756;63.2297;7.346417;24;-1;5.982530469
o:;13.85;13.98;hoog;13.82;14.04;0.242825887;3.573447514;63.2297;7.346417;24;-1;5.982530469
x;13.98;14.04;hoog;13.82;14.04;0.028050885;4.700063863;63.2297;7.346417;24;-1;5.982530469
x;14.04;14.07;gestegen;14.04;14.67;4.483571099;4.34040029;5.2367;5.757925;25;-1;2.388657958
E;14.07;14.1;gestegen;14.04;14.67;0.25552616;5.665192598;5.2367;5.757925;25;-1;2.388657958
s;14.1;14.22;gestegen;14.04;14.67;0.00879345;6.341850129;5.2367;5.757925;25;-1;2.388657958
t;14.22;14.28;gestegen;14.04;14.67;0.000939603;2.836683684;5.2367;5.757925;25;-1;2.388657958
e:;14.28;14.45;gestegen;14.04;14.67;0.000895216;2.790694371;5.2367;5.757925;25;-1;2.388657958
G;14.45;14.57;gestegen;14.04;14.67;0.000893158;2.833085205;5.2367;5.757925;25;-1;2.388657958
@;14.57;14.67;gestegen;14.04;14.67;0.000889277;2.826388998;5.2367;5.757925;25;-1;2.388657958
t;15.05;15.13;dat;15.05;15.24;4.483571099;5.057095733;22077.2184;7.2839317;26;-1;14.43027079
A;15.13;15.19;dat;15.05;15.24;0.143024519;5.300799328;22077.2184;7.2839317;26;-1;14.43027079
t;15.19;15.24;dat;15.05;15.24;0.00603939;4.194684511;22077.2184;7.2839317;26;-1;14.43027079
z;15.24;15.29;zij;15.24;15.33;4.483571099;4.235657498;755.5096;2.164346;27;-1;9.561306277
Ei;15.29;15.33;zij;15.24;15.33;0.287255793;4.427679985;755.5096;2.164346;27;-1;9.561306277
n;15.33;15.44;niets;15.33;15.66;4.483571099;4.299642361;1289.315;8.321212;28;-1;10.33238906
i;15.44;15.54;niets;15.33;15.66;0.276849336;0.908327933;1289.315;8.321212;28;-1;10.33238906
t;15.54;15.58;niets;15.33;15.66;0.129686201;0.094204937;1289.315;8.321212;28;-1;10.33238906
s;15.58;15.66;niets;15.33;15.66;0.013930264;0.064793296;1289.315;8.321212;28;-1;10.33238906
m;15.66;15.7;meer;15.66;15.83;4.483571099;3.95081156;2035.8833;7.696375;29;-1;10.99143915
e:;15.7;15.83;meer;15.66;15.83;0.279820559;3.427635967;2035.8833;7.696375;29;-1;10.99143915
t;15.83;15.88;te;15.83;15.91;4.483571099;5.057095733;7844.1238;7.9477935;30;-1;12.93739659
@;15.88;15.91;te;15.83;15.91;0.143024519;2.815404421;7844.1238;7.9477935;30;-1;12.93739659
e:;15.91;16.15;eten;15.91;16.26;4.483571099;5.298149722;445.924;8.979808;31;1;8.800654039
t;16.15;16.22;eten;15.91;16.26;0.140538224;5.40664691;445.924;8.979808;31;1;8.800654039
@;16.22;16.26;eten;15.91;16.26;0.007025046;0.287025915;445.924;8.979808;31;1;8.800654039
h;16.26;16.34;hadden;16.26;16.57;4.483571099;3.919556756;390.4694;7.838776;32;-1;8.609065683
A;16.34;16.44;hadden;16.26;16.57;0.242825887;3.378123927;390.4694;7.838776;32;-1;8.609065683
d;16.44;16.48;hadden;16.26;16.57;0.031831209;2.841427616;390.4694;7.838776;32;-1;8.609065683
@;16.48;16.57;hadden;16.26;16.57;0.005342007;0.136648809;390.4694;7.838776;32;-1;8.609065683
E;16.84;16.92;en;16.84;16.95;4.483571099;4.869410293;13987.4934;8.106086;33;-1;13.77184983
n;16.92;16.95;en;16.84;16.95;0.080619888;6.706842395;13987.4934;8.106086;33;-1;13.77184983
h;16.95;16.98;honger;16.95;17.23;4.483571099;3.919556756;92.4549;9.285805;34;1;6.530677878
O;16.98;17.08;honger;16.95;17.23;0.242825887;5.067908069;92.4549;9.285805;34;1;6.530677878
N;17.08;17.15;honger;16.95;17.23;0.011999481;2.635095455;92.4549;9.285805;34;1;6.530677878
@;17.15;17.2;honger;16.95;17.23;0.002830678;0.795460067;92.4549;9.285805;34;1;6.530677878
r;17.2;17.23;honger;16.95;17.23;0.002200355;0.446534636;92.4549;9.285805;34;1;6.530677878
m;17.23;17.26;moesten;17.23;17.52;4.483571099;3.95081156;88.2472;7.6973667;35;-1;6.463478599
u;17.26;17.34;moesten;17.23;17.52;0.279820559;4.775763869;88.2472;7.6973667;35;-1;6.463478599
s;17.34;17.41;moesten;17.23;17.52;0.015968143;3.601171729;88.2472;7.6973667;35;-1;6.463478599
t;17.41;17.48;moesten;17.23;17.52;0.002321862;0.603196352;88.2472;7.6973667;35;-1;6.463478599
@;17.48;17.52;moesten;17.23;17.52;0.002135044;0.589231324;88.2472;7.6973667;35;-1;6.463478599
l;17.52;17.57;lijden;17.52;17.92;4.483571099;5.658347745;35.8797;5.906863;36;-1;5.165095922
Ei;17.57;17.77;lijden;17.52;17.92;0.120570667;3.776597711;35.8797;5.906863;36;-1;5.165095922
d;17.77;17.8;lijden;17.52;17.92;0.011118146;2.91415846;35.8797;5.906863;36;-1;5.165095922
@;17.8;17.92;lijden;17.52;17.92;0.002458077;1.139475189;35.8797;5.906863;36;-1;5.165095922
t;18.81;18.88;Toen;18.81;18.94;4.483571099;5.057095733;1086.5453;7.884042;37;-1;10.08553261
u;18.88;18.91;Toen;18.81;18.94;0.143024519;2.424332728;1086.5453;7.884042;37;-1;10.08553261
n;18.91;18.94;Toen;18.81;18.94;0.024742974;0.925164695;1086.5453;7.884042;37;-1;10.08553261
z;18.94;19.04;zeiden;18.94;19.24;4.483571099;4.235657498;74.4807;6.241265;38;-1;6.218794727
Ei;19.04;19.18;zeiden;18.94;19.24;0.287255793;4.427679985;74.4807;6.241265;38;-1;6.218794727
d;19.18;19.21;zeiden;18.94;19.24;0.001809406;4.010367369;74.4807;6.241265;38;-1;6.218794727
@;19.21;19.24;zeiden;18.94;19.24;0.00089257;3.015470356;74.4807;6.241265;38;-1;6.218794727
z;19.24;19.34;zij;19.24;19.57;4.483571099;4.235657498;755.5096;6.4580226;39;-1;9.561306277
Ei;19.34;19.57;zij;19.24;19.57;0.287255793;4.427679985;755.5096;6.4580226;39;-1;9.561306277
z;20.17;20.3;Zoo;20.17;20.43;4.483571099;4.235657498;1.8066;8.687791;40;1;0.853277114
o:;20.3;20.43;Zoo;20.17;20.43;0.287255793;4.09885485;1.8066;8.687791;40;1;0.853277114
k;20.43;20.5;kan;20.43;20.59;4.483571099;4.803206421;4025.8479;8.904183;41;1;11.97507695
A;20.5;20.54;kan;20.43;20.59;0.181988476;3.695268391;4025.8479;8.904183;41;1;11.97507695
n;20.54;20.59;kan;20.43;20.59;0.018609378;1.476417018;4025.8479;8.904183;41;1;11.97507695
@;20.59;20.63;het;20.59;20.66;4.483571099;5.103190997;24431.9717;9.5976305;42;1;14.57648268
t;20.63;20.66;het;20.59;20.66;0.004261526;4.887419422;24431.9717;9.5976305;42;1;14.57648268
n;20.66;20.69;niet;20.66;20.79;4.483571099;4.299642361;18323.9788;8.158844;43;-1;14.16144518
i;20.69;20.76;niet;20.66;20.79;0.276849336;0.908327933;18323.9788;8.158844;43;-1;14.16144518
d;20.76;20.79;niet;20.66;20.79;0.129686201;7.578842707;18323.9788;8.158844;43;-1;14.16144518
b;20.79;20.84;blijven;20.79;21.27;4.483571099;4.642635154;517.5692;9.4122095;44;1;9.015607956
l;20.84;20.88;blijven;20.79;21.27;0.194634275;3.118789685;517.5692;9.4122095;44;1;9.015607956
Ei;20.88;21.1;blijven;20.79;21.27;0.028000068;0.567903128;517.5692;9.4122095;44;1;9.015607956
f;21.1;21.19;blijven;20.79;21.27;0.016977571;0.856512166;517.5692;9.4122095;44;1;9.015607956
@;21.19;21.27;blijven;20.79;21.27;0.004033501;8.251688326;517.5692;9.4122095;44;1;9.015607956
w;21.65;21.68;wij;21.65;21.8;4.483571099;3.789347436;971.6113;8.094206;45;-1;9.924235459
Ei;21.68;21.8;wij;21.65;21.8;0.272972368;6.65527095;971.6113;8.094206;45;-1;9.924235459
s;21.8;21.93;zullen;21.8;22.1;4.483571099;5.246233842;650.4774;8.506595;46;1;9.345355123
u;21.93;21.98;zullen;21.8;22.1;0.185596842;6.492223036;650.4774;8.506595;46;1;9.345355123
l;21.98;22.01;zullen;21.8;22.1;0.004310782;3.886665965;650.4774;8.506595;46;1;9.345355123
@;22.01;22.1;zullen;21.8;22.1;0.001021872;4.144119559;650.4774;8.506595;46;1;9.345355123
d;22.1;22.14;de;22.1;22.2;4.483571099;3.345837716;24266.8883;9.8488;47;1;14.56670151
@;22.14;22.2;de;22.1;22.2;0.226780069;7.532001195;24266.8883;9.8488;47;1;14.56670151
w;22.2;22.25;wereld;22.2;22.56;4.483571099;3.789347436;394.0139;8.927095;48;1;8.622102716
e:;22.25;22.37;wereld;22.2;22.56;0.272972368;3.38703819;394.0139;8.927095;48;1;8.622102716
r;22.37;22.41;wereld;22.2;22.56;0.036044974;1.062754186;394.0139;8.927095;48;1;8.622102716
@;22.41;22.44;wereld;22.2;22.56;0.00688558;0.295748685;394.0139;8.927095;48;1;8.622102716
l;22.44;22.5;wereld;22.2;22.56;0.005828671;0.119086672;394.0139;8.927095;48;1;8.622102716
t;22.5;22.56;wereld;22.2;22.56;0.005985475;0.220989569;394.0139;8.927095;48;1;8.622102716
I;22.56;22.65;in;22.56;22.73;4.483571099;3.740564601;8822.6412;9.532798;49;1;13.1069949
m;22.65;22.73;in;22.56;22.73;0.078129622;6.188607403;8822.6412;9.532798;49;1;13.1069949
m;22.73;22.76;moeten;22.73;23.05;4.483571099;3.95081156;1776.1497;8.567259;50;1;10.79453747
u;22.76;22.86;moeten;22.73;23.05;0.279820559;4.775763869;1776.1497;8.567259;50;1;10.79453747
t;22.86;22.99;moeten;22.73;23.05;0.015968143;6.432052669;1776.1497;8.567259;50;1;10.79453747
@;22.99;23.05;moeten;22.73;23.05;0.001027006;5.284266857;1776.1497;8.567259;50;1;10.79453747
E;23.49;23.6;en;23.49;23.6;4.483571099;4.869410293;13987.4934;9.4047;51;1;13.77184983
O;23.6;23.64;ons;23.6;23.75;4.483571099;5.174097309;2301.9513;7.411604;52;-1;11.1686416
n;23.64;23.67;ons;23.6;23.75;0.12076764;1.420286742;2301.9513;7.411604;52;-1;11.1686416
s;23.67;23.75;ons;23.6;23.75;0.055202475;1.192653406;2301.9513;7.411604;52;-1;11.1686416
x;23.75;23.81;geluk;23.75;24.04;4.483571099;4.34040029;166.0209;8.286121;53;-1;7.37522106
@;23.81;23.88;geluk;23.75;24.04;0.25552616;0.982486747;166.0209;8.286121;53;-1;7.37522106
l;23.88;23.91;geluk;23.75;24.04;0.175334568;2.882643238;166.0209;8.286121;53;-1;7.37522106
u;23.91;23.98;geluk;23.75;24.04;0.028307268;2.262262019;166.0209;8.286121;53;-1;7.37522106
k;23.98;24.04;geluk;23.75;24.04;0.006778573;0.244312076;166.0209;8.286121;53;-1;7.37522106
s;24.04;24.12;zoeken;24.04;24.41;4.483571099;5.246233842;273.2257;7.7787356;54;-1;8.093949382
u;24.12;24.23;zoeken;24.04;24.41;0.185596842;6.492223036;273.2257;7.7787356;54;-1;8.093949382
k;24.23;24.31;zoeken;24.04;24.41;0.004310782;2.18403124;273.2257;7.7787356;54;-1;8.093949382
@;24.31;24.41;zoeken;24.04;24.41;0.001620802;0.733274441;273.2257;7.7787356;54;-1;8.093949382
E;25.17;25.24;En;25.17;25.24;4.483571099;4.869410293;13987.4934;9.696332;55;1;13.77184983
z;25.24;25.34;zij;25.24;25.38;4.483571099;4.235657498;755.5096;4.2887406;56;-1;9.561306277
Ei;25.34;25.38;zij;25.24;25.38;0.287255793;4.427679985;755.5096;4.2887406;56;-1;9.561306277
t;25.38;25.48;trokken;25.38;25.69;4.483571099;5.057095733;6.2201;8.555499;57;1;2.636937775
r;25.48;25.51;trokken;25.38;25.69;0.143024519;3.56084516;6.2201;8.555499;57;1;2.636937775
O;25.51;25.56;trokken;25.38;25.69;0.017155804;2.725880346;6.2201;8.555499;57;1;2.636937775
k;25.56;25.66;trokken;25.38;25.69;0.003507432;2.751331719;6.2201;8.555499;57;1;2.636937775
@;25.66;25.69;trokken;25.38;25.69;0.000908629;2.652696903;6.2201;8.555499;57;1;2.636937775
w;25.69;25.76;weg;25.69;26.09;4.483571099;3.789347436;1481.6569;8.548647;58;1;10.53299569
E;25.76;25.83;weg;25.69;26.09;0.272972368;2.914807285;1481.6569;8.548647;58;1;10.53299569
x;25.83;26.09;weg;25.69;26.09;0.04905596;1.591256711;1481.6569;8.548647;58;1;10.53299569
O;28;28.1;Op;28;28.13;4.483571099;5.174097309;8068.8009;8.332658;59;-1;12.97813858
p;28.1;28.13;Op;28;28.13;0.12076764;2.859072618;8068.8009;8.332658;59;-1;12.97813858
f;28.13;28.29;verre;28.13;28.51;4.483571099;7.950002851;8.7355;8.551079;60;1;3.126890282
E;28.29;28.38;verre;28.13;28.51;0.040921709;5.96981392;8.7355;8.551079;60;1;3.126890282
r;28.38;28.42;verre;28.13;28.51;0.001661636;1.805006779;8.7355;8.551079;60;1;3.126890282
@;28.42;28.51;verre;28.13;28.51;0.001246381;5.656733446;8.7355;8.551079;60;1;3.126890282
w;28.51;28.55;wegen;28.51;28.85;4.483571099;3.789347436;20.5811;8.691683;61;1;4.363248187
e:;28.55;28.69;wegen;28.51;28.85;0.272972368;3.38703819;20.5811;8.691683;61;1;4.363248187
G;28.69;28.78;wegen;28.51;28.85;0.036044974;5.966593741;20.5811;8.691683;61;1;4.363248187
@;28.78;28.85;wegen;28.51;28.85;0.001580774;0.782407695;20.5811;8.691683;61;1;4.363248187
w;28.85;28.9;waren;28.85;29.1;4.483571099;3.789347436;648.6937;6.487695;62;-1;9.341393617
a:;28.9;29.03;waren;28.85;29.1;0.272972368;2.291490201;648.6937;6.487695;62;-1;9.341393617
r;29.03;29.06;waren;28.85;29.1;0.058863353;0.170387385;648.6937;6.487695;62;-1;9.341393617
@;29.06;29.1;waren;28.85;29.1;0.034919309;4.961815431;648.6937;6.487695;62;-1;9.341393617
z;29.1;29.2;zij;29.1;29.24;4.483571099;4.235657498;755.5096;5.6187625;63;-1;9.561306277
Ei;29.2;29.24;zij;29.1;29.24;0.287255793;4.427679985;755.5096;5.6187625;63;-1;9.561306277
A;29.24;29.3;al;29.24;29.36;4.483571099;5.342409176;2344.2569;7.0071726;64;-1;11.19491496
l;29.3;29.36;al;29.24;29.36;0.135766766;0.87112638;2344.2569;7.0071726;64;-1;11.19491496
G;29.36;29.43;gegaan;29.36;29.86;4.483571099;14.71858676;122.7549;7.9533725;65;-1;6.939636803
@;29.43;29.46;gegaan;29.36;29.86;0.001319097;6.202061118;122.7549;7.9533725;65;-1;6.939636803
G;29.46;29.61;gegaan;29.36;29.86;0.000798962;5.285402219;122.7549;7.9533725;65;-1;6.939636803
a:;29.61;29.76;gegaan;29.36;29.86;0.000798962;5.285402219;122.7549;7.9533725;65;-1;6.939636803
m;29.76;29.86;gegaan;29.36;29.86;0.000798962;5.285402219;122.7549;7.9533725;65;-1;6.939636803
E;30.2;30.3;en;30.2;30.3;4.483571099;4.869410293;13987.4934;8.5809765;66;1;13.77184983
f;30.3;30.43;veel;30.3;30.56;4.483571099;7.950002851;1155.7893;8.59631;67;1;10.1746627
e:;30.43;30.51;veel;30.3;30.56;0.040921709;3.687474106;1155.7893;8.59631;67;1;10.1746627
l;30.51;30.56;veel;30.3;30.56;0.00433994;3.293158643;1155.7893;8.59631;67;1;10.1746627
x;30.56;30.69;grassprietjes;30.56;31.4;4.483571099;4.34040029;1.03E-06;8.700396;68;1;9.5269
r;30.69;30.73;grassprietjes;30.56;31.4;0.25552616;4.140754347;1.03E-06;8.700396;68;1;9.5269
A;30.73;30.82;grassprietjes;30.56;31.4;0.024751358;2.550128607;1.03E-06;8.700396;68;1;9.5269
s;30.82;30.95;grassprietjes;30.56;31.4;0.005109307;5.747776844;1.03E-06;8.700396;68;1;9.5269
p;30.95;31;grassprietjes;30.56;31.4;0.000893427;5.015832073;1.03E-06;8.700396;68;1;9.5269
r;31;31.04;grassprietjes;30.56;31.4;0.000805825;4.849022692;1.03E-06;8.700396;68;1;9.5269
i;31.04;31.17;grassprietjes;30.56;31.4;0.000805825;4.849022692;1.03E-06;8.700396;68;1;9.5269
t;31.17;31.21;grassprietjes;30.56;31.4;0.000805825;4.849022692;1.03E-06;8.700396;68;1;9.5269
j;31.21;31.26;grassprietjes;30.56;31.4;0.000801985;5.077063374;1.03E-06;8.700396;68;1;9.5269
@;31.26;31.29;grassprietjes;30.56;31.4;0.000801985;5.077063374;1.03E-06;8.700396;68;1;9.5269
s;31.29;31.4;grassprietjes;30.56;31.4;0.000798962;5.285402219;1.03E-06;8.700396;68;1;9.5269
h;31.4;31.47;hadden;31.4;31.59;4.483571099;3.919556756;390.4694;7.765444;69;-1;8.609065683
A;31.47;31.53;hadden;31.4;31.59;0.242825887;3.378123927;390.4694;7.765444;69;-1;8.609065683
d;31.53;31.56;hadden;31.4;31.59;0.031831209;2.841427616;390.4694;7.765444;69;-1;8.609065683
