phonemes;phoneme_onset;phoneme_offset;words;word_onset;word_offset;cohort_entropy;cohort_surprisal;word_freq
r;88.59;88.66;weêr;88.38;88.66;0.036044973831578085;1.0627541860255971;NAN
f;88.66;88.73;van;88.66;88.77;4.483571098705468;7.950002850545294;6.543162067767069
A;88.73;88.77;van;88.66;88.77;0.04092170923077619;3.2144072559438706;6.543162067767069
z;88.77;88.84;zijn;88.77;88.9;4.483571098705468;4.235657497565434;6.928835288022308
Ei;88.84;88.9;zijn;88.77;88.9;0.28725579252042865;4.427679985038351;6.928835288022308
t;88.95;88.99;tooverkleedje;88.95;89.7;4.483571098705468;5.057095733487645;NAN
o:;88.99;89.14;tooverkleedje;88.95;89.7;0.14302451918537298;5.572134242575244;NAN
v;89.14;89.2;tooverkleedje;88.95;89.7;0.005239483542793455;2.8000384995361864;NAN
@;89.2;89.23;tooverkleedje;88.95;89.7;0.0014998827237043125;0.8449384531184101;NAN
k;89.23;89.33;tooverkleedje;88.95;89.7;0.001533911352681244;6.432279644285049;NAN
l;89.33;89.38;tooverkleedje;88.95;89.7;0.0007989615837472102;5.285402218862248;NAN
e:;89.38;89.53;tooverkleedje;88.95;89.7;0.0007989615837472102;5.285402218862248;NAN
t;89.53;89.62;tooverkleedje;88.95;89.7;0.0007989615837472102;5.285402218862248;NAN
j;89.62;89.67;tooverkleedje;88.95;89.7;0.0007989615837472102;5.285402218862248;NAN
@;89.67;89.7;tooverkleedje;88.95;89.7;0.0007989615837472102;5.285402218862248;NAN
m;89.7;89.75;meêeten;89.7;90.3;4.483571098705468;3.950811559733681;NAN
e:;89.75;89.89;meêeten;89.7;90.3;0.27982055932309974;3.427635967295356;NAN
e:;89.89;90.1;meêeten;89.7;90.3;0.035170572652068625;11.698841594774361;NAN
t;90.1;90.22;meêeten;89.7;90.3;0.0007989615837472102;5.285402218862248;NAN
@;90.22;90.3;meêeten;89.7;90.3;0.0007989615837472102;5.285402218862248;NAN
E;90.76;90.81;en;90.76;90.81;4.483571098705468;4.8694102932972045;6.1170286533150895
d;90.81;90.84;dat;90.81;90.93;4.483571098705468;3.3458377164999593;5.458607691326394
A;90.84;90.89;dat;90.81;90.93;0.22678006925983496;1.8400732596529645;5.458607691326394
t;90.89;90.93;dat;90.81;90.93;0.06518608781416843;7.883768122600932;5.458607691326394
s;90.93;91.0;smaakte;90.93;91.32;4.483571098705468;5.246233841626966;19.230872706417465
m;91.0;91.06;smaakte;90.93;91.32;0.1855968423441443;5.785880997658632;19.230872706417465
a:;91.06;91.18;smaakte;90.93;91.32;0.005901513370811752;2.4215569230292657;19.230872706417465
k;91.18;91.26;smaakte;90.93;91.32;0.00187075749453129;0.6640126645868112;19.230872706417465
t;91.26;91.29;smaakte;90.93;91.32;0.00146255266118316;1.8704375988574242;19.230872706417465
@;91.29;91.32;smaakte;90.93;91.32;0.0008100369595578646;4.634037206419334;19.230872706417465
d;91.32;91.37;den;91.32;91.41;4.483571098705468;3.3458377164999593;17.638978105167677
E;91.37;91.41;den;91.32;91.41;0.22678006925983496;3.295064490870989;17.638978105167677
k;91.41;91.54;kolenbrander;91.41;92.07;4.483571098705468;4.803206420928256;NAN
o:;91.54;91.68;kolenbrander;91.41;92.07;0.18198847581797384;4.43676880130151;NAN
l;91.68;91.72;kolenbrander;91.41;92.07;0.01256189712788457;3.2606616371601884;NAN
@;91.72;91.78;kolenbrander;91.41;92.07;0.002101677553260595;3.3981555606799985;NAN
b;91.78;91.82;kolenbrander;91.41;92.07;0.0008741656260481371;5.3091964563721055;NAN
r;91.82;91.85;kolenbrander;91.41;92.07;0.0008006940602557404;5.288783038968186;NAN
A;91.85;91.94;kolenbrander;91.41;92.07;0.0007989615837472102;5.285402218862248;NAN
n;91.94;92.0;kolenbrander;91.41;92.07;0.0007989615837472102;5.285402218862248;NAN
d;92.0;92.04;kolenbrander;91.41;92.07;0.0007989615837472102;5.285402218862248;NAN
@;92.04;92.07;kolenbrander;91.41;92.07;0.0007989615837472102;5.285402218862248;NAN
s;92.07;92.21;zóó;92.07;92.42;4.483571098705468;5.246233841626966;NAN
o:;92.21;92.42;zóó;92.07;92.42;0.1855968423441443;5.836453589878899;NAN
x;92.42;92.52;goed;92.42;92.76;4.483571098705468;4.340400290399336;8.120648992317307
u;92.52;92.66;goed;92.42;92.76;0.2555261598127255;6.719542861002321;8.120648992317307
t;92.66;92.76;goed;92.42;92.76;0.005584608680070957;1.9866007125767233;8.120648992317307
d;93.16;93.2;dat;93.16;93.37;4.483571098705468;3.3458377164999593;5.458607691326394
A;93.2;93.3;dat;93.16;93.37;0.22678006925983496;1.8400732596529645;5.458607691326394
t;93.3;93.37;dat;93.16;93.37;0.06518608781416843;7.883768122600932;5.458607691326394
Ei;93.37;93.44;hij;93.37;93.44;4.483571098705468;9.259177356576865;6.773226710587824
h;93.44;93.48;hem;93.44;93.57;4.483571098705468;3.9195567556242343;8.036334734307916
E;93.48;93.52;hem;93.44;93.57;0.24282588730324134;2.478097582802456;8.036334734307916
m;93.52;93.57;hem;93.44;93.57;0.04875971537025274;0.48828166957416624;8.036334734307916
t;93.57;93.66;ten;93.57;93.76;4.483571098705468;5.057095733487645;14.684772989027222
E;93.66;93.7;ten;93.57;93.76;0.14302451918537298;3.8468218025051506;14.684772989027222
n;93.7;93.76;ten;93.57;93.76;0.013751818371540967;1.7478075929575665;14.684772989027222
l;93.76;93.79;laatste;93.76;94.26;4.483571098705468;5.658347745405508;11.249298280045993
a:;93.79;93.96;laatste;93.76;94.26;0.12057066714280415;4.248886158259272;11.249298280045993
t;93.96;94.09;laatste;93.76;94.26;0.008918292679101578;0.9001527154407448;11.249298280045993
s;94.09;94.12;laatste;93.76;94.26;0.005117034216006178;2.4743812601452797;11.249298280045993
t;94.12;94.15;laatste;93.76;94.26;0.0017303895053486697;0.6621640673124919;11.249298280045993
@;94.15;94.26;laatste;93.76;94.26;0.000879178926270837;2.9565042886229;11.249298280045993
@;94.49;94.53;een;94.49;94.61;4.483571098705468;5.103190997215755;5.755400767726006
N;94.53;94.61;een;94.49;94.61;0.004261526174980849;8.284647380942959;5.755400767726006
h;94.61;94.65;hoorntje;94.61;95.06;4.483571098705468;3.9195567556242343;22.169563595986066
o:;94.65;94.84;hoorntje;94.61;95.06;0.24282588730324134;3.5734475136668262;22.169563595986066
r;94.84;94.89;hoorntje;94.61;95.06;0.028050885409949856;1.1098318597900751;22.169563595986066
n;94.89;94.95;hoorntje;94.61;95.06;0.00863378482058471;5.632159991934804;22.169563595986066
t;94.95;94.99;hoorntje;94.61;95.06;0.000879287112614284;4.766873934993186;22.169563595986066
j;94.99;95.06;hoorntje;94.61;95.06;0.0008100369595578646;4.634037206419334;22.169563595986066
E;95.06;95.14;er;95.06;95.19;4.483571098705468;4.8694102932972045;6.89267080192441
r;95.14;95.19;er;95.06;95.19;0.08061988840838592;1.3183772848825814;6.89267080192441
f;95.19;95.25;voor;95.19;95.28;4.483571098705468;7.950002850545294;7.176803169585433
O;95.25;95.28;voor;95.19;95.28;0.04092170923077619;4.399094048985083;7.176803169585433
a:;95.28;95.48;aanbood;95.28;95.85;4.483571098705468;6.962709981974043;18.964398490971565
m;95.48;95.54;aanbood;95.28;95.85;0.07052116705366361;3.83458734248942;18.964398490971565
b;95.54;95.57;aanbood;95.28;95.85;0.007927141037030018;2.2804715312153947;18.964398490971565
o:;95.57;95.76;aanbood;95.28;95.85;0.0026079782340799156;5.32951830206278;18.964398490971565
t;95.76;95.85;aanbood;95.28;95.85;0.0008503709548565102;3.8508151568846656;18.964398490971565
t;96.13;96.19;dat;96.13;96.28;4.483571098705468;5.057095733487645;5.458607691326394
A;96.19;96.25;dat;96.13;96.28;0.14302451918537298;5.300799327779086;5.458607691326394
d;96.25;96.28;dat;96.13;96.28;0.006039389707970382;7.457301319135427;5.458607691326394
n;96.28;96.31;nog;96.28;96.45;4.483571098705468;4.2996423611804;7.913883490456622
O;96.31;96.39;nog;96.28;96.45;0.2768493358712843;6.516341209960368;7.913883490456622
x;96.39;96.45;nog;96.28;96.45;0.006343676493346674;1.1181039847555954;7.913883490456622
h;96.45;96.54;heel;96.45;96.73;4.483571098705468;3.9195567556242343;9.86821197237859
e:;96.54;96.68;heel;96.45;96.73;0.24282588730324134;2.3530756708745613;9.86821197237859
l;96.68;96.73;heel;96.45;96.73;0.05416243967231653;2.9500657071430827;9.86821197237859
A;96.73;96.9;andere;96.73;97.08;4.483571098705468;5.342409176396769;10.532861257889577
n;96.9;96.96;andere;96.73;97.08;0.13576676623360812;2.9314529817549855;10.532861257889577
d;96.96;96.99;andere;96.73;97.08;0.02155110073224908;0.18466770191621604;10.532861257889577
@;96.99;97.02;andere;96.73;97.08;0.0194449191925435;0.20534200573091954;10.532861257889577
r;97.02;97.05;andere;96.73;97.08;0.016561540340197033;0.03312418800660083;10.532861257889577
@;97.05;97.08;andere;96.73;97.08;0.016729142618113018;1.205996552709033;10.532861257889577
Ei;97.08;97.27;eigenschappen;97.08;97.69;4.483571098705468;9.259177356576865;17.64591020569631
G;97.27;97.32;eigenschappen;97.08;97.69;0.0137123074983527;1.262512536247069;17.64591020569631
@;97.32;97.35;eigenschappen;97.08;97.69;0.0058754467782997435;0.12128863254182647;17.64591020569631
s;97.35;97.42;eigenschappen;97.08;97.69;0.0021616058275799018;3.8572867002954165;17.64591020569631
x;97.42;97.51;eigenschappen;97.08;97.69;0.000929200992886663;2.4203761120255;17.64591020569631
A;97.51;97.57;eigenschappen;97.08;97.69;0.0009292009928866629;2.4203761120255;17.64591020569631
p;97.57;97.64;eigenschappen;97.08;97.69;0.0009292009928866628;2.4203761120255;17.64591020569631
@;97.64;97.69;eigenschappen;97.08;97.69;0.0008810573700437078;2.9312070832013273;17.64591020569631
h;97.69;97.79;had;97.69;97.97;4.483571098705468;3.9195567556242343;8.84845032228653
A;97.79;97.92;had;97.69;97.97;0.24282588730324134;3.3781239267185086;8.84845032228653
t;97.92;97.97;had;97.69;97.97;0.03183120876905373;8.714598004761427;8.84845032228653
A;97.97;98.17;als;97.97;98.25;4.483571098705468;5.342409176396769;7.257849411518551
s;98.17;98.25;als;97.97;98.25;0.13576676623360812;7.045393282633007;7.257849411518551
@;98.25;98.28;het;98.25;98.32;4.483571098705468;5.103190997215755;5.312395807632838
t;98.28;98.32;het;98.25;98.32;0.004261526174980849;4.88741942161911;5.312395807632838
h;98.32;98.39;hoedje;98.32;98.66;4.483571098705468;3.9195567556242343;18.493925398634225
u;98.39;98.47;hoedje;98.32;98.66;0.24282588730324134;2.4766768434247464;18.493925398634225
t;98.47;98.55;hoedje;98.32;98.66;0.0239717141266608;7.375214560143833;18.493925398634225
j;98.55;98.61;hoedje;98.32;98.66;0.0009880441104754049;3.3985102508507024;18.493925398634225
@;98.61;98.66;hoedje;98.32;98.66;0.0008640286685273685;3.182247509836015;18.493925398634225
A;99.87;99.97;Als;99.87;100.04;4.483571098705468;5.342409176396769;7.257849411518551
s;99.97;100.04;Als;99.87;100.04;0.13576676623360812;7.045393282633007;7.257849411518551
m;100.04;100.1;men;100.04;100.15;4.483571098705468;3.950811559733681;13.034774338791657
E;100.1;100.15;men;100.04;100.15;0.27982055932309974;4.243152203484571;13.034774338791657
@;100.15;100.21;er;100.15;100.21;4.483571098705468;5.103190997215755;6.89267080192441
O;100.21;100.28;op;100.21;100.32;4.483571098705468;5.1740973091896585;6.910739907341347
b;100.28;100.32;op;100.21;100.32;0.12076763956969211;6.212748985885393;6.910739907341347
b;100.37;100.4;blies;100.37;100.7;4.483571098705468;4.642635153594779;17.91313825585823
l;100.4;100.44;blies;100.37;100.7;0.19463427520225487;3.1187896847666723;17.91313825585823
i;100.44;100.56;blies;100.37;100.7;0.02800006814804476;8.2010908831177;17.91313825585823
s;100.56;100.7;blies;100.37;100.7;0.0009047528223701212;3.1868197138358276;17.91313825585823
t;101.08;101.11;dan;101.08;101.2;4.483571098705468;5.057095733487645;7.819444492319198
A;101.11;101.2;dan;101.08;101.2;0.14302451918537298;5.300799327779086;7.819444492319198
f;101.2;101.33;vielen;101.2;101.63;4.483571098705468;7.950002850545294;16.108190435097374
i;101.33;101.44;vielen;101.2;101.63;0.04092170923077619;4.217796336144868;16.108190435097374
l;101.44;101.5;vielen;101.2;101.63;0.0036085372374645153;2.5825728984427303;16.108190435097374
@;101.5;101.63;vielen;101.2;101.63;0.0014034426747220488;3.232732374299392;16.108190435097374
v;101.69;101.78;vele;101.69;102.08;4.483571098705468;4.264979962275441;14.407195279051896
e:;101.78;101.95;vele;101.69;102.08;0.2666452477748656;7.224484332739049;14.407195279051896
l;101.95;102.02;vele;101.69;102.08;0.0038862341252472905;2.096779363211874;14.407195279051896
@;102.02;102.08;vele;101.69;102.08;0.001658332727240015;1.2165711103787071;14.407195279051896
m;102.08;102.15;muren;102.08;102.43;4.483571098705468;3.950811559733681;15.18839437525577
y;102.15;102.35;muren;102.08;102.43;0.27982055932309974;6.9265281408826604;15.18839437525577
r;102.35;102.39;muren;102.08;102.43;0.004843209874623879;1.739276146554876;15.18839437525577
@;102.39;102.43;muren;102.08;102.43;0.0012852826418142187;1.3669761979008475;15.18839437525577
E;102.43;102.53;en;102.43;102.53;4.483571098705468;4.8694102932972045;6.1170286533150895
f;102.53;102.64;vestingwerken;102.53;103.38;4.483571098705468;7.950002850545294;NAN
E;102.64;102.68;vestingwerken;102.53;103.38;0.04092170923077619;5.9698139204068825;NAN
s;102.68;102.79;vestingwerken;102.53;103.38;0.0016616358482362896;3.4108564404973434;NAN
t;102.79;102.83;vestingwerken;102.53;103.38;0.0009201492967710342;2.500351539066534;NAN
I;102.83;102.86;vestingwerken;102.53;103.38;0.0009231533331587699;5.528496306779912;NAN
N;102.86;102.94;vestingwerken;102.53;103.38;0.0007989615837472102;5.285402218862248;NAN
w;102.94;103.04;vestingwerken;102.53;103.38;0.0007989615837472102;5.285402218862248;NAN
E;103.04;103.07;vestingwerken;102.53;103.38;0.0007989615837472102;5.285402218862248;NAN
r;103.07;103.14;vestingwerken;102.53;103.38;0.0007989615837472102;5.285402218862248;NAN
@;103.14;103.22;vestingwerken;102.53;103.38;0.0007989615837472102;5.285402218862248;NAN
k;103.22;103.32;vestingwerken;102.53;103.38;0.0007989615837472102;5.285402218862248;NAN
@;103.32;103.38;vestingwerken;102.53;103.38;0.0007989615837472102;5.285402218862248;NAN
E;103.75;103.83;en;103.75;103.86;4.483571098705468;4.8694102932972045;6.1170286533150895
n;103.83;103.86;en;103.75;103.86;0.08061988840838592;6.706842395189012;6.1170286533150895
Ei;103.97;104.14;eindelijk;103.97;104.36;4.483571098705468;9.259177356576865;13.026811498199816
n;104.14;104.17;eindelijk;103.97;104.36;0.0137123074983527;2.094515753880949;13.026811498199816
d;104.17;104.21;eindelijk;103.97;104.36;0.004130115858751816;1.017662589427028;13.026811498199816
l;104.21;104.25;eindelijk;103.97;104.36;0.002685944979404748;7.30639354136823;13.026811498199816
@;104.25;104.28;eindelijk;103.97;104.36;0.0008015550200124133;5.290468639543646;13.026811498199816
g;104.28;104.36;eindelijk;103.97;104.36;0.0007989615837472102;5.285402218862248;13.026811498199816
A;104.42;104.54;alle;104.42;104.6;4.483571098705468;5.342409176396769;10.81578770648465
l;104.54;104.57;alle;104.42;104.6;0.13576676623360812;0.8711263804687015;10.81578770648465
@;104.57;104.6;alle;104.42;104.6;0.06360358238627602;1.3190663338533148;10.81578770648465
s;104.6;104.73;steden;104.6;104.98;4.483571098705468;5.246233841626966;15.988475343906183
t;104.73;104.79;steden;104.6;104.98;0.1855968423441443;1.7226317225564014;15.988475343906183
e:;104.79;104.95;steden;104.6;104.98;0.06843135846031108;3.0389037967380124;15.988475343906183
d;104.95;104.98;steden;104.6;104.98;0.010274282532703325;5.494993571592458;15.988475343906183
E;104.98;105.08;en;104.98;105.14;4.483571098705468;4.8694102932972045;6.1170286533150895
n;105.08;105.14;en;104.98;105.14;0.08061988840838592;6.706842395189012;6.1170286533150895
d;105.14;105.19;dorpen;105.14;105.45;4.483571098705468;3.3458377164999593;17.739489033971637
O;105.19;105.28;dorpen;105.14;105.45;0.22678006925983496;4.551254842529495;17.739489033971637
r;105.28;105.35;dorpen;105.14;105.45;0.015153206698385538;3.5142983102440812;17.739489033971637
p;105.35;105.42;dorpen;105.14;105.45;0.0022360796757445924;0.9292584763010008;17.739489033971637
@;105.42;105.45;dorpen;105.14;105.45;0.0010917004953722763;2.5559169375096475;17.739489033971637
I;105.45;105.5;in;105.45;105.58;4.483571098705468;3.740564601064271;6.781883584186632
n;105.5;105.58;in;105.45;105.58;0.07812962151126776;0.08290924688693552;6.781883584186632
p;105.68;105.71;puin;105.68;105.97;4.483571098705468;6.156827779092375;17.14465279092095
ui;105.71;105.88;puin;105.68;105.97;0.10662701520500464;8.570107656964264;17.14465279092095
n;105.88;105.97;puin;105.68;105.97;0.0012323503880295036;1.6477816593480545;17.14465279092095
h;106.86;106.9;Hij;106.86;106.96;4.483571098705468;3.9195567556242343;6.773226710587824
Ei;106.9;106.96;Hij;106.86;106.96;0.24282588730324134;8.481156837496973;6.773226710587824
x;106.96;107.06;gaf;106.96;107.22;4.483571098705468;4.340400290399336;12.307537028924541
A;107.06;107.16;gaf;106.96;107.22;0.2555261598127255;5.683128314411913;12.307537028924541
v;107.16;107.22;gaf;106.96;107.22;0.01001065502752531;9.493740789447632;12.307537028924541
@;107.22;107.27;er;107.22;107.27;4.483571098705468;5.103190997215755;6.89267080192441
d;107.27;107.33;den;107.27;107.36;4.483571098705468;3.3458377164999593;17.638978105167677
E;107.33;107.36;den;107.27;107.36;0.22678006925983496;3.295064490870989;17.638978105167677
k;107.36;107.46;kolenbrander;107.36;108.03;4.483571098705468;4.803206420928256;NAN
o:;107.46;107.6;kolenbrander;107.36;108.03;0.18198847581797384;4.43676880130151;NAN
l;107.6;107.63;kolenbrander;107.36;108.03;0.01256189712788457;3.2606616371601884;NAN
@;107.63;107.68;kolenbrander;107.36;108.03;0.002101677553260595;3.3981555606799985;NAN
b;107.68;107.73;kolenbrander;107.36;108.03;0.0008741656260481371;5.3091964563721055;NAN
r;107.73;107.77;kolenbrander;107.36;108.03;0.0008006940602557404;5.288783038968186;NAN
A;107.77;107.87;kolenbrander;107.36;108.03;0.0007989615837472102;5.285402218862248;NAN
n;107.87;107.92;kolenbrander;107.36;108.03;0.0007989615837472102;5.285402218862248;NAN
d;107.92;107.97;kolenbrander;107.36;108.03;0.0007989615837472102;5.285402218862248;NAN
@;107.97;108.0;kolenbrander;107.36;108.03;0.0007989615837472102;5.285402218862248;NAN
r;108.0;108.03;kolenbrander;107.36;108.03;0.0007989615837472102;5.285402218862248;NAN
w;108.03;108.06;wel;108.03;108.18;4.483571098705468;3.789347436196789;7.8861080780625255
E;108.06;108.15;wel;108.03;108.18;0.2729723680853396;2.9148072850855096;7.8861080780625255
l;108.15;108.18;wel;108.03;108.18;0.04905596002456664;2.7001728381546943;7.8861080780625255
t;108.18;108.25;het;108.18;108.25;4.483571098705468;5.057095733487645;5.312395807632838
k;108.25;108.33;kleedje;108.25;108.66;4.483571098705468;4.803206420928256;20.05408637856613
l;108.33;108.37;kleedje;108.25;108.66;0.18198847581797384;2.7849993658413728;20.05408637856613
e:;108.37;108.52;kleedje;108.25;108.66;0.03347198684530806;4.189652686161544;20.05408637856613
t;108.52;108.59;kleedje;108.25;108.66;0.002893753592747229;2.7917509141933454;20.05408637856613
j;108.59;108.66;kleedje;108.25;108.66;0.0010436773879659782;4.632305127981381;20.05408637856613
f;108.66;108.79;voor;108.66;109.05;4.483571098705468;7.950002850545294;7.176803169585433
O;108.79;108.95;voor;108.66;109.05;0.04092170923077619;4.399094048985083;7.176803169585433
r;108.95;109.05;voor;108.66;109.05;0.003099715567216402;0.886301603000419;7.176803169585433
m;109.38;109.44;maar;109.38;109.51;4.483571098705468;3.950811559733681;6.85515831790978
A;109.44;109.48;maar;109.38;109.51;0.27982055932309974;4.462656707745979;6.85515831790978
r;109.48;109.51;maar;109.38;109.51;0.02114835388527844;2.6856790420067935;6.85515831790978
l;109.51;109.56;liet;109.51;109.68;4.483571098705468;5.658347745405508;12.485906523335158
i;109.56;109.62;liet;109.51;109.68;0.12057066714280415;3.23548410718032;12.485906523335158
t;109.62;109.68;liet;109.51;109.68;0.015884844395514665;4.0042587399818075;12.485906523335158
@;109.68;109.75;het;109.68;109.78;4.483571098705468;5.103190997215755;5.312395807632838
d;109.75;109.78;het;109.68;109.78;0.004261526174980849;7.960989089916714;5.312395807632838
d;109.78;109.81;door;109.78;109.92;4.483571098705468;3.3458377164999593;9.38137934843583
o:;109.81;109.88;door;109.78;109.92;0.22678006925983496;3.443329369739418;9.38137934843583
r;109.88;109.92;door;109.78;109.92;0.025253878882030175;0.3536809895714343;9.38137934843583
s;109.92;109.99;zijn;109.92;110.05;4.483571098705468;5.246233841626966;6.928835288022308
@;109.99;110.02;zijn;109.92;110.05;0.1855968423441443;8.676234839113969;6.928835288022308
n;110.02;110.05;zijn;109.92;110.05;0.0015924250117640894;3.2564786518321496;6.928835288022308
m;110.05;110.08;manschappen;110.05;110.53;4.483571098705468;3.950811559733681;17.39689715314092
A;110.08;110.15;manschappen;110.05;110.53;0.27982055932309974;4.462656707745979;17.39689715314092
n;110.15;110.18;manschappen;110.05;110.53;0.02114835388527844;1.747891203669089;17.39689715314092
s;110.18;110.27;manschappen;110.05;110.53;0.006678819103330342;5.548229614896376;17.39689715314092
x;110.27;110.33;manschappen;110.05;110.53;0.0009389450010165239;2.824565994899794;17.39689715314092
A;110.33;110.43;manschappen;110.05;110.53;0.0008955892851999965;2.751767095489638;17.39689715314092
p;110.43;110.48;manschappen;110.05;110.53;0.0008955892851999963;2.751767095489638;17.39689715314092
@;110.48;110.53;manschappen;110.05;110.53;0.0008955892851999963;2.751767095489638;17.39689715314092
w;110.53;110.57;weer;110.53;110.61;4.483571098705468;3.789347436196789;9.737930210779217
e:;110.57;110.61;weer;110.53;110.61;0.2729723680853396;3.387038189727109;9.737930210779217
O;110.61;110.75;opeischen;110.61;111.27;4.483571098705468;5.1740973091896585;NAN
p;110.75;110.78;opeischen;110.61;111.27;0.12076763956969211;2.859072617726601;NAN
Ei;110.78;111.07;opeischen;110.61;111.27;0.025901028107487675;8.817320674889972;NAN
s;111.07;111.2;opeischen;110.61;111.27;0.0008613527381342913;3.226750804475769;NAN
@;111.2;111.27;opeischen;110.61;111.27;0.00086270673149576;3.5240028557605148;NAN
z;111.59;111.69;zoodat;111.59;111.86;4.483571098705468;4.235657497565434;NAN
u;111.69;111.73;zoodat;111.59;111.86;0.28725579252042865;4.1544827935773005;NAN
d;111.73;111.76;zoodat;111.59;111.86;0.02140381444852169;10.917572431587141;NAN
A;111.76;111.79;zoodat;111.59;111.86;0.0007989615837472102;5.285402218862248;NAN
t;111.79;111.86;zoodat;111.59;111.86;0.0007989615837472102;5.285402218862248;NAN
Ei;111.86;111.92;hij;111.86;111.92;4.483571098705468;9.259177356576865;6.773226710587824
Ei;112.01;112.19;eindelijk;112.01;112.44;4.483571098705468;9.259177356576865;13.026811498199816
n;112.19;112.22;eindelijk;112.01;112.44;0.0137123074983527;2.094515753880949;13.026811498199816
d;112.22;112.26;eindelijk;112.01;112.44;0.004130115858751816;1.017662589427028;13.026811498199816
l;112.26;112.36;eindelijk;112.01;112.44;0.002685944979404748;7.30639354136823;13.026811498199816
@;112.36;112.39;eindelijk;112.01;112.44;0.0008015550200124133;5.290468639543646;13.026811498199816
g;112.39;112.44;eindelijk;112.01;112.44;0.0007989615837472102;5.285402218862248;13.026811498199816
d;112.44;112.51;den;112.44;112.59;4.483571098705468;3.3458377164999593;17.638978105167677
E;112.51;112.55;den;112.44;112.59;0.22678006925983496;3.295064490870989;17.638978105167677
n;112.55;112.59;den;112.44;112.59;0.0259527986167649;6.041578218202175;17.638978105167677
r;112.59;112.71;ransel;112.59;113.14;4.483571098705468;6.700963487018851;20.69554828794628
A;112.71;112.8;ransel;112.59;113.14;0.07349153468944211;4.369555486098489;20.69554828794628
n;112.8;112.85;ransel;112.59;113.14;0.00554033257438301;2.9615325859324417;20.69554828794628
s;112.85;112.97;ransel;112.59;113.14;0.001515018470505392;4.88834947928385;20.69554828794628
l;112.97;113.14;ransel;112.59;113.14;0.0008326804036552453;5.351536461779724;20.69554828794628
E;113.43;113.5;het;113.43;113.55;4.483571098705468;4.8694102932972045;5.312395807632838
t;113.5;113.55;het;113.43;113.55;0.08061988840838592;8.282216672327007;5.312395807632838
h;113.55;113.6;hoedje;113.55;113.85;4.483571098705468;3.9195567556242343;18.493925398634225
u;113.6;113.73;hoedje;113.55;113.85;0.24282588730324134;2.4766768434247464;18.493925398634225
t;113.73;113.76;hoedje;113.55;113.85;0.0239717141266608;7.375214560143833;18.493925398634225
j;113.76;113.82;hoedje;113.55;113.85;0.0009880441104754049;3.3985102508507024;18.493925398634225
@;113.82;113.85;hoedje;113.55;113.85;0.0008640286685273685;3.182247509836015;18.493925398634225
E;114.21;114.28;en;114.21;114.28;4.483571098705468;4.8694102932972045;6.1170286533150895
h;114.28;114.31;het;114.28;114.4;4.483571098705468;3.9195567556242343;5.312395807632838
E;114.31;114.35;het;114.28;114.4;0.24282588730324134;2.478097582802456;5.312395807632838
t;114.35;114.4;het;114.28;114.4;0.04875971537025274;4.607521235238637;5.312395807632838
h;114.4;114.44;hoorntje;114.4;114.81;4.483571098705468;3.9195567556242343;22.169563595986066
o:;114.44;114.6;hoorntje;114.4;114.81;0.24282588730324134;3.5734475136668262;22.169563595986066
r;114.6;114.67;hoorntje;114.4;114.81;0.028050885409949856;1.1098318597900751;22.169563595986066
n;114.67;114.71;hoorntje;114.4;114.81;0.00863378482058471;5.632159991934804;22.169563595986066
t;114.71;114.76;hoorntje;114.4;114.81;0.000879287112614284;4.766873934993186;22.169563595986066
j;114.76;114.81;hoorntje;114.4;114.81;0.0008100369595578646;4.634037206419334;22.169563595986066
b;114.81;114.88;bijeen;114.81;115.13;4.483571098705468;4.642635153594779;16.319824932625345
Ei;114.88;115.04;bijeen;114.81;115.13;0.19463427520225487;4.895575048821243;16.319824932625345
e:;115.04;115.08;bijeen;114.81;115.13;0.010731941983852883;4.542008065885552;16.319824932625345
N;115.08;115.13;bijeen;114.81;115.13;0.0013188424359795582;1.8676078343996234;16.319824932625345
h;115.13;115.19;had;115.13;115.39;4.483571098705468;3.9195567556242343;8.84845032228653
A;115.19;115.26;had;115.13;115.39;0.24282588730324134;3.3781239267185086;8.84845032228653
t;115.26;115.39;had;115.13;115.39;0.03183120876905373;8.714598004761427;8.84845032228653
n;116.63;116.66;Nu;116.63;116.7;4.483571098705468;4.2996423611804;8.295742726153623
y;116.66;116.7;Nu;116.63;116.7;0.2768493358712843;11.241308367754927;8.295742726153623
b;116.7;116.73;ben;116.7;116.79;4.483571098705468;4.642635153594779;7.47658585007097
E;116.73;116.76;ben;116.7;116.79;0.19463427520225487;4.3800387379747745;7.47658585007097
N;116.76;116.79;ben;116.7;116.79;0.01353728635386707;8.6375641762202;7.47658585007097
I;116.79;116.89;ik;116.79;116.93;4.483571098705468;3.740564601064271;4.605390962231866
k;116.89;116.93;ik;116.79;116.93;0.07812962151126776;8.685246833061258;4.605390962231866
@;116.93;116.97;het;116.93;117.0;4.483571098705468;5.103190997215755;5.312395807632838
d;116.97;117.0;het;116.93;117.0;0.004261526174980849;7.960989089916714;5.312395807632838
h;117.0;117.03;heertje;117.0;117.6;4.483571098705468;3.9195567556242343;21.432598001819862
e:;117.03;117.46;heertje;117.0;117.6;0.24282588730324134;2.3530756708745613;21.432598001819862
r;117.46;117.49;heertje;117.0;117.6;0.05416243967231653;4.5454095047176795;21.432598001819862
t;117.49;117.56;heertje;117.0;117.6;0.0028012613036072125;7.04388539658393;21.432598001819862
