,onset,offset,words
1079,301.63,301.88,Je
1080,301.88,301.95,ne
1081,301.95,302.07,veux
1082,302.07,302.24,pas
1083,302.24,302.69,retourner
1084,302.69,302.78,au
1085,302.78,303.13,logis
1086,303.13,303.33,sans
1087,303.33,303.45,mes
1088,303.45,303.72,frères
1089,303.72,303.75,Et
1090,303.75,303.78,il
1091,303.78,303.84499,dit
1092,303.84499,303.87998,au
1093,303.87998,303.95,nain
1094,303.95,304.39,
1095,304.39,304.62,Cher
1096,304.62,304.92,petit
1097,304.92,304.98,
1098,304.98,305.31,ami
1099,305.31,305.51,
1100,305.51,305.58,ne
1101,305.58,306.0,pourriez-vous
1102,306.0,306.14,pas
1103,306.14,306.61,m’apprendre
1104,306.61,306.72499,où
1105,306.72499,306.91,sont
1106,306.91,307.08,mes
1107,307.08,307.23,deux
1108,307.23,307.73,frères
1109,307.73,308.03,
1110,308.03,308.12499,Ils
1111,308.12499,308.29,sont
1112,308.29,308.61,partis
1113,308.61,308.89,avant
1114,308.89,309.11,moi
1115,309.11,309.28,pour
1116,309.28,309.74,chercher
1117,309.74,309.77,l
1118,309.77,309.94,Eau
1119,309.94,309.97,de
1120,309.97,310.03,la
1121,310.03,310.1,
1122,310.1,310.16,vie
1123,310.16,310.2,et
1124,310.2,310.23,ils
1125,310.23,310.28,ne
1126,310.28,310.5,sont
1127,310.5,310.66,pas
1128,310.66,310.73,
1129,310.73,311.18,revenus
1130,311.18,312.64,
1131,312.64,312.72,Ils
1132,312.72,312.95,sont
1133,312.95,313.49,emprisonnés
1134,313.49,313.78,entre
1135,313.78,313.93,deux
1136,313.93,314.67,montagnes
1137,314.67,315.06,
1138,315.06,315.52,répondit
1139,315.52,315.73,le
1140,315.73,315.98,nain
1141,315.98,316.22,
1142,316.22,316.32,et
1143,316.32,316.38,je
1144,316.38,316.44,les
1145,316.44,316.61,ai
1146,316.61,317.0,retenus
1147,317.0,317.16,là
1148,317.16,317.32,pour
1149,317.32,317.55,leur
1150,317.55,318.23,arrogance
1151,318.23,319.09,
1152,319.09,319.18,Mais
1153,319.18,319.35,le
1154,319.35,319.7,prince
1155,319.7,319.78,le
1156,319.78,320.33,supplia
1157,320.33,320.59,si
1158,320.59,321.01,longtemps
1159,321.01,321.14,que
1160,321.14,321.27,le
1161,321.27,321.48,nain
1162,321.48,321.65,lui
1163,321.65,322.08,accorda
1164,322.08,322.26,leur
1165,322.26,322.9,liberté
1166,322.9,323.26,toutefois
1167,323.26,323.35,il
1168,323.35,323.48,le
1169,323.48,323.98,prévint
1170,323.98,324.07,et
1171,324.07,324.43,dit
1172,324.43,324.69,
1173,324.69,324.86,Prends
1174,324.86,325.09,garde
1175,325.09,325.18,à
1176,325.18,325.35,tes
1177,325.35,325.86,frères
1178,325.86,326.52,
1179,326.52,326.68,Ils
1180,326.68,326.85,ont
1181,326.85,326.95,un
1182,326.95,327.35,méchant
1183,327.35,327.75,cœur
1184,327.75,328.82,
1185,328.82,329.01,Quand
1186,329.01,329.23,ils
1187,329.23,329.81,arrivèrent
1188,329.81,329.85,ils
1189,329.85,330.31,
1190,330.31,330.4,étaient
1191,330.4,330.72,ravis
1192,330.72,330.75,de
1193,330.75,330.96,se
1194,330.96,331.28,voir
1195,331.28,331.71,libres
1196,331.71,331.74,et
1197,331.74,331.94,
1198,331.94,332.05,le
1199,332.05,332.27,jeune
1200,332.27,332.56,prince
1201,332.56,332.7,leur
1202,332.7,333.18,raconta
1203,333.18,333.31,
1204,333.31,333.42,ce
1205,333.42,333.59,qui
1206,333.59,333.88,s’était
1207,333.88,334.33,passé
1208,334.33,334.69,comment
1209,334.69,334.81,il
1210,334.81,335.0,avait
1211,335.0,335.33,trouvé
1212,335.33,335.38,l
1213,335.38,335.53,Eau
1214,335.53,335.57,de
1215,335.57,335.74,la
1216,335.74,335.85,vie
1217,335.85,335.89,et
1218,335.89,335.93,en
1219,335.93,336.11,avait
1220,336.11,336.26,
1221,336.26,336.47,pris
1222,336.47,336.58,un
1223,336.58,336.68,plein
1224,336.68,337.16,gobelet
1225,337.16,337.28,
1226,337.28,337.66,comment
1227,337.66,337.75,il
1228,337.75,337.93,avait
1229,337.93,338.4,délivré
1230,338.4,338.57,une
1231,338.57,338.79,belle
1232,338.79,339.37,princesse
1233,339.37,339.5,qui
1234,339.5,339.66,allait
1235,339.66,339.72,l’
1236,339.72,340.21,attendre
1237,340.21,340.36,un
1238,340.36,340.49,an
1239,340.49,340.79,après
1240,340.79,340.96,quoi
1241,340.96,341.18,il
1242,341.18,341.21,l’
1243,341.21,341.94,épouserait
1244,341.94,341.99,
1245,341.99,342.05,et
1246,342.05,342.28,serait
1247,342.28,342.44,mis
1248,342.44,342.52,en
1249,342.52,343.11,possession
1250,343.11,343.2,du
1251,343.2,343.73,royaume
1252,343.73,343.81168,
