phonemes;phoneme_onset;phoneme_offset;words;word_onset;word_offset;cohort_entropy;cohort_surprisal;word_freq;word_entropy_GPT;word_surprisal_GPT;word_number;entropy_class
n;4.79;4.83;en;4.71;4.83;0.0806198884083858;6.706842395189012;6.1170286533150895;9.219037;6.073049;5;1.0
E;4.83;4.9;het;4.83;4.95;4.483571098705468;4.8694102932972045;5.312395807632838;9.5646;3.872785;6;1.0
t;4.9;4.95;het;4.83;4.95;0.0806198884083858;8.282216672327007;5.312395807632838;9.5646;3.872785;6;1.0
h;4.95;4.98;Hoorntje;4.95;5.5;4.483571098705468;3.9195567556242334;22.169563595986066;11.484068;13.236718;7;1.0
o:;4.98;5.17;Hoorntje;4.95;5.5;0.2428258873032413;3.5734475136668262;22.169563595986066;11.484068;13.236718;7;1.0
r;5.17;5.24;Hoorntje;4.95;5.5;0.0280508854099498;1.1098318597900745;22.169563595986066;11.484068;13.236718;7;1.0
n;5.24;5.3;Hoorntje;4.95;5.5;0.0086337848205847;5.632159991934804;22.169563595986066;11.484068;13.236718;7;1.0
t;5.3;5.38;Hoorntje;4.95;5.5;0.0008792871126142;4.766873934993186;22.169563595986066;11.484068;13.236718;7;1.0
j;5.38;5.43;Hoorntje;4.95;5.5;0.0008100369595578;4.634037206419334;22.169563595986066;11.484068;13.236718;7;1.0
@;5.43;5.5;Hoorntje;4.95;5.5;0.0008100369595578;4.634037206419334;22.169563595986066;11.484068;13.236718;7;1.0
E;7.47;7.54;Er;7.47;7.6;4.483571098705468;4.8694102932972045;6.89267080192441;8.16142;11.593747;8;1.0
r;7.54;7.6;Er;7.47;7.6;0.0806198884083858;1.3183772848825814;6.89267080192441;8.16142;11.593747;8;1.0
w;7.6;7.63;waren;7.6;7.89;4.483571098705468;3.789347436196789;10.547484865874008;8.263917;5.065032;9;1.0
a:;7.63;7.77;waren;7.6;7.89;0.2729723680853396;2.291490201295426;10.547484865874008;8.263917;5.065032;9;1.0
r;7.77;7.8;waren;7.6;7.89;0.0588633531100964;0.1703873852172371;10.547484865874008;8.263917;5.065032;9;1.0
@;7.8;7.89;waren;7.6;7.89;0.0349193094273631;4.96181543069024;10.547484865874008;8.263917;5.065032;9;1.0
e:;7.89;7.96;eens;7.89;8.07;4.483571098705468;5.298149721581541;9.445824923998348;7.735962;11.382937;10;1.0
n;7.96;7.99;eens;7.89;8.07;0.1405382244636236;0.1533387579118904;9.445824923998348;7.735962;11.382937;10;1.0
s;7.99;8.07;eens;7.89;8.07;0.0205717775078001;0.4180361530181875;9.445824923998348;7.735962;11.382937;10;1.0
d;8.07;8.14;drie;8.07;8.35;4.483571098705468;3.345837716499959;10.847808301430184;8.8959255;5.4351835;11;1.0
r;8.14;8.17;drie;8.07;8.35;0.2267800692598349;3.938296036398248;10.847808301430184;8.8959255;5.4351835;11;1.0
i;8.17;8.35;drie;8.07;8.35;0.0216286523638089;5.467880553444971;10.847808301430184;8.8959255;5.4351835;11;1.0
b;8.35;8.39;broêrs;8.35;8.9;4.483571098705468;4.642635153594779;10.36967;10.529161;13.491111;12;1.0
r;8.39;8.45;broêrs;8.35;8.9;0.1946342752022549;3.37023161499348;10.36967;10.529161;13.491111;12;1.0
u;8.45;8.65;broêrs;8.35;8.9;0.0268648773335037;2.16436355429078;10.36967;10.529161;13.491111;12;1.0
r;8.65;8.7;broêrs;8.35;8.9;0.0071773795234191;0.9343976397112904;10.36967;10.529161;13.491111;12;1.0
s;8.7;8.9;broêrs;8.35;8.9;0.0012189296343425;5.074395393799396;10.36967;10.529161;13.491111;12;1.0
t;9.24;9.28;die;9.24;9.36;4.483571098705468;5.057095733487645;7.074230793222043;7.204363;4.1686125;13;-1.0
i;9.28;9.36;die;9.24;9.36;0.143024519185373;4.658960591059365;7.074230793222043;7.204363;4.1686125;13;-1.0
l;9.36;9.44;langzamerhand;9.36;10.09;4.483571098705468;5.658347745405507;19.339455737583922;8.225491;15.978195;14;1.0
A;9.44;9.49;langzamerhand;9.36;10.09;0.1205706671428041;2.801764506339482;19.339455737583922;8.225491;15.978195;14;1.0
N;9.49;9.56;langzamerhand;9.36;10.09;0.0198727918138394;0.765095081543526;19.339455737583922;8.225491;15.978195;14;1.0
s;9.56;9.69;langzamerhand;9.36;10.09;0.0060667448076597;1.0397169346108426;19.339455737583922;8.225491;15.978195;14;1.0
a:;9.69;9.74;langzamerhand;9.36;10.09;0.0014729521615627;6.342031986713272;19.339455737583922;8.225491;15.978195;14;1.0
m;9.74;9.81;langzamerhand;9.36;10.09;0.0007989615837472;5.285402218862248;19.339455737583922;8.225491;15.978195;14;1.0
@;9.81;9.84;langzamerhand;9.36;10.09;0.0007989615837472;5.285402218862248;19.339455737583922;8.225491;15.978195;14;1.0
r;9.84;9.87;langzamerhand;9.36;10.09;0.0007989615837472;5.285402218862248;19.339455737583922;8.225491;15.978195;14;1.0
h;9.87;9.92;langzamerhand;9.36;10.09;0.0007989615837472;5.285402218862248;19.339455737583922;8.225491;15.978195;14;1.0
A;9.92;9.97;langzamerhand;9.36;10.09;0.0007989615837472;5.285402218862248;19.339455737583922;8.225491;15.978195;14;1.0
n;9.97;10.04;langzamerhand;9.36;10.09;0.0007989615837472;5.285402218862248;19.339455737583922;8.225491;15.978195;14;1.0
t;10.04;10.09;langzamerhand;9.36;10.09;0.0007989615837472;5.285402218862248;19.339455737583922;8.225491;15.978195;14;1.0
t;10.09;10.12;tot;10.09;10.21;4.483571098705468;5.057095733487645;9.744853023967464;8.299606;6.8426027;15;1.0
O;10.12;10.17;tot;10.09;10.21;0.143024519185373;5.93072831408211;9.744853023967464;8.299606;6.8426027;15;1.0
t;10.17;10.21;tot;10.09;10.21;0.0043607757202939;6.615632782345652;9.744853023967464;8.299606;6.8426027;15;1.0
A;10.21;10.37;armoede;10.21;10.71;4.483571098705468;5.342409176396769;17.46904299342027;7.8049364;13.545226;16;1.0
r;10.37;10.41;armoede;10.21;10.71;0.1357667662336081;4.743833245157762;17.46904299342027;7.8049364;13.545226;16;1.0
@;10.41;10.45;armoede;10.21;10.71;0.0090124743792161;4.802648206173677;17.46904299342027;7.8049364;13.545226;16;1.0
m;10.45;10.53;armoede;10.21;10.71;0.0011401801447777;5.9269221634841;17.46904299342027;7.8049364;13.545226;16;1.0
u;10.53;10.62;armoede;10.21;10.71;0.0007989615837472;5.285402218862248;17.46904299342027;7.8049364;13.545226;16;1.0
d;10.62;10.67;armoede;10.21;10.71;0.0007989615837472;5.285402218862248;17.46904299342027;7.8049364;13.545226;16;1.0
@;10.67;10.71;armoede;10.21;10.71;0.0007989615837472;5.285402218862248;17.46904299342027;7.8049364;13.545226;16;1.0
w;10.71;10.75;waren;10.71;10.96;4.483571098705468;3.789347436196789;10.547484865874008;5.464401;2.8469622;17;-1.0
a:;10.75;10.88;waren;10.71;10.96;0.2729723680853396;2.291490201295426;10.547484865874008;5.464401;2.8469622;17;-1.0
r;10.88;10.91;waren;10.71;10.96;0.0588633531100964;0.1703873852172371;10.547484865874008;5.464401;2.8469622;17;-1.0
@;10.91;10.96;waren;10.71;10.96;0.0349193094273631;4.96181543069024;10.547484865874008;5.464401;2.8469622;17;-1.0
v;10.96;11.04;vervallen;10.96;11.4;4.483571098705468;4.26497996227544;18.24137976271404;4.1499085;9.201028;18;-1.0
@;11.04;11.07;vervallen;10.96;11.4;0.2666452477748655;1.930078963506608;18.24137976271404;4.1499085;9.201028;18;-1.0
r;11.07;11.1;vervallen;10.96;11.4;0.061161091440729;0.007513182727906;18.24137976271404;4.1499085;9.201028;18;-1.0
f;11.1;11.2;vervallen;10.96;11.4;0.0948553994070211;9.433319708001234;18.24137976271404;4.1499085;9.201028;18;-1.0
A;11.2;11.29;vervallen;10.96;11.4;0.0010011277065913;5.656973948262238;18.24137976271404;4.1499085;9.201028;18;-1.0
l;11.29;11.32;vervallen;10.96;11.4;0.0007989615837472;5.285402218862248;18.24137976271404;4.1499085;9.201028;18;-1.0
@;11.32;11.4;vervallen;10.96;11.4;0.0007989615837472;5.285402218862248;18.24137976271404;4.1499085;9.201028;18;-1.0
Ei;12.59;12.71;eindelijk;12.59;12.95;4.483571098705468;9.259177356576863;13.026811498199816;3.0483356;17.709267;19;-1.0
n;12.71;12.76;eindelijk;12.59;12.95;0.0137123074983527;2.0945157538809496;13.026811498199816;3.0483356;17.709267;19;-1.0
d;12.76;12.79;eindelijk;12.59;12.95;0.0041301158587518;1.0176625894270277;13.026811498199816;3.0483356;17.709267;19;-1.0
l;12.79;12.85;eindelijk;12.59;12.95;0.0026859449794047;7.30639354136823;13.026811498199816;3.0483356;17.709267;19;-1.0
@;12.85;12.92;eindelijk;12.59;12.95;0.0008015550200124;5.290468639543646;13.026811498199816;3.0483356;17.709267;19;-1.0
k;12.92;12.95;eindelijk;12.59;12.95;0.0007989615837472;5.285402218862248;13.026811498199816;3.0483356;17.709267;19;-1.0
w;12.95;12.98;was;12.95;13.16;4.483571098705468;3.789347436196789;7.516261346529114;7.458869;10.708941;20;1.0
A;12.98;13.04;was;12.95;13.16;0.2729723680853396;2.372972390466157;7.516261346529114;7.458869;10.708941;20;1.0
s;13.04;13.16;was;12.95;13.16;0.059418788111594;0.3546235650798964;7.516261346529114;7.458869;10.708941;20;1.0
@;13.16;13.2;de;13.16;13.2;4.483571098705468;5.103190997215755;5.322176977655901;7.3982487;8.01647;21;-1.0
n;13.2;13.27;nood;13.2;13.49;4.483571098705468;4.299642361180399;15.93639580890011;10.563194;9.354763;22;1.0
o:;13.27;13.43;nood;13.2;13.49;0.2768493358712843;3.8404121005187855;15.93639580890011;10.563194;9.354763;22;1.0
t;13.43;13.49;nood;13.2;13.49;0.0286652719760398;5.053032458481076;15.93639580890011;10.563194;9.354763;22;1.0
s;13.49;13.61;zoo;13.49;13.82;4.483571098705468;5.246233841626965;19.0356013694342;7.5703483;16.33227;23;1.0
o:;13.61;13.82;zoo;13.49;13.82;0.1855968423441443;5.836453589878899;19.0356013694342;7.5703483;16.33227;23;1.0
h;13.82;13.85;hoog;13.82;14.04;4.483571098705468;3.9195567556242334;13.906348013934304;5.905069;4.0745487;24;-1.0
o:;13.85;13.98;hoog;13.82;14.04;0.2428258873032413;3.5734475136668262;13.906348013934304;5.905069;4.0745487;24;-1.0
x;13.98;14.04;hoog;13.82;14.04;0.0280508854099498;4.700063863073733;13.906348013934304;5.905069;4.0745487;24;-1.0
x;14.04;14.07;gestegen;14.04;14.67;4.483571098705468;4.340400290399336;17.50022052527034;4.762044;6.7292066;25;-1.0
E;14.07;14.1;gestegen;14.04;14.67;0.2555261598127255;5.665192598191167;17.50022052527034;4.762044;6.7292066;25;-1.0
s;14.1;14.22;gestegen;14.04;14.67;0.0087934501353374;6.341850128500484;17.50022052527034;4.762044;6.7292066;25;-1.0
t;14.22;14.28;gestegen;14.04;14.67;0.0009396032453977;2.836683684299992;17.50022052527034;4.762044;6.7292066;25;-1.0
e:;14.28;14.45;gestegen;14.04;14.67;0.0008952161219859;2.7906943707871097;17.50022052527034;4.762044;6.7292066;25;-1.0
G;14.45;14.57;gestegen;14.04;14.67;0.0008931579635463;2.833085205496024;17.50022052527034;4.762044;6.7292066;25;-1.0
@;14.57;14.67;gestegen;14.04;14.67;0.0008892772367091;2.826388997762089;17.50022052527034;4.762044;6.7292066;25;-1.0
t;15.05;15.13;dat;15.05;15.24;4.483571098705468;5.057095733487645;5.458607691326394;2.5574348;0.7455862;26;-1.0
A;15.13;15.19;dat;15.05;15.24;0.143024519185373;5.300799327779086;5.458607691326394;2.5574348;0.7455862;26;-1.0
t;15.19;15.24;dat;15.05;15.24;0.0060393897079703;4.1946845108270585;5.458607691326394;2.5574348;0.7455862;26;-1.0
z;15.24;15.29;zij;15.24;15.33;4.483571098705468;4.235657497565433;10.32757220622082;4.96162;3.7290106;27;-1.0
Ei;15.29;15.33;zij;15.24;15.33;0.2872557925204286;4.427679985038352;10.32757220622082;4.96162;3.7290106;27;-1.0
n;15.33;15.44;niets;15.33;15.66;4.483571098705468;4.299642361180399;9.556489418740203;7.388587;8.0889435;28;-1.0
i;15.44;15.54;niets;15.33;15.66;0.2768493358712843;0.9083279326471936;9.556489418740203;7.388587;8.0889435;28;-1.0
t;15.54;15.58;niets;15.33;15.66;0.1296862009137775;0.0942049371591993;9.556489418740203;7.388587;8.0889435;28;-1.0
s;15.58;15.66;niets;15.33;15.66;0.0139302641489686;0.0647932964544295;9.556489418740203;7.388587;8.0889435;28;-1.0
m;15.66;15.7;meer;15.66;15.83;4.483571098705468;3.9508115597336806;8.897439332410382;3.6880405;0.85852647;29;-1.0
e:;15.7;15.83;meer;15.66;15.83;0.2798205593230997;3.427635967295356;8.897439332410382;3.6880405;0.85852647;29;-1.0
t;15.83;15.88;te;15.83;15.91;4.483571098705468;5.057095733487645;6.9514818936029155;4.3073797;6.258456;30;-1.0
@;15.88;15.91;te;15.83;15.91;0.143024519185373;2.8154044206695654;6.9514818936029155;4.3073797;6.258456;30;-1.0
e:;15.91;16.15;eten;15.91;16.26;4.483571098705468;5.298149721581541;11.08822444476926;4.0116506;1.2624404;31;-1.0
t;16.15;16.22;eten;15.91;16.26;0.1405382244636236;5.406646910438119;11.08822444476926;4.0116506;1.2624404;31;-1.0
@;16.22;16.26;eten;15.91;16.26;0.0070250464865048;0.2870259154196345;11.08822444476926;4.0116506;1.2624404;31;-1.0
h;16.26;16.34;hadden;16.26;16.57;4.483571098705468;3.9195567556242334;11.279812800753328;3.8852534;1.7602608;32;-1.0
A;16.34;16.44;hadden;16.26;16.57;0.2428258873032413;3.3781239267185086;11.279812800753328;3.8852534;1.7602608;32;-1.0
d;16.44;16.48;hadden;16.26;16.57;0.0318312087690537;2.8414276156147;11.279812800753328;3.8852534;1.7602608;32;-1.0
@;16.48;16.57;hadden;16.26;16.57;0.0053420069792668;0.1366488094416974;11.279812800753328;3.8852534;1.7602608;32;-1.0
E;16.84;16.92;en;16.84;16.95;4.483571098705468;4.8694102932972045;6.1170286533150895;3.5450761;2.896343;33;-1.0
n;16.92;16.95;en;16.84;16.95;0.0806198884083858;6.706842395189012;6.1170286533150895;3.5450761;2.896343;33;-1.0
h;16.95;16.98;honger;16.95;17.23;4.483571098705468;3.9195567556242334;13.358200605662132;7.6497855;8.378627;34;1.0
O;16.98;17.08;honger;16.95;17.23;0.2428258873032413;5.067908068951125;13.358200605662132;7.6497855;8.378627;34;1.0
N;17.08;17.15;honger;16.95;17.23;0.0119994805763293;2.635095454909409;13.358200605662132;7.6497855;8.378627;34;1.0
@;17.15;17.2;honger;16.95;17.23;0.0028306777304005;0.7954600668818511;13.358200605662132;7.6497855;8.378627;34;1.0
r;17.2;17.23;honger;16.95;17.23;0.0022003549555911;0.4465346356613248;13.358200605662132;7.6497855;8.378627;34;1.0
m;17.23;17.26;moesten;17.23;17.52;4.483571098705468;3.9508115597336806;13.425399884679228;7.2686872;6.8120456;35;-1.0
u;17.26;17.34;moesten;17.23;17.52;0.2798205593230997;4.775763869477104;13.425399884679228;7.2686872;6.8120456;35;-1.0
s;17.34;17.41;moesten;17.23;17.52;0.0159681426789371;3.60117172944709;13.425399884679228;7.2686872;6.8120456;35;-1.0
t;17.41;17.48;moesten;17.23;17.52;0.0023218624159322;0.6031963523407489;13.425399884679228;7.2686872;6.8120456;35;-1.0
@;17.48;17.52;moesten;17.23;17.52;0.0021350440629971;0.5892313242371141;13.425399884679228;7.2686872;6.8120456;35;-1.0
l;17.52;17.57;lijden;17.52;17.92;4.483571098705468;5.658347745405507;14.723782560904045;7.438579;3.7229571;36;-1.0
Ei;17.57;17.77;lijden;17.52;17.92;0.1205706671428041;3.7765977110961466;14.723782560904045;7.438579;3.7229571;36;-1.0
d;17.77;17.8;lijden;17.52;17.92;0.0111181461314868;2.914158459576329;14.723782560904045;7.438579;3.7229571;36;-1.0
@;17.8;17.92;lijden;17.52;17.92;0.0024580770456638;1.139475189484528;14.723782560904045;7.438579;3.7229571;36;-1.0
t;18.81;18.88;Toen;18.81;18.94;4.483571098705468;5.057095733487645;9.803345874381268;3.089071;13.954744;37;-1.0
u;18.88;18.91;Toen;18.81;18.94;0.143024519185373;2.424332728489083;9.803345874381268;3.089071;13.954744;37;-1.0
n;18.91;18.94;Toen;18.81;18.94;0.0247429737974709;0.9251646949197068;9.803345874381268;3.089071;13.954744;37;-1.0
z;18.94;19.04;zeiden;18.94;19.24;4.483571098705468;4.235657497565433;13.670083756446317;6.3584805;13.533275;38;-1.0
Ei;19.04;19.18;zeiden;18.94;19.24;0.2872557925204286;4.427679985038352;13.670083756446317;6.3584805;13.533275;38;-1.0
d;19.18;19.21;zeiden;18.94;19.24;0.0018094062553654;4.010367368501144;13.670083756446317;6.3584805;13.533275;38;-1.0
@;19.21;19.24;zeiden;18.94;19.24;0.000892569732859;3.0154703560649683;13.670083756446317;6.3584805;13.533275;38;-1.0
z;19.24;19.34;zij;19.24;19.57;4.483571098705468;4.235657497565433;10.32757220622082;4.404633;1.7422184;39;-1.0
Ei;19.34;19.57;zij;19.24;19.57;0.2872557925204286;4.427679985038352;10.32757220622082;4.404633;1.7422184;39;-1.0
z;20.17;20.3;Zoo;20.17;20.43;4.483571098705468;4.235657497565433;19.0356013694342;5.972191;16.250282;40;-1.0
o:;20.3;20.43;Zoo;20.17;20.43;0.2872557925204286;4.09885485006108;19.0356013694342;5.972191;16.250282;40;-1.0
k;20.43;20.5;kan;20.43;20.59;4.483571098705468;4.803206420928256;7.913801531640461;9.195109;11.994179;41;1.0
A;20.5;20.54;kan;20.43;20.59;0.1819884758179738;3.695268391262293;7.913801531640461;9.195109;11.994179;41;1.0
n;20.54;20.59;kan;20.43;20.59;0.018609378412798;1.4764170184495118;7.913801531640461;9.195109;11.994179;41;1.0
@;20.59;20.63;het;20.59;20.66;4.483571098705468;5.103190997215755;5.312395807632838;8.17934;4.0935235;42;1.0
t;20.63;20.66;het;20.59;20.66;0.0042615261749808;4.88741942161911;5.312395807632838;8.17934;4.0935235;42;1.0
n;20.66;20.69;niet;20.66;20.79;4.483571098705468;4.299642361180399;5.727433304943366;8.095157;2.3485897;43;1.0
i;20.69;20.76;niet;20.66;20.79;0.2768493358712843;0.9083279326471936;5.727433304943366;8.095157;2.3485897;43;1.0
d;20.76;20.79;niet;20.66;20.79;0.1296862009137775;7.578842707420901;5.727433304943366;8.095157;2.3485897;43;1.0
b;20.79;20.84;blijven;20.79;21.27;4.483571098705468;4.642635153594779;10.873270526939068;7.240736;7.9055433;44;-1.0
l;20.84;20.88;blijven;20.79;21.27;0.1946342752022549;3.1187896847666723;10.873270526939068;7.240736;7.9055433;44;-1.0
Ei;20.88;21.1;blijven;20.79;21.27;0.0280000681480447;0.5679031282805422;10.873270526939068;7.240736;7.9055433;44;-1.0
f;21.1;21.19;blijven;20.79;21.27;0.0169775712324099;0.8565121664043442;10.873270526939068;7.240736;7.9055433;44;-1.0
@;21.19;21.27;blijven;20.79;21.27;0.0040335006396393;8.251688326143503;10.873270526939068;7.240736;7.9055433;44;-1.0
w;21.65;21.68;wij;21.65;21.8;4.483571098705468;3.789347436196789;9.964643024702749;4.921959;13.504665;45;-1.0
Ei;21.68;21.8;wij;21.65;21.8;0.2729723680853396;6.655270950295635;9.964643024702749;4.921959;13.504665;45;-1.0
s;21.8;21.93;zullen;21.8;22.1;4.483571098705468;5.246233841626965;10.543523360324283;8.78312;7.2690077;46;1.0
u;21.93;21.98;zullen;21.8;22.1;0.1855968423441443;6.49222303631183;10.543523360324283;8.78312;7.2690077;46;1.0
l;21.98;22.01;zullen;21.8;22.1;0.0043107816824683;3.886665964542094;10.543523360324283;8.78312;7.2690077;46;1.0
@;22.01;22.1;zullen;21.8;22.1;0.0010218718706048;4.144119559490185;10.543523360324283;8.78312;7.2690077;46;1.0
d;22.1;22.14;de;22.1;22.2;4.483571098705468;3.345837716499959;5.322176977655901;8.151674;4.9052634;47;1.0
@;22.14;22.2;de;22.1;22.2;0.2267800692598349;7.532001194857413;5.322176977655901;8.151674;4.9052634;47;1.0
w;22.2;22.25;wereld;22.2;22.56;4.483571098705468;3.789347436196789;11.266775767662683;10.255204;6.387022;48;1.0
e:;22.25;22.37;wereld;22.2;22.56;0.2729723680853396;3.387038189727109;11.266775767662683;10.255204;6.387022;48;1.0
r;22.37;22.41;wereld;22.2;22.56;0.036044973831578;1.062754186025597;11.266775767662683;10.255204;6.387022;48;1.0
@;22.41;22.44;wereld;22.2;22.56;0.0068855795587208;0.2957486846737339;11.266775767662683;10.255204;6.387022;48;1.0
l;22.44;22.5;wereld;22.2;22.56;0.0058286714071677;0.1190866722016555;11.266775767662683;10.255204;6.387022;48;1.0
t;22.5;22.56;wereld;22.2;22.56;0.0059854754604854;0.2209895685830874;11.266775767662683;10.255204;6.387022;48;1.0
I;22.56;22.65;in;22.56;22.73;4.483571098705468;3.740564601064271;6.781883584186632;7.841981;5.535983;49;1.0
m;22.65;22.73;in;22.56;22.73;0.0781296215112677;6.1886074033307406;6.781883584186632;7.841981;5.535983;49;1.0
m;22.73;22.76;moeten;22.73;23.05;4.483571098705468;3.9508115597336806;9.09434101656046;8.819197;6.6541214;50;1.0
u;22.76;22.86;moeten;22.73;23.05;0.2798205593230997;4.775763869477104;9.09434101656046;8.819197;6.6541214;50;1.0
t;22.86;22.99;moeten;22.73;23.05;0.0159681426789371;6.4320526687202335;9.09434101656046;8.819197;6.6541214;50;1.0
@;22.99;23.05;moeten;22.73;23.05;0.0010270058067743;5.284266856868985;9.09434101656046;8.819197;6.6541214;50;1.0
E;23.49;23.6;en;23.49;23.6;4.483571098705468;4.8694102932972045;6.1170286533150895;7.963657;6.542163;51;1.0
O;23.6;23.64;ons;23.6;23.75;4.483571098705468;5.174097309189658;8.720236886480583;8.217959;5.4999166;52;1.0
n;23.64;23.67;ons;23.6;23.75;0.1207676395696921;1.4202867424098529;8.720236886480583;8.217959;5.4999166;52;1.0
s;23.67;23.75;ons;23.6;23.75;0.0552024751142032;1.192653406186629;8.720236886480583;8.217959;5.4999166;52;1.0
x;23.75;23.81;geluk;23.75;24.04;4.483571098705468;4.340400290399336;12.513657422897092;9.0072975;9.11369;53;1.0
@;23.81;23.88;geluk;23.75;24.04;0.2555261598127255;0.9824867473367122;12.513657422897092;9.0072975;9.11369;53;1.0
l;23.88;23.91;geluk;23.75;24.04;0.1753345682120312;2.88264323765532;12.513657422897092;9.0072975;9.11369;53;1.0
u;23.91;23.98;geluk;23.75;24.04;0.0283072681230915;2.262262019325064;12.513657422897092;9.0072975;9.11369;53;1.0
k;23.98;24.04;geluk;23.75;24.04;0.0067785734298869;0.2443120759911005;12.513657422897092;9.0072975;9.11369;53;1.0
s;24.04;24.12;zoeken;24.04;24.41;4.483571098705468;5.246233841626965;11.794929101586987;7.7771616;7.8026614;54;1.0
u;24.12;24.23;zoeken;24.04;24.41;0.1855968423441443;6.49222303631183;11.794929101586987;7.7771616;7.8026614;54;1.0
k;24.23;24.31;zoeken;24.04;24.41;0.0043107816824683;2.184031239608145;11.794929101586987;7.7771616;7.8026614;54;1.0
@;24.31;24.41;zoeken;24.04;24.41;0.0016208017565318;0.7332744408773141;11.794929101586987;7.7771616;7.8026614;54;1.0
E;25.17;25.24;En;25.17;25.24;4.483571098705468;4.8694102932972045;6.1170286533150895;6.101002;7.2520013;55;-1.0
z;25.24;25.34;zij;25.24;25.38;4.483571098705468;4.235657497565433;10.32757220622082;8.114897;5.208289;56;1.0
Ei;25.34;25.38;zij;25.24;25.38;0.2872557925204286;4.427679985038352;10.32757220622082;8.114897;5.208289;56;1.0
t;25.38;25.48;trokken;25.38;25.69;4.483571098705468;5.057095733487645;17.251940708707124;7.9334736;9.767004;57;1.0
r;25.48;25.51;trokken;25.38;25.69;0.143024519185373;3.560845160112624;17.251940708707124;7.9334736;9.767004;57;1.0
O;25.51;25.56;trokken;25.38;25.69;0.0171558044625852;2.7258803458505505;17.251940708707124;7.9334736;9.767004;57;1.0
k;25.56;25.66;trokken;25.38;25.69;0.0035074316211444;2.751331719466558;17.251940708707124;7.9334736;9.767004;57;1.0
@;25.66;25.69;trokken;25.38;25.69;0.0009086291385688;2.6526969026255283;17.251940708707124;7.9334736;9.767004;57;1.0
w;25.69;25.76;weg;25.69;26.09;4.483571098705468;3.789347436196789;9.355882790144287;7.154452;6.8399887;58;-1.0
E;25.76;25.83;weg;25.69;26.09;0.2729723680853396;2.9148072850855096;9.355882790144287;7.154452;6.8399887;58;-1.0
x;25.83;26.09;weg;25.69;26.09;0.0490559600245666;1.5912567108665034;9.355882790144287;7.154452;6.8399887;58;-1.0
O;28.0;28.1;Op;28.0;28.13;4.483571098705468;5.174097309189658;6.910739907341347;5.7482038;11.849319;59;-1.0
p;28.1;28.13;Op;28.0;28.13;0.1207676395696921;2.859072617726601;6.910739907341347;5.7482038;11.849319;59;-1.0
f;28.13;28.29;verre;28.13;28.51;4.483571098705468;7.950002850545294;16.76198820126744;7.176865;10.415344;60;-1.0
E;28.29;28.38;verre;28.13;28.51;0.0409217092307761;5.9698139204068825;16.76198820126744;7.176865;10.415344;60;-1.0
r;28.38;28.42;verre;28.13;28.51;0.0016616358482362;1.8050067790778863;16.76198820126744;7.176865;10.415344;60;-1.0
@;28.42;28.51;verre;28.13;28.51;0.0012463806019269;5.6567334459070535;16.76198820126744;7.176865;10.415344;60;-1.0
