phonemes;phoneme_onset;phoneme_offset;words;word_onset;word_offset;cohort_entropy;cohort_surprisal;word_freq;word_entropy_GPT;word_surprisal_GPT;word_number;entropy_class
n;165.11;165.2;nous;165.11;165.26;4.409139780035069;4.963258404314488;7.562398085304746;6.973689;2.1467733;372;1.0
u;165.2;165.26;nous;165.11;165.26;0.2947261550779699;1.5022930543218338;7.562398085304746;6.973689;2.1467733;372;1.0
Z;165.26;165.39;jetâmes;165.26;165.85;4.409139780035069;4.696626826843675;26.4266688813221;7.170117;7.155934;373;1.0
@;165.39;165.52;jetâmes;165.26;165.85;0.1987545201512666;0.2242312748025781;26.4266688813221;7.170117;7.155934;373;1.0
t;165.52;165.6;jetâmes;165.26;165.85;0.0032304760900896;1.7693402031762422;26.4266688813221;7.170117;7.155934;373;1.0
A;165.6;165.8;jetâmes;165.26;165.85;0.0017818304334842;6.54727633739877;26.4266688813221;7.170117;7.155934;373;1.0
m;165.8;165.85;jetâmes;165.26;165.85;0.000833599635;5.233951827110172;26.4266688813221;7.170117;7.155934;373;1.0
a;165.85;165.93;à;165.85;165.93;4.409139780035069;3.794193287838337;6.209354846536233;5.722294;4.3059993;374;-1.0
l;165.93;165.97;la;165.93;166.09;4.409139780035069;3.755260160408023;5.814498696260873;3.7932358;1.8662469;375;-1.0
a;165.97;166.09;la;165.93;166.09;0.2258054342494331;1.7693520610671596;5.814498696260873;3.7932358;1.8662469;375;-1.0
m;166.09;166.18;mer;166.09;166.42;4.409139780035069;4.216572460592083;13.146333072766842;3.893281;0.91425526;376;-1.0
E;166.18;166.32;mer;166.09;166.42;0.2093762024126659;3.4747628957051706;13.146333072766842;3.893281;0.91425526;376;-1.0
R;166.32;166.42;mer;166.09;166.42;0.0163844604785177;2.391876873692453;13.146333072766842;3.893281;0.91425526;376;-1.0
y;166.75;166.83;une;166.75;166.91;4.409139780035069;6.506829787871369;6.793146780513575;5.348612;3.5167255;377;-1.0
n;166.83;166.91;une;166.75;166.91;0.0080592974642714;1.826414231116221;6.793146780513575;5.348612;3.5167255;377;-1.0
b;166.91;166.94;bouteille;166.91;167.35;4.409139780035069;5.580931033330403;14.37988591096575;7.819185;7.3530893;378;1.0
u;166.94;167.04;bouteille;166.91;167.35;0.1086612429825166;4.62100294536356;14.37988591096575;7.819185;7.3530893;378;1.0
t;167.04;167.17;bouteille;166.91;167.35;0.006824429727794;2.7048388920928934;14.37988591096575;7.819185;7.3530893;378;1.0
E;167.17;167.3;bouteille;166.91;167.35;0.0018923298259213;1.7139068798678172;14.37988591096575;7.819185;7.3530893;378;1.0
j;167.3;167.35;bouteille;166.91;167.35;0.0013187049994765;1.1373334046481651;14.37988591096575;7.819185;7.3530893;378;1.0
k;167.35;167.44;qui;167.35;167.52;4.409139780035069;4.296214187739292;7.353269951835012;3.5635843;5.6514316;379;-1.0
i;167.44;167.52;qui;167.35;167.52;0.3852221460392969;1.5390330520759636;7.353269951835012;3.5635843;5.6514316;379;-1.0
k;167.52;167.58;contenait;167.52;168.16;4.409139780035069;4.296214187739292;17.98787702874384;6.509281;4.1189027;380;1.0
o~;167.58;167.77;contenait;167.52;168.16;0.3852221460392969;3.8550514903652857;17.98787702874384;6.509281;4.1189027;380;1.0
t;167.77;167.86;contenait;167.52;168.16;0.0402219776573224;2.8906644081897745;17.98787702874384;6.509281;4.1189027;380;1.0
@;167.86;167.91;contenait;167.52;168.16;0.007045504914664;4.703526102212555;17.98787702874384;6.509281;4.1189027;380;1.0
n;167.91;167.99;contenait;167.52;168.16;0.0011249075408401;1.855308145280532;17.98787702874384;6.509281;4.1189027;380;1.0
E;167.99;168.16;contenait;167.52;168.16;0.0010948234725694;2.7137955246077445;17.98787702874384;6.509281;4.1189027;380;1.0
y;168.16;168.2;une;168.16;168.28;4.409139780035069;6.506829787871369;6.793146780513575;5.643585;3.4513958;381;-1.0
n;168.2;168.28;une;168.16;168.28;0.0080592974642714;1.826414231116221;6.793146780513575;5.643585;3.4513958;381;-1.0
b;168.28;168.34;bande;168.28;168.69;4.409139780035069;5.580931033330403;13.576677438142784;7.610959;12.40555;382;1.0
a~;168.34;168.6;bande;168.28;168.69;0.1086612429825166;6.473620331317208;13.576677438142784;7.610959;12.40555;382;1.0
d;168.6;168.69;bande;168.28;168.69;0.0025849326254032;1.0401305939054135;13.576677438142784;7.610959;12.40555;382;1.0
d;168.69;168.76;de;168.69;168.86;4.409139780035069;3.5165938505373138;5.160477121150187;2.164148;0.48031697;383;-1.0
@;168.76;168.86;de;168.69;168.86;0.3164590011854679;0.605428293204068;5.160477121150187;2.164148;0.48031697;383;-1.0
p;168.86;168.9;parchemin;168.86;169.58;4.409139780035069;3.5300816532272266;17.98787702874384;8.967634;11.067828;384;1.0
a;168.9;169.01;parchemin;168.86;169.58;0.3111310643031199;3.304444954031692;17.98787702874384;8.967634;11.067828;384;1.0
R;169.01;169.06;parchemin;168.86;169.58;0.0395702697469888;0.5137488120570814;17.98787702874384;8.967634;11.067828;384;1.0
S;169.06;169.22;parchemin;168.86;169.58;0.0336545255177201;10.985425988627126;17.98787702874384;8.967634;11.067828;384;1.0
@;169.22;169.3;parchemin;168.86;169.58;0.0008394303291871;4.880760863783866;17.98787702874384;8.967634;11.067828;384;1.0
m;169.3;169.41;parchemin;168.86;169.58;0.0008394303291871;4.880760863783866;17.98787702874384;8.967634;11.067828;384;1.0
9~;169.41;169.58;parchemin;168.86;169.58;0.0008394381565471;4.903128676812321;17.98787702874384;8.967634;11.067828;384;1.0
a;169.99;170.1;avec;169.99;170.32;4.409139780035069;3.794193287838337;7.927597698041188;5.941036;6.259753;385;1.0
v;170.1;170.14;avec;169.99;170.32;0.2290040949793378;1.660654159802574;7.927597698041188;5.941036;6.259753;385;1.0
E;170.14;170.23;avec;169.99;170.32;0.0678906809470008;0.2283406347506437;7.927597698041188;5.941036;6.259753;385;1.0
k;170.23;170.32;avec;169.99;170.32;0.0335738898199015;0.0185394136993344;7.927597698041188;5.941036;6.259753;385;1.0
l;170.32;170.36;le;170.32;170.42;4.409139780035069;3.755260160408023;5.733517167758018;5.1837783;4.2617455;386;-1.0
@;170.36;170.42;le;170.32;170.42;0.2258054342494331;0.8278069017369155;5.733517167758018;5.1837783;4.2617455;386;-1.0
b;170.42;170.48;bref;170.42;170.76;4.409139780035069;5.580931033330403;14.751593960936656;6.7325373;13.157881;387;1.0
R;170.48;170.56;bref;170.42;170.76;0.1086612429825166;3.919177416673404;14.751593960936656;6.7325373;13.157881;387;1.0
E;170.56;170.67;bref;170.42;170.76;0.0107789191403238;4.805845795117249;14.751593960936656;6.7325373;13.157881;387;1.0
f;170.67;170.76;bref;170.42;170.76;0.0012738142139481;4.409968129600448;14.751593960936656;6.7325373;13.157881;387;1.0
k;170.76;170.86;compte;170.76;171.08;4.409139780035069;4.296214187739292;11.904148648745485;5.6173806;12.340944;388;-1.0
o~;170.86;170.99;compte;170.76;171.08;0.3852221460392969;3.8550514903652857;11.904148648745485;5.6173806;12.340944;388;-1.0
t;170.99;171.08;compte;170.76;171.08;0.0402219776573224;2.8906644081897745;11.904148648745485;5.6173806;12.340944;388;-1.0
R;171.08;171.14;rendu;171.08;171.55;4.409139780035069;5.400144139330587;14.085706117070401;2.2013044;1.7250015;389;-1.0
a~;171.14;171.35;rendu;171.08;171.55;0.0953729016601603;2.803010467340581;14.085706117070401;2.2013044;1.7250015;389;-1.0
d;171.35;171.38;rendu;171.08;171.55;0.0129963757686165;1.6321932219300912;14.085706117070401;2.2013044;1.7250015;389;-1.0
y;171.38;171.55;rendu;171.08;171.55;0.0051234241995439;3.790164715166906;14.085706117070401;2.2013044;1.7250015;389;-1.0
d;171.55;171.58;du;171.55;171.7;4.409139780035069;3.5165938505373138;7.681263722354963;3.6638236;3.2368712;390;-1.0
y;171.58;171.7;du;171.55;171.7;0.3164590011854679;7.978437984881886;7.681263722354963;3.6638236;3.2368712;390;-1.0
p;171.7;171.73;principe;171.7;172.23499;4.409139780035069;3.5300816532272266;15.817490143180121;7.9446177;14.122436;391;1.0
R;171.73;171.8;principe;171.7;172.23499;0.3111310643031199;2.6666723586729733;15.817490143180121;7.9446177;14.122436;391;1.0
e~;171.8;171.93;principe;171.7;172.23499;0.0650434435005669;6.086719827202139;15.817490143180121;7.9446177;14.122436;391;1.0
s;171.93;172.09;principe;171.7;172.23499;0.0021646374197159;1.092413468298815;15.817490143180121;7.9446177;14.122436;391;1.0
i;172.09;172.19;principe;171.7;172.23499;0.0015777415900723;1.0129251450511016;15.817490143180121;7.9446177;14.122436;391;1.0
p;172.19;172.23499;principe;171.7;172.23499;0.0014770099068376;0.9181900251258772;15.817490143180121;7.9446177;14.122436;391;1.0
d;172.23499;172.29998;de;172.23499;172.37;4.409139780035069;3.5165938505373138;5.160477121150187;4.886525;1.559334;392;-1.0
@;172.29998;172.37;de;172.23499;172.37;0.3164590011854679;0.605428293204068;5.160477121150187;4.886525;1.559334;392;-1.0
l;172.37;172.44;l;172.37;172.44;4.409139780035069;3.755260160408023;12.973912852289606;6.3540606;2.7855723;393;1.0
